world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
australiaandpacific/newzealand/south_island/otago/milford_sound,Milford Sound,Milford Sound,0,8,see,Stirling Falls,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-44.6101,167.871,,,0.0,,1.007,needs_external_source,,https://en.wikivoyage.org/wiki/Milford_Sound,Rejected: duplicate of Stirling Falls accepted from batch 0102 under the established Milford Sound destination path.
asia/china/shandong_province/zibo,Zibo,Zibo,5,45,see,Thousand Buddha Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.8076,117.847,Zibo Barbecue,asia/china/shandong_province/zibo/zibo_barbecue,0.343,18.277,18.277,needs_external_source,,https://en.wikivoyage.org/wiki/Zibo,Rejected: Thousand Buddha Temple lead near Zibo is too ambiguous to place confidently without stronger corroboration.
asia/southkorea/suwon,Suwon,Suwon,6,131,see,Donglaejeongssi Yagsabul,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.297739,127.035116,Hwaseong Haenggung,asia/southkorea/suwon/hwaseong_haenggung,0.429,2.569,2.544,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon,Rejected: obscure Buddhist statue lead did not clear the travel-worthiness threshold for Suwon.
southamerica/brazil/curitiba,Curitiba,Curitiba,10,62,see,Gutierrez Wood/Chico Mendes Memorial/Dolls Theater,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-25.41299,-49.28808,Parque Tingui & the Ukrainian Memorial,southamerica/brazil/curitiba/parque_tingui,0.372,3.777,2.5,needs_external_source,,https://en.wikivoyage.org/wiki/Curitiba,Rejected: composite local-park/memorial/theatre listing; not suitable as a clean standalone Curitiba POI.
asia/india/orissa/puri,Puri,Puri,7,18,see,Puri–Konark Marine Drive,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.8283,85.8684,Puri Beach,asia/india/orissa/puri/puri_beach,0.353,4.503,5.066,needs_external_source,,https://en.wikivoyage.org/wiki/Puri,Rejected: scenic road/day-trip corridor rather than a specific Puri POI.
southamerica/brazil/recife,Recife,Recife,34,154,see,Nossa Senhora da Boa Viagem,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-8.132,-34.9009,Basilica Nossa Senhora de Penha,southamerica/brazil/recife/basilica_nossa_senhora_de_penha,0.545,7.465,8.363,needs_external_source,,https://en.wikivoyage.org/wiki/Recife,"Rejected: parish church lead in Boa Viagem is a local neighbourhood church, weaker than Recife's established sights."
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,Semarang Zoo,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-6.97017,110.28853,Lawang Sewu,asia/indonesia/java/semarang/lawang_sewu,0.435,13.563,15.0,needs_external_source,,https://en.wikivoyage.org/wiki/Semarang,Rejected: local zoo lead; not strong enough compared with Semarang's historic and cultural POIs.
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Biplob Udyan,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.3664957,91.8214928,Shipbreaking Yards,asia/bangladesh/chittagong/shipbreaking_yards,0.4,15.993,3.874,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong,Rejected: local park/memorial lead in Chittagong did not clear destination-level travel value.
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Scala Potamia,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.7088,24.7588,"Polygnotos Vagis Museum, Potamia",europe/greece/thassos_island/polygnotos_vagis_museum,0.455,2.638,9.466,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos,"Rejected: resort village/beach area on Thassos, better handled as linked location or area prose than flat POI."
asia/india/westbengal/nabadwip,Nabadwip,Nabadwip,11,34,see,Dwadash Shiva Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,23.411087,88.372642,Dhameshwar Mahaprabhu Mandir,asia/india/westbengal/nabadwip/dhameshwar_mandir,0.502,0.498,0.748,needs_external_source,,https://en.wikivoyage.org/wiki/Nabadwip,Rejected: small temple lead in Nabadwip; insufficient independent travel value beyond existing pilgrimage POIs.
