world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/texas/austin,Austin,Austin,45,55,do,Town Lake Hike & Bike trail,0.59,candidate,has description; high-value type; strong travel term,,,Austin Nature and Science Center,northamerica/unitedstates/texas/austin/natural_science_center,0.492,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Austin,candidate score 0.59 is below the 6.0 POI threshold
asia/india/westbengal/nabadwip,Nabadwip,Nabadwip,11,34,see,Bhabatarini Mata Temple,0.59,candidate,has description; high-value type; strong travel term,,,Nabadwip Parikrama Circuit,asia/india/westbengal/nabadwip/parikrama_circuit,0.408,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nabadwip,candidate score 0.59 is below the 6.0 POI threshold
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Parque Aztlan,0.59,candidate,has description; high-value type; strong travel term,,,Parque México,northamerica/mexico/mexicocity/parque_mexico,0.538,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City,candidate score 0.59 is below the 6.0 POI threshold
europe/russia/novgorod,Novgorod,Novgorod,11,58,do,"Summer festival ""Sadko""",0.59,candidate,has description; high-value type; strong travel term,,,Detinets Restaurant,europe/russia/novgorod/detinets_restaurant,0.35,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Novgorod,candidate score 0.59 is below the 6.0 POI threshold
southamerica/argentina/mendoza,Mendoza,Mendoza,16,22,see,Casa de Fader,0.59,candidate,has description; high-value type; strong travel term,,,Parque San Martín,southamerica/argentina/mendoza/parque_san_martin,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mendoza,candidate score 0.59 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/sydney,Sydney,Sydney,47,43,see,Cockatoo Island Festival,0.59,candidate,has description; high-value type; strong travel term,,,Carlo's Place,australiaandpacific/australia/newsouthwales/sydney/carlosplace,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sydney,candidate score 0.59 is below the 6.0 POI threshold
africa/tunisia/dougga,Dougga,Dougga,9,14,see,Brothel.,0.59,candidate,has description; high-value type; strong travel term,,,Theatre,africa/tunisia/dougga/theatre,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dougga,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/idaho_springs,Idaho Springs,Idaho Springs,3,39,do,Warren Gulch Trail,0.59,candidate,has description; high-value type; strong travel term,,,Argo Gold Mine and Mill,northamerica/unitedstates/colorado/idaho_springs/argo_gold_mine_and_mill,0.439,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Idaho_Springs,candidate score 0.59 is below the 6.0 POI threshold
asia/iraq/mosul,Mosul,Mosul,11,34,see,St. George's Monastery,0.59,candidate,has description; high-value type; strong travel term,,,Great Mosque of al-Nuri,asia/iraq/mosul/great_mosque_al_nuri,0.409,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mosul,candidate score 0.59 is below the 6.0 POI threshold
northamerica/thecaribbean/cuba/baracoa,Baracoa,Baracoa,15,29,see,Old Town,0.59,candidate,has description; high-value type; strong travel term,,,Malecón,northamerica/thecaribbean/cuba/baracoa/malecon,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baracoa,candidate score 0.59 is below the 6.0 POI threshold
europe/spain/centralspain/segovia,Segovia,Segovia,9,23,see,Centro Didáctico de la Judería,0.59,candidate,has description; high-value type; strong travel term,,,Segovia Cathedral,europe/spain/centralspain/segovia/segovia_cathedral,0.41,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Segovia,candidate score 0.59 is below the 6.0 POI threshold
africa/tanzania/daressalaam,Dar es Salaam,Dar es Salaam,38,48,do,Graham,0.59,candidate,has description; high-value type; strong travel term,,,Karambezi Cafe,africa/tanzania/daressalaam/karambezi_cafe,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dar_es_Salaam,candidate score 0.59 is below the 6.0 POI threshold
