world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/pirkkala,Pirkkala,Pirkkala,2,13,do,Golf Pirkkala,0.81,candidate,has coordinates; high-value type; has external URL,61.43924,23.656813,Tampere-Pirkkala Airport,europe/finland/pirkkala/tampere_pirkkala_airport,0.486,3.948,3.044,has_external_url,https://golfpirkkala.fi/,https://en.wikivoyage.org/wiki/Pirkkala,ordinary golf course/local sports venue
europe/germany/berlin,Berlin,Berlin,161,123,see,Luxembourg,0.81,candidate,has coordinates; high-value type; has external URL,52.507,13.3511,Luxus Bar,europe/germany/berlin/luxusbar,0.526,5.374,3.196,has_external_url,http://berlin.mae.lu/ge,https://en.wikivoyage.org/wiki/Berlin,embassy/consular listing rather than travel POI
northamerica/unitedstates/florida/lake_wales,Lake Wales,Lake Wales,4,40,see,Lake Wales Chamber of Commerce,0.81,candidate,has coordinates; high-value type; has external URL,27.900402,-81.597629,Dixie Walesbilt Hotel,northamerica/unitedstates/florida/lake_wales/dixie_walesbilt_hotel,0.431,0.768,1.157,has_external_url,https://www.lakewaleschamber.com/,https://en.wikivoyage.org/wiki/Lake_Wales,chamber/visitor business office rather than attraction
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Lithuania,0.81,candidate,has coordinates; high-value type; has external URL,55.7527,12.55844,Amaliehaven,europe/denmark/copenhagen/amaliehaven,0.5,7.9,8.54,has_external_url,http://dk.mfa.lt,https://en.wikivoyage.org/wiki/Copenhagen,embassy/consular listing rather than travel POI
asia/jordan/amman,Amman,Amman,45,74,see,Delegation of the European Union to Jordan,0.81,candidate,has coordinates; high-value type; has external URL,31.957179,35.88125,Abdoun & West Amman,asia/jordan/amman/abdoun,0.457,0.543,4.078,has_external_url,https://eeas.europa.eu/delegations/jordan_en,https://en.wikivoyage.org/wiki/Amman,diplomatic office rather than travel POI
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Bhutan,0.81,candidate,has coordinates; high-value type; has external URL,13.7778,100.587,Le Banyan,asia/thailand/bangkok/le_banyan,0.5,5.568,9.507,has_external_url,https://www.mfa.gov.bt/rbebangkok/,https://en.wikivoyage.org/wiki/Bangkok,embassy/consular listing rather than travel POI
europe/netherlands/waddenislands/schiermonnikoog_is,Schiermonnikoog,Schiermonnikoog,10,37,see,PostNL Postkantoor,0.81,candidate,has coordinates; high-value type; has external URL,53.47995,6.16242,Train to Leeuwarden,europe/netherlands/waddenislands/schiermonnikoog_is/getting_there/train_transfer_fro,0.324,39.973,2.741,has_external_url,http://ds1.nl/c/?wi=61465&si=870&li=52429,https://en.wikivoyage.org/wiki/Schiermonnikoog,post office/service listing rather than travel POI
europe/finland/kuopio,Kuopio,Kuopio,6,104,see,Vehmasmäki Chapel,0.81,candidate,has coordinates; high-value type; has external URL,62.749831,27.566186,Kuopio Cathedral,europe/finland/kuopio/kuopio_cathedral,0.424,16.808,16.852,has_external_url,https://www.kuopionseurakunnat.fi/kirkot-ja-tilat/siunauskappelit/vehmasmaen-kappeli,https://en.wikivoyage.org/wiki/Kuopio,funerary/local chapel below high-confidence POI threshold
europe/france/normandybrittany/alenon,Alençon,Alençon,4,26,do,Golf d’Alençon en Arçonnay,0.81,candidate,has coordinates; high-value type; has external URL,48.3903,0.0812,Basilica of Notre-Dame d'Alençon,europe/france/normandybrittany/alenon/basilica_notre_dame,0.414,4.415,4.607,has_external_url,https://www.facebook.com/Golf-dAlencon-en-Arconnay-1994830450797052/,https://en.wikivoyage.org/wiki/Alen%C3%A7on,ordinary golf course/local sports venue
europe/france/aquitaine/arcachon,Arcachon,Arcachon,7,19,do,Port de plaisance d'Arcachon,0.81,candidate,has coordinates; high-value type; has external URL,44.6622,-1.1509,Arcachon Bay,europe/france/aquitaine/arcachon/arcachon_bay,0.432,2.658,1.262,has_external_url,http://port-arcachon.com/,https://en.wikivoyage.org/wiki/Arcachon,marina/boating infrastructure rather than high-value attraction
northamerica/unitedstates/colorado/westminster,Westminster,Westminster (Colorado),2,5,see,Westminster City Hall,0.81,candidate,has coordinates; high-value type; has external URL,39.8626,-105.049,Butterfly Pavilion,northamerica/unitedstates/colorado/westminster/butterfly_pavilion,0.41,1.264,3.051,has_external_url,https://www.westminsterco.gov/,https://en.wikivoyage.org/wiki/Westminster_%28Colorado%29,civic office rather than travel POI
europe/germany/berlin,Berlin,Berlin,161,123,see,Bangladesh,0.81,candidate,has coordinates; high-value type; has external URL,52.5254,13.3221,Banks,europe/germany/berlin/banks,0.533,5.641,5.021,has_external_url,http://www.bangladeshembassy.de/,https://en.wikivoyage.org/wiki/Berlin,embassy/consular listing rather than travel POI
europe/sweden/nora,Nora,Nora,2,13,see,Apoteket Kronan,0.81,candidate,has coordinates; high-value type; has external URL,59.52,15.04,Nora Bergslags Veteran-Järnväg,europe/sweden/nora/museum_railway,0.473,0.527,1.982,has_external_url,https://www.apoteksgruppen.se/apotek/nora/apoteksgruppen-nora-prastgatan/,https://en.wikivoyage.org/wiki/Nora,ordinary pharmacy/retail listing
europe/germany/brandenburg/cottbus,Cottbus,Cottbus,6,43,see,Konservatorium,0.81,candidate,has coordinates; high-value type; has external URL,51.763537,14.337502,Wendish Museum,europe/germany/brandenburg/cottbus/wendish_museum,0.546,0.454,0.765,has_external_url,http://www.konservatorium-cottbus.de/,https://en.wikivoyage.org/wiki/Cottbus,music school/local institution rather than travel POI
europe/greece/poros,Poros,Poros,3,42,see,Moto Fortis,0.81,candidate,has coordinates; high-value type; has external URL,37.507625,23.459911,Archaeological Museum of Poros,europe/greece/poros/archaeological_museum,0.341,1.122,2.536,has_external_url,http://www.motofotis-poros.gr/en-contact.html,https://en.wikivoyage.org/wiki/Poros,ordinary vehicle rental/operator listing
asia/srilanka/jaffna,Jaffna,Jaffna,9,20,see,Kankesanthurai Harbour,0.81,candidate,has coordinates; high-value type; has external URL,9.81749,80.03661,Kantharodai Stupas,asia/srilanka/jaffna/kantharodai,0.5,3.3,17.388,has_external_url,https://www.kpvs.in/general-8,https://en.wikivoyage.org/wiki/Jaffna,harbour/transport infrastructure rather than visitor attraction
europe/france/midi/cotedazur/antibes,Antibes,Antibes,15,13,see,YPI Crew,0.81,candidate,has coordinates; high-value type; has external URL,43.5847,7.12069,Port Vauban,europe/france/midi/cotedazur/antibes/port_vauban,0.453,0.547,0.441,has_external_url,https://www.ypicrew.com/,https://en.wikivoyage.org/wiki/Antibes,ordinary yacht crew/commercial services listing
africa/cameroon/yaound,Yaoundé,Yaoundé,13,116,see,Russia,0.81,candidate,has coordinates; high-value type; has external URL,3.89446,11.51517,Reunification Monument,africa/cameroon/yaound/reunification_monument,0.286,4.67,2.914,has_external_url,https://cameroun.mid.ru/,https://en.wikivoyage.org/wiki/Yaound%C3%A9,embassy/consular listing rather than travel POI
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,United States of America,0.81,candidate,has coordinates; high-value type; has external URL,13.736167,100.546444,Museum of Siam,asia/thailand/bangkok/museum_of_siam,0.474,5.831,5.316,has_external_url,https://th.usembassy.gov/,https://en.wikivoyage.org/wiki/Bangkok,embassy/consular listing rather than travel POI
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,South Africa,0.81,candidate,has coordinates; high-value type; has external URL,55.72326,12.57234,Experimentarium,europe/denmark/copenhagen/experimentarium,0.437,0.563,5.25,has_external_url,http://southafrica.dk/,https://en.wikivoyage.org/wiki/Copenhagen,embassy/consular listing rather than travel POI
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Norway,0.81,candidate,has coordinates; high-value type; has external URL,3.16166,101.72037,Jalan Alor,asia/malaysia/kualalumpur/jalanalor,0.375,2.011,3.106,has_external_url,http://www.norway.org.my/,https://en.wikivoyage.org/wiki/Kuala_Lumpur,embassy/consular listing rather than travel POI
asia/india/kolkata,Kolkata,Kolkata,2,57,see,Rabindranath Tagore International Institute of Cardiac Sciences,0.81,candidate,has coordinates; high-value type; has external URL,22.491532,88.402427,Practical Information in Kolkata,asia/india/kolkata/practical_information,0.274,,9.845,has_external_url,https://www.narayanahealth.org/hospitals/kolkata/rabindranath-tagore-international-institute-cardiac-sciences,https://en.wikivoyage.org/wiki/Kolkata,hospital facility rather than travel POI
europe/unitedkingdom/england/gloucestershire/gloucester,Gloucester,Gloucester (England),8,33,do,GL1 Leisure Centre,0.81,candidate,has coordinates; high-value type; has external URL,51.862687,-2.238934,The New Inn,europe/unitedkingdom/england/gloucestershire/gloucester/new_inn_gloucester,0.486,0.514,0.559,has_external_url,http://aspiretrust.org.uk/centres/gl1,https://en.wikivoyage.org/wiki/Gloucester_%28England%29,local leisure/sports center below POI threshold
northamerica/unitedstates/newmexico/santafe,Santa Fe,Santa Fe (New Mexico),34,136,do,Regal Cinemas,0.81,candidate,has coordinates; high-value type; has external URL,35.6418,-106.0157,El Santuario de Chimayó,northamerica/unitedstates/newmexico/santafe/el_santuario_de_ch,0.414,40.74,8.636,has_external_url,https://www.regmovies.com/theatres/regal-santa-fe-place-1465,https://en.wikivoyage.org/wiki/Santa_Fe_%28New_Mexico%29,ordinary chain cinema
europe/denmark/koge,Køge,Køge,9,39,see,Sjællands Veteran Traktor Klub,0.81,candidate,has coordinates; high-value type; has external URL,55.425301,12.107261,Sankt Nikolaj Kirke,europe/denmark/koge/sankt-nikolaj-kirke,0.327,5.891,5.848,has_external_url,http://www.svtk.dk/,https://en.wikivoyage.org/wiki/K%C3%B8ge,niche club listing with weak visitor-attraction signal
europe/hungary/debrecen,Debrecen,Debrecen,17,130,do,Sport Complex,0.81,candidate,has coordinates; high-value type; has external URL,47.55,21.6379,Reformed College of Debrecen,europe/hungary/debrecen/reformed_college,0.341,1.957,2.253,has_external_url,http://www.dbsportcentrum.hu/,https://en.wikivoyage.org/wiki/Debrecen,local sports complex rather than travel POI
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,North Macedonia,0.81,candidate,has coordinates; high-value type; has external URL,42.671944,23.352778,Manastirska Magernitsa,europe/bulgaria/sofia/manastirska_magernitsa,0.486,2.64,3.827,has_external_url,https://sofia.mfa.gov.mk/mk,https://en.wikivoyage.org/wiki/Sofia,embassy/consular listing rather than travel POI
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Colombia,0.81,candidate,has coordinates; high-value type; has external URL,-6.20124,106.82973,Oud Batavia (Kota),asia/indonesia/java/jakarta/oud_batavia_kota,0.421,7.317,2.887,has_external_url,https://indonesia.embajada.gov.co,https://en.wikivoyage.org/wiki/Jakarta,embassy/consular listing rather than travel POI
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,Russia,0.81,candidate,has coordinates; high-value type; has external URL,42.671944,23.345833,St Nicholas Russian Church,europe/bulgaria/sofia/st_nicolai_mirlik,0.375,2.98,3.476,has_external_url,https://bulgaria.mid.ru,https://en.wikivoyage.org/wiki/Sofia,embassy/consular listing rather than travel POI
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,"Korea, Republic of",0.81,candidate,has coordinates; high-value type; has external URL,59.332222,18.103333,Garden of Hops,europe/sweden/stockholm/gardenofhops,0.387,1.107,1.992,has_external_url,http://overseas.mofa.go.kr/se-en/index.do,https://en.wikivoyage.org/wiki/Stockholm,embassy/consular listing rather than travel POI
europe/germany/rhinelandpalatinate/mainz,Mainz,Mainz,7,69,see,Fachhochule Mainz,0.81,candidate,has coordinates; high-value type; has external URL,49.988125,8.228112,Landesmuseum Mainz,europe/germany/rhinelandpalatinate/mainz/landesmuseum_mainz,0.457,3.538,3.489,has_external_url,http://www.fh-mainz.de/,https://en.wikivoyage.org/wiki/Mainz,university/school facility rather than travel POI
africa/algeria/algiers,Algiers,Algiers,51,53,see,Argentina,0.81,candidate,has coordinates; high-value type; has external URL,36.760556,3.022629,El Biar,africa/algeria/algiers/el_biar,0.453,0.547,3.309,has_external_url,http://earge.cancilleria.gob.ar/,https://en.wikivoyage.org/wiki/Algiers,embassy/consular listing rather than travel POI
europe/italy/lombardia/varese,Varese,Varese,7,35,do,Società canottieri Varese,0.81,candidate,has coordinates; high-value type; has external URL,45.80194,8.78031,Lake Varese,europe/italy/lombardia/varese/lake_varese,0.514,3.996,4.665,has_external_url,http://www.canottierivarese.org/,https://en.wikivoyage.org/wiki/Varese,private/local rowing club rather than travel POI
northamerica/unitedstates/california/goldcountry/sacramento,Sacramento,Sacramento,60,75,do,Scandia,0.81,candidate,has coordinates; high-value type; has external URL,38.659,-121.3637,Land Park,northamerica/unitedstates/california/goldcountry/sacramento/land_park,0.5,16.49,14.249,has_external_url,http://www.scandiafun.com/sacramento/,https://en.wikivoyage.org/wiki/Sacramento,ordinary commercial mini-golf/amusement venue
northamerica/unitedstates/virginia/manassas,Manassas,Manassas,7,17,do,Splashdown Waterpark,0.81,candidate,has coordinates; high-value type; has external URL,38.79458,-77.47701,Old Town Manassas,northamerica/unitedstates/virginia/manassas/old_town_manassas,0.432,4.641,4.859,has_external_url,https://www.splashdownwaterpark.com/,https://en.wikivoyage.org/wiki/Manassas,local seasonal waterpark below high-confidence POI threshold
northamerica/unitedstates/colorado/black_hawk,Black Hawk,Black Hawk,3,9,do,The Lodge Casino,0.81,candidate,has coordinates; high-value type; has external URL,39.799416,-105.490362,Clear Creek Canyon,northamerica/unitedstates/colorado/black_hawk/clear_creek_canyon,0.467,9.353,0.032,has_external_url,http://www.thelodgecasino.com/,https://en.wikivoyage.org/wiki/Black_Hawk,ordinary casino/commercial gambling venue
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Iran,0.81,candidate,has coordinates; high-value type; has external URL,13.737658,100.576451,Siam,asia/thailand/bangkok/siam_square,0.5,4.678,8.325,has_external_url,http://bangkok.mfa.ir,https://en.wikivoyage.org/wiki/Bangkok,embassy/consular listing rather than travel POI
northamerica/unitedstates/oklahoma/tulsa,Tulsa,Tulsa,16,92,do,Sky Zone Tulsa,0.81,candidate,has coordinates; high-value type; has external URL,36.0742,-95.8838,Gilcrease Museum,northamerica/unitedstates/oklahoma/tulsa/gilcrease_museum,0.333,17.729,13.385,has_external_url,http://www.skyzone.com/tulsa,https://en.wikivoyage.org/wiki/Tulsa,ordinary chain trampoline park
