world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,see,Pythian Castle,0.74,candidate,has coordinates; has description; high-value type; strong travel term,41.6522,-83.5403,Art Tatum Celebration Column,northamerica/unitedstates/ohio/toledo/art_tatum_column,0.69,0.31,0.221,needs_external_source,,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29,minor local building below threshold for Toledo
asia/india/tamilnadu/rameshwaram,Rameshwaram,Rameswaram,11,21,see,Dhanushkodi Abondoned Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,9.178245,79.415876,Dhanushkodi Beach,asia/india/tamilnadu/rameshwaram/dhanushkodi_beach,0.711,1.128,16.374,needs_external_source,,https://en.wikivoyage.org/wiki/Rameswaram,covered by existing Dhanushkodi and Dhanushkodi Beach POIs
europe/unitedkingdom/england/manchester_liverpool_and_north_west/wigan,Wigan,Wigan,5,9,see,Wigan Pier,0.74,candidate,has coordinates; has description; high-value type; strong travel term,53.541111,-2.638611,Wigan Pier Quarter,europe/unitedkingdom/england/manchester_liverpool_and_north_west/wigan/wigan_pier,0.714,0.875,0.952,needs_external_source,,https://en.wikivoyage.org/wiki/Wigan,duplicate of existing Wigan Pier Quarter POI
europe/italy/veneto/verona,Verona,Verona,22,46,see,Verona Cathedral,0.74,candidate,has coordinates; has description; high-value type; strong travel term,45.44725,10.99708,Duomo (Santa Maria Matricolare),europe/italy/veneto/verona/duomo,0.698,0.302,1.063,needs_external_source,,https://en.wikivoyage.org/wiki/Verona,duplicate of existing Duomo POI
europe/denmark/aarhus,Aarhus,Aarhus,12,232,do,Åkrogen,0.74,candidate,has coordinates; has description; high-value type; strong travel term,56.202727,10.282948,Cirkuskroen,europe/denmark/aarhus/cirkuskroen,0.588,6.833,7.309,needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus,ordinary beach/recreation area below threshold for Aarhus
asia/pakistan/islamabad,Islamabad,Islamabad,51,67,see,Golra Pakistan Railways Heritage Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,33.670577,72.947628,Golra Sharif Railway Museum,asia/pakistan/islamabad/golra_railway_museum,0.697,0.922,11.177,needs_external_source,,https://en.wikivoyage.org/wiki/Islamabad,duplicate of existing Golra Sharif Railway Museum POI
europe/lithuania/siauliai,Siauliai,Šiauliai,10,25,see,St Ignatius' Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,55.9349,23.3076,Cathedral of Saints Peter and Paul,europe/lithuania/siauliai/cathedral_st_peter_paul,0.579,0.421,0.517,needs_external_source,,https://en.wikivoyage.org/wiki/%C5%A0iauliai,minor church below threshold compared with existing Šiauliai sights
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,do,Entoto Mountain,0.74,candidate,has coordinates; has description; high-value type; strong travel term,9.1121,38.7577,Entoto Hill,africa/ethiopia/addisababa/entoto_hill,0.615,4.683,8.504,needs_external_source,,https://en.wikivoyage.org/wiki/Addis_Ababa,duplicate of existing Entoto Hill POI
asia/pakistan/lahore,Lahore,Lahore,68,87,do,Gulshan-e-Iqbal Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.513,74.289,Greater Iqbal Park,asia/pakistan/lahore/greater_iqbal_park,0.684,9.151,6.325,needs_external_source,,https://en.wikivoyage.org/wiki/Lahore,ordinary urban park below threshold for Lahore
northamerica/unitedstates/michigan/petoskey,Petoskey,Petoskey,7,27,do,East Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,45.3686,-85.0014,Magnus City Park,northamerica/unitedstates/michigan/petoskey/magnus_park,0.64,3.074,3.637,needs_external_source,,https://en.wikivoyage.org/wiki/Petoskey,ordinary local park below threshold for Petoskey
europe/iceland/hveragerdi,Hveragerði,Hveragerði,6,8,see,Hveragerði Public Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,64.002473,-21.182639,Hveragerði Geothermal Park,europe/iceland/hveragerdi/hveragerdi_geothermal_park,0.708,1.219,0.579,needs_external_source,,https://en.wikivoyage.org/wiki/Hverager%C3%B0i,ordinary local park below threshold
asia/china/henan_province/yuzhou,Yuzhou,Yuzhou,4,48,see,Yuzhou City God Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.1705,113.4628,Yuwang Temple,asia/china/henan_province/yuzhou/yuwang_temple,0.571,2.364,2.364,needs_external_source,,https://en.wikivoyage.org/wiki/Yuzhou,minor local temple below threshold
africa/algeria/oran,Oran,Oran,21,16,see,Santa Cruz Fort,0.74,candidate,has coordinates; has description; high-value type; strong travel term,35.7093,-0.6647,Fort of Santa Cruz,africa/algeria/oran/santa_cruz_fort,0.606,1.042,1.408,needs_external_source,,https://en.wikivoyage.org/wiki/Oran,duplicate of existing Fort of Santa Cruz POI
asia/japan/honshu/himeji,Himeji,Himeji,14,23,see,Senhime Shrine,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.8415,134.6889,Osakabe Shrine,asia/japan/honshu/himeji/himeji_castle_shrine,0.643,0.545,2.924,needs_external_source,,https://en.wikivoyage.org/wiki/Himeji,"minor shrine within the Himeji Castle orbit, below threshold as a separate POI"
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,see,Xiuying Battery,0.74,candidate,has coordinates; has description; high-value type; strong travel term,20.0231312368,110.3024929315,Xiuying Fort,asia/china/hainanisland/haikou/xiuying_fort,0.667,0.803,11.453,needs_external_source,,https://en.wikivoyage.org/wiki/Haikou,duplicate of existing Xiuying Fort POI
asia/china/jiangsu_province/nantong,Nantong,Nantong,5,9,see,China Audit Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.03161451331332,120.86016551987456,Nantong Museum,asia/china/jiangsu_province/nantong/nantong_museum,0.625,2.094,6.555,needs_external_source,,https://en.wikivoyage.org/wiki/Nantong,niche museum below threshold for Nantong
asia/china/shanxiprovince/datong,Datong,Datong,5,31,see,Shanhua Ancient Monastery,0.74,candidate,has coordinates; has description; high-value type; strong travel term,40.086667,113.299296,Hanging Monastery (Xuankong Si),asia/china/shanxiprovince/datong/hanging_monastery,0.714,59.796,0.716,needs_external_source,,https://en.wikivoyage.org/wiki/Datong,duplicate of existing Shanhua Temple POI
asia/turkey/trabzon,Trabzon,Trabzon,5,75,see,Molla Siyah Mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,41.0071,39.7184,Fatih Mosque (Chrysokephalos),asia/turkey/trabzon/fatih_mosque,0.697,0.303,0.852,needs_external_source,,https://en.wikivoyage.org/wiki/Trabzon,minor local mosque below threshold
asia/china/hunan/yueyang,Yueyang,Yueyang,4,21,do,Calligraphy at Yueyang Tower,0.74,candidate,has coordinates; has description; high-value type; strong travel term,29.3599,113.0851,Yueyang Tower,asia/china/hunan/yueyang/yueyang_tower,0.634,2.775,4.47,needs_external_source,,https://en.wikivoyage.org/wiki/Yueyang,non-POI activity covered by existing Yueyang Tower POI
asia/china/yunnanprovince/tengchong,Tengchong,Tengchong,5,25,see,Volcano Scenic Area,0.74,candidate,has coordinates; has description; high-value type; strong travel term,25.2159701681,98.4989004964,Volcanic Landscape (Mazhan Volcano Group),asia/china/yunnanprovince/tengchong/volcanic_landscape,0.595,18.455,22.213,needs_external_source,,https://en.wikivoyage.org/wiki/Tengchong,duplicate of existing Volcanic Landscape POI
