world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/nevada/carsoncity,Carson City,Carson City,8,25,do,Fuji Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.115271,-119.777397,Garibaldi's,northamerica/unitedstates/nevada/carsoncity/garibaldis,0.2,,5.747,has_external_url,https://www.carson.org/government/departments-g-z/parks-recreation-open-space/parks-and-places/parks-and-open-spaces/fairgrounds-fuji-park/fuji-park,https://en.wikivoyage.org/wiki/Carson_City,local park and fairgrounds several kilometres from the city core; not clearly a score >= 6 travel POI for Carson City
europe/hungary/sopron,Sopron,Sopron,18,59,do,Outdoor climbing wall,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.67911,16.58065,Firewatch Tower,europe/hungary/sopron/firewatch_tower,0.389,1.262,1.331,has_external_url,http://www.summitsport.hu/en,https://en.wikivoyage.org/wiki/Sopron,commercial climbing facility with limited independent travel significance
northamerica/unitedstates/virginia/lynchburg,Lynchburg,Lynchburg,7,30,do,Hill City AquaZoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.36506,-79.17836,Point of Honor,northamerica/unitedstates/virginia/lynchburg/point_of_honor,0.343,5.68,6.285,has_external_url,https://www.hillcityaquazoo.com/,https://en.wikivoyage.org/wiki/Lynchburg,small commercial aquarium/pet-style attraction outside the core; does not clearly clear the threshold
northamerica/unitedstates/ohio/sandusky,Sandusky,Sandusky,15,53,do,Castaway Bay,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.4419,-82.6771,Cedar Point,northamerica/unitedstates/ohio/sandusky/cedar_point,0.351,4.854,2.683,has_external_url,http://www.sixflags.com/castawaybay,https://en.wikivoyage.org/wiki/Sandusky,resort waterpark closely tied to accommodation; hotel/resort content is excluded
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),20,75,do,Downstairs Cabaret Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.1591,-77.5996,Auditorium Theatre,northamerica/unitedstates/newyorkstate/rochester/auditorium_theatre,0.451,2.738,0.796,has_external_url,http://www.downstairscabaret.com,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,small performance venue; below durable citywide POI threshold compared with existing Rochester arts listings
europe/finland/turku,Turku,Turku,7,124,see,The Scout Museum of Finland,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.456,22.2633,Forum Marinum,europe/finland/turku/forum_marinum,0.429,2.146,0.53,has_external_url,http://partiomuseo.fi/en/,https://en.wikivoyage.org/wiki/Turku,specialist museum with narrow appeal; not clearly a score >= 6 standalone Turku POI
europe/norway/kristiansand,Kristiansand,Kristiansand,24,58,do,Høyt & Lavt Kristiansand,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,58.15455,7.93595,Dyreparken (Zoo),europe/norway/kristiansand/dyreparken,0.424,8.51,3.607,has_external_url,http://hoytlavt.no/kristiansand,https://en.wikivoyage.org/wiki/Kristiansand,commercial climbing park; useful locally but not enough independent travel weight
australiaandpacific/newzealand/south_island/otago/invercargill,Invercargill,Invercargill,7,28,see,Awarua Communications Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-46.50458,168.37265,Bill Richardson Transport World,australiaandpacific/newzealand/south_island/otago/invercargill/bill_richardson_transport_world,0.36,17.278,10.263,has_external_url,https://www.awaruamuseum.co.nz/,https://en.wikivoyage.org/wiki/Invercargill,small specialist museum well outside Invercargill; not clearly a core POI for the parent page
northamerica/unitedstates/ohio/kent,Kent,Kent (Ohio),8,21,do,Fred Fuller Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.1492,-81.3671,Downtown Kent,northamerica/unitedstates/ohio/kent/downtown_kent,0.25,0.796,0.919,has_external_url,http://www.kentparksandrec.com/parks/city-wide-parks/fred-fuller-park,https://en.wikivoyage.org/wiki/Kent_%28Ohio%29,ordinary municipal park; below standalone travel POI threshold
asia/kazakhstan/pavlodar,Pavlodar,Pavlodar,7,31,see,Museum of Military Glory,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.30014,76.94845,Historical and Regional Studies Museum of Pavlodar Province,asia/kazakhstan/pavlodar/historical_and_regional_studies_museum_of_pavlodar_province,0.482,1.775,0.107,has_external_url,http://pavlkraimuz.kz/index.php?option=com_content&view=article&id=198&Itemid=324&lang=ru,https://en.wikivoyage.org/wiki/Pavlodar,appears to be a department/branch of existing regional museum coverage; likely duplicate or too narrow
northamerica/unitedstates/florida/orlando,Orlando,Orlando,28,232,see,UCF Arboretum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,28.6038,-81.193,Harry P. Leu Gardens,northamerica/unitedstates/florida/orlando/harry_p_leu_gardens,0.464,12.986,19.419,has_external_url,https://arboretum.ucf.edu/,https://en.wikivoyage.org/wiki/Orlando,university arboretum far from Orlando's visitor core and less compelling than existing garden coverage
southamerica/colombia/neiva,Neiva,Neiva,6,28,see,Jardín Botánico de Neiva 'Bertha Hernández de Ospina' Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,2.89748,-75.27114,Parque Isla,southamerica/colombia/neiva/parque_isla,0.417,14.935,15.126,has_external_url,https://www.facebook.com/Reserva-Jard%C3%ACn-Bot%C3%A0nico-199991030816442/,https://en.wikivoyage.org/wiki/Neiva,distant botanical reserve with weak source base; not clearly a Neiva city POI
asia/india/maharashtra/nagpur,Nagpur,Nagpur,8,44,do,Ramdham,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,21.12823,79.0577,Raman Science Centre,asia/india/maharashtra/nagpur/raman_science_centre,0.429,2.548,3.484,has_external_url,http://www.rajkamalresorts.com,https://en.wikivoyage.org/wiki/Nagpur,commercial resort/amusement listing with weak independent travel value
europe/finland/rovaniemi,Rovaniemi,Rovaniemi,15,70,see,Orthodox church,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,66.49637,25.75278,Rovaniemi Church,europe/finland/rovaniemi/rovaniemi_church,0.519,1.51,1.208,has_external_url,https://www.ortlappi.fi/seurakunnan-toiminta/pyhakot/,https://en.wikivoyage.org/wiki/Rovaniemi,generic active parish church; not clearly distinct enough from existing Rovaniemi church coverage
northamerica/unitedstates/kansas/topeka,Topeka,Topeka,16,66,do,Topeka Civic Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.055584,-95.714733,Helen Hocker Theater,northamerica/unitedstates/kansas/topeka/helen_hocker_theater,0.481,4.508,3.292,has_external_url,https://topekacivictheatre.com/,https://en.wikivoyage.org/wiki/Topeka,local performance venue; existing theatre coverage makes this a lower-priority/possible duplicate arts listing
northamerica/unitedstates/louisiana/lafayette,Lafayette,Lafayette (Louisiana),14,89,do,Sky Zone,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,30.1687,-92.064,Blue Moon Saloon,northamerica/unitedstates/louisiana/lafayette/blue_moon_saloon,0.353,8.896,7.785,has_external_url,http://www.skyzone.com/lafayette,https://en.wikivoyage.org/wiki/Lafayette_%28Louisiana%29,chain trampoline park outside the city core; not suitable as durable World66 POI
northamerica/unitedstates/vermont/rutland,Rutland,Rutland (Vermont),4,25,do,Pine Hill Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.617778,-72.996944,Chaffee Art Center,northamerica/unitedstates/vermont/rutland/chaffee_art_center,0.312,1.512,2.225,has_external_url,https://www.rutlandrec.com/pine-hill-park/,https://en.wikivoyage.org/wiki/Rutland_%28Vermont%29,good local trail system but not clearly strong enough as a standalone travel POI
europe/lithuania/panevezys,Panevezys,Panevėžys,10,58,see,Flax Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.6295,24.2322,Upytė Ethnographic Museum,europe/lithuania/panevezys/upyte_ethnographic_museum,0.506,14.093,14.083,has_external_url,https://www.pamatyklietuvoje.lt/details/linu-muziejus-stultiskiu-vejo-malunas/881,https://en.wikivoyage.org/wiki/Panev%C4%97%C5%BEys,distant specialist site already close to existing Upyte ethnographic coverage; likely duplicate/weak parent fit
asia/china/guangxi/nanning,Nanning,Nanning,11,88,see,Anthropology Museum of Guangxi,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,22.777209,108.397774,Guangxi Nationalities Museum,asia/china/guangxi/nanning/guangxi_nationalities_museum,0.747,0.098,9.703,has_external_url,https://www.amgx.org.cn/,https://en.wikivoyage.org/wiki/Nanning,duplicate/alias of existing Guangxi Nationalities Museum coverage
northamerica/canada/saskatchewan/saskatoon,Saskatoon,Saskatoon,9,78,see,Civic Conservatory (ex-Mendel Art Gallery),0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.1348,-106.6495,Meewasin Valley Trail,northamerica/canada/saskatchewan/saskatoon/meewasin_valley_trail,0.393,1.068,0.84,has_external_url,http://www.mendel.ca,https://en.wikivoyage.org/wiki/Saskatoon,legacy/ex-Mendel listing with uncertain current visitor status; not added without stronger current source
asia/indonesia/java/solo,Solo,Solo,20,80,see,Sahasra Adhi Pura,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-7.6014,110.8632,Danar Hadi Batik Museum,asia/indonesia/java/solo/danar_hadi_batik_museum,0.343,5.641,5.247,has_external_url,http://www.sahasraadhipura.org/,https://en.wikivoyage.org/wiki/Solo,spiritual/yoga complex outside the core with limited corroborated visitor significance
europe/france/centre/loirevalley/angers,Angers,Angers,4,64,see,Espace Air Passion,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.563134,-0.315834,Angers Castle,europe/france/centre/loirevalley/angers/angers_castle,0.304,20.537,20.29,has_external_url,https://www.musee-aviation-angers.fr/,https://en.wikivoyage.org/wiki/Angers,aviation museum is about 20 km from Angers; better treated as a separate excursion than a flat city POI
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham (England),45,168,see,RSPB Sandwell Valley,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.5259,-1.9719,Edgbaston Reservoir,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/edgbaston_reservoir,0.368,5.541,6.952,has_external_url,http://www.rspb.org/reserves/guide/s/sandwellvalley/,https://en.wikivoyage.org/wiki/Birmingham_%28England%29,nature reserve outside Birmingham proper; worthwhile regionally but weak fit for the city POI set
europe/finland/espoo,Espoo,Espoo,11,55,do,Serena Water Amusement Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.324525,24.736514,Nuuksio National Park,europe/finland/espoo/nuuksio_national_park,0.423,9.886,14.013,has_external_url,http://www.serena.fi/index.php?lang=en_EN,https://en.wikivoyage.org/wiki/Espoo,commercial water park far from central Espoo; not clearly a priority World66 POI
northamerica/unitedstates/idaho/twinfalls,Twin Falls,Twin Falls,6,24,do,Dierkes Lake Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.595278,-114.388889,Shoshone Falls,northamerica/unitedstates/idaho/twinfalls/shoshone_falls,0.353,1.626,7.963,has_external_url,https://www.tfid.org/Facilities/Facility/Details/13,https://en.wikivoyage.org/wiki/Twin_Falls,local lake park near existing canyon/falls coverage; not enough standalone travel significance
