world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/sopron,Sopron,Sopron,9,234,see,Old Synagogue,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.68501,16.59048,Domonkos Wine Bar,europe/hungary/sopron/domonkos_wine_bar,0.645,0.355,0.788,has_external_url,http://portal.sopron.hu/Sopron/portal/english_show?contentId=2137,https://en.wikivoyage.org/wiki/Sopron,duplicate_or_alias_existing_poi: Old Synagogue of Sopron already exists
europe/italy/campania/salerno,Salerno,Salerno,10,11,see,Cathedral,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.6833,14.7667,Salerno Cathedral,europe/italy/campania/salerno/salerno_cathedral,0.692,0.653,0.155,has_external_url,http://www.cattedraledisalerno.it/,https://en.wikivoyage.org/wiki/Salerno,duplicate_or_alias_existing_poi: Salerno Cathedral already exists
asia/china/henan_province/zhengzhou,Zhengzhou,Zhengzhou,4,39,see,Henan Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.788889,113.666111,Henan Provincial Museum,asia/china/henan_province/zhengzhou/henan_museum,0.686,2.899,6.298,has_external_url,http://english.chnmus.net/,https://en.wikivoyage.org/wiki/Zhengzhou,duplicate_or_alias_existing_poi: Henan Provincial Museum already exists
southamerica/colombia/pereira,Pereira,Pereira,15,19,do,Parque Consotá,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,4.7964,-75.8073,Parque Nacional Los Nevados,southamerica/colombia/pereira/parque_los_nevados,0.611,52.304,12.464,has_external_url,https://www.facebook.com/parqueconsota/,https://en.wikivoyage.org/wiki/Pereira,weak_local_only: recreation resort/park below POI threshold for Pereira
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham,16,180,do,The Giant Screen,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.48325,-1.88564,Curzon Street Station,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/curzon_street_station,0.675,0.325,1.221,has_external_url,http://www.giantscreencinema.co.uk/,https://en.wikivoyage.org/wiki/Birmingham,weak_local_only: cinema screen rather than durable travel POI
asia/china/shanxiprovince/datong,Datong,Datong,5,31,see,Memorial Hall of the Former Residence of Zhang Aitang,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.08626,113.297614,Shanhua Temple,asia/china/shanxiprovince/datong/shanhua_temple,0.64,0.36,0.703,has_external_url,https://www.datongmuseum.com/#/home/Exhibition/museum/15,https://en.wikivoyage.org/wiki/Datong,weak_local_only: obscure memorial house below POI threshold for Datong
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Będzin Castle,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.3272,19.1291,Sielecki Castle,europe/poland/sosnowiec/sielecki_castle,0.571,5.755,8.748,has_external_url,https://www.muzeumzaglebia.pl/muzeum-zamkowe,https://en.wikivoyage.org/wiki/Sosnowiec,"separate_day_trip_location: Bedzin Castle belongs to Bedzin, not Sosnowiec flat POI"
europe/germany/saxony/hoyerswerda,Hoyerswerda,Hoyerswerda,3,17,see,Schloss Hoyerswerda,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.4383,14.2472,Hoyerswerda Castle,europe/germany/saxony/hoyerswerda/hoyerswerda_castle,0.595,0.627,0.59,has_external_url,https://museum-hy.de/,https://en.wikivoyage.org/wiki/Hoyerswerda,duplicate_or_alias_existing_poi: Hoyerswerda Castle already exists
northamerica/canada/ontario/niagrafalls,Niagara Falls,Niagara Falls (Ontario),10,83,do,Greg Frewin Dinner Theatre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.092146,-79.078997,Greater Niagara Falls Coach Terminal,northamerica/canada/ontario/niagrafalls/greater_niagara_fa,0.594,0.406,2.018,has_external_url,http://www.gregfrewintheatre.com,https://en.wikivoyage.org/wiki/Niagara_Falls_%28Ontario%29,ordinary_commercial_operator: dinner theatre/show below POI threshold
northamerica/unitedstates/alaska/juneau,Juneau,Juneau,16,58,see,Gold Belt Tram,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,58.2968,-134.401,Mount Roberts Tramway,northamerica/unitedstates/alaska/juneau/mount_roberts_tramway,0.681,0.319,1.233,has_external_url,https://www.goldbelttram.com/,https://en.wikivoyage.org/wiki/Juneau,duplicate_or_alias_existing_poi: Mount Roberts Tramway already exists
europe/germany/rhinelandpalatinate/mosel/cochem,Cochem,Cochem,5,39,see,Cochem Castle,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.142241,7.167183,Reichsburg Cochem,europe/germany/rhinelandpalatinate/mosel/cochem/reichsburg_cochem,0.582,0.418,0.688,has_external_url,https://reichsburg-cochem.de/?lang=en,https://en.wikivoyage.org/wiki/Cochem,duplicate_or_alias_existing_poi: Reichsburg Cochem already exists
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,LLB Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.8664,24.2009,Devil's Museum,europe/lithuania/kaunas/devils_museum,0.667,18.832,19.349,has_external_url,https://lemu.lt/,https://en.wikivoyage.org/wiki/Kaunas,separate_day_trip_location: open-air folk museum is far outside Kaunas and should not be flat city POI
asia/indonesia/banjarmasin,Banjarmasin,Banjarmasin,8,10,see,Masjid Raya Sabilal Muhtadin,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-3.31901,114.59125,Sabilal Muhtadin Grand Mosque,asia/indonesia/banjarmasin/sabilal_muhtadin_mosque,0.561,0.48,0.152,has_external_url,http://sabilalmuhtadin.or.id/,https://en.wikivoyage.org/wiki/Banjarmasin,duplicate_or_alias_existing_poi: Sabilal Muhtadin Grand Mosque already exists
northamerica/unitedstates/oklahoma/sapulpa,Sapulpa,Sapulpa,9,6,do,Pretty Water Lake,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.03781,-96.14659,Heyburn Lake,northamerica/unitedstates/oklahoma/sapulpa/heyburn_lake,0.552,15.306,5.588,has_external_url,https://www.sapulpaok.gov/vnews/display.v/ART/5e9211e6ae2fd,https://en.wikivoyage.org/wiki/Sapulpa,weak_local_only: local fishing/recreation lake below POI threshold
europe/norway/sandefjord,Sandefjord,Sandefjord,4,11,see,The Whaling Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,59.13125,10.22732,Hvalfangstmuseet (Whaling Museum),europe/norway/sandefjord/hvalfangstmuseet,0.6,0.618,6.465,has_external_url,https://vestfoldmuseene.no/en/the-whaling-museum/,https://en.wikivoyage.org/wiki/Sandefjord,duplicate_or_alias_existing_poi: Hvalfangstmuseet already exists
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,do,Changjiang Water World,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,22.49016,113.43933,Qijiang River walk,asia/china/guangdong/zhongshan/qijiang_river_walk,0.55,6.549,5.675,has_external_url,http://www.zscjssj.com/index.php,https://en.wikivoyage.org/wiki/Zhongshan,ordinary_commercial_operator: water park/amusement attraction below POI threshold
europe/hungary/sopron,Sopron,Sopron,9,234,see,Former Széchényi Mansion,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.68248,16.59088,Széchenyi Square,europe/hungary/sopron/szechenyi_square,0.683,0.317,0.609,has_external_url,http://muemlekem.hu/muemlek?id=4939,https://en.wikivoyage.org/wiki/Sopron,weak_local_only: mansion entry is too vague to verify as a distinct travel-worthy POI
europe/ireland/dun_laoghaire,Dun Laoghaire,Dún Laoghaire,8,18,see,Joyce Tower Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.2887,-6.1138,Joyce's Tower (Sandycove Martello Tower),europe/ireland/dun_laoghaire/joyces_tower,0.71,0.745,1.548,has_external_url,https://joycetower.ie/,https://en.wikivoyage.org/wiki/D%C3%BAn_Laoghaire,duplicate_or_alias_existing_poi: Joyce Tower already exists
asia/china/jiangxi/ganzhou,Ganzhou,Ganzhou,7,12,see,Tianyao Rock (通天岩),0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,25.84,114.944,Tongtianyan Grottoes,asia/china/jiangxi/ganzhou/tongtianyan_caves,0.562,6.526,1.789,has_external_url,https://example.com,https://en.wikivoyage.org/wiki/Ganzhou,duplicate_or_alias_existing_poi: Tongtianyan Grottoes already exists
europe/russia/ural/south_ural/chelyabinsk,Chelyabinsk,Chelyabinsk,8,13,see,State Historical Museum of the South Urals,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.1683,61.398,Chelyabinsk Opera and Ballet Theatre,europe/russia/ural/south_ural/chelyabinsk/chelyabinsk_opera_and_ballet_theatre,0.691,0.309,0.984,has_external_url,http://www.chelmuseum.ru/,https://en.wikivoyage.org/wiki/Chelyabinsk,duplicate_or_alias_existing_poi: Chelyabinsk Regional Museum covers this museum
northamerica/unitedstates/northcarolina/raleigh,Raleigh,Raleigh,14,77,see,Mordecai Historic Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.792575,-78.633372,Historic Oakwood,northamerica/unitedstates/northcarolina/raleigh/historic_oakwood,0.579,1.259,1.449,has_external_url,https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/Mordecai.html,https://en.wikivoyage.org/wiki/Raleigh,duplicate_or_alias_existing_poi: Mordecai Historic Park already exists
europe/hungary/veszprem,Veszprém,Veszprém,11,105,see,"Reformed church of quarter ""Jeruzsálemhegy""",0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.0936,17.9017,Heroes' Gate,europe/hungary/veszprem/heroes_gate,0.647,0.353,0.477,has_external_url,http://www.refdunantul.hu/lap/veszpremiem/hir/lista/rovid-hirek/,https://en.wikivoyage.org/wiki/Veszpr%C3%A9m,weak_local_only: ordinary neighbourhood church below POI threshold
europe/germany/saxonyanhalt/dessau,Dessau,Dessau,8,35,see,Wörlitz Gardens,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.8481,12.4233,Wörlitzer Park,europe/germany/saxonyanhalt/dessau/woerlitzer_park,0.69,1.27,12.446,has_external_url,https://www.gartenreich.de/en/stately-homes-gardens/woerlitz,https://en.wikivoyage.org/wiki/Dessau,duplicate_or_alias_existing_poi: Wörlitzer Park already exists
europe/france/east/alsace/strasbourg,Strasbourg,Strasbourg,15,55,see,Museum of Modern and Contemporary Art,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.57947,7.73609,Musée d'Art Moderne et Contemporain,europe/france/east/alsace/strasbourg/musee_art_moderne,0.639,0.67,1.358,has_external_url,https://en.musees.strasbourg.eu/museum-of-modern-and-contemporary-art,https://en.wikivoyage.org/wiki/Strasbourg,duplicate_or_alias_existing_poi: Musée d Art Moderne et Contemporain already exists
