world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/greece/samos,Samos,Samos,17,56,do,Sailing Heaven,0.59,candidate,has description; high-value type; has external URL,,,Psili Ammos,europe/greece/samos/psili_ammos,0.48,,,missing_coordinates; has_external_url,http://sailingheaven.com,https://en.wikivoyage.org/wiki/Samos,"ordinary commercial sailing operator, below Samos POI threshold"
northamerica/unitedstates/hawaii/hilo,Hilo,Hilo,13,59,do,Paradise Copters,0.59,candidate,has description; high-value type; has external URL,,,Palace Theater,northamerica/unitedstates/hawaii/hilo/palace_theater,0.533,,,missing_coordinates; has_external_url,https://paradisecopters.com/,https://en.wikivoyage.org/wiki/Hilo,"ordinary commercial helicopter tour operator, below Hilo POI threshold"
northamerica/unitedstates/washington/seattle,Seattle,Seattle,19,70,see,Swedish Medical Center Ballard,0.59,candidate,has description; high-value type; has external URL,,,Shanghai Garden,northamerica/unitedstates/washington/seattle/shanghai_garden,0.356,,,missing_coordinates; has_external_url,https://www.swedish.org/locations/ballard-campus,https://en.wikivoyage.org/wiki/Seattle,"medical facility, not a Seattle visitor POI"
northamerica/mexico/ciudad_obregn,Ciudad Obregón,Ciudad Obregón,3,19,see,Dr. Oscar Russo Vogel Theater,0.59,candidate,has description; high-value type; has external URL,,,Museo de los Yaquis,northamerica/mexico/ciudad_obregn/museo_yaqui,0.25,,,missing_coordinates; has_external_url,http://www.visitobregon.com/See-And-Do/Interests/Music-Theatre-Dr-Oscar-Russo-Vogel-Obregon.html,https://en.wikivoyage.org/wiki/Ciudad_Obreg%C3%B3n,local performance venue below Ciudad Obregon POI threshold without a distinctive travel draw
northamerica/unitedstates/arizona/phoenix,Phoenix,Phoenix,54,145,do,"Real, Wild and Woody Beer Festival",0.59,candidate,has description; high-value type; has external URL,,,Echo Canyon Trail,northamerica/unitedstates/arizona/phoenix/echo_canyon_trail,0.36,,,missing_coordinates; has_external_url,http://realwildandwoody.com/,https://en.wikivoyage.org/wiki/Phoenix,event-only beer festival rather than a durable Phoenix POI
europe/germany/schleswigholstein/lubeck,Lübeck,Lübeck,32,58,do,Lübeck Nordic Film Days,0.59,candidate,has description; high-value type; has external URL,,,Lübeck Cathedral,europe/germany/schleswigholstein/lubeck/cathedral,0.462,,,missing_coordinates; has_external_url,https://www.nordische-filmtage.de,https://en.wikivoyage.org/wiki/L%C3%BCbeck,event-only film festival rather than a durable Lubeck POI
northamerica/unitedstates/arizona/sedona,Sedona,Sedona,11,44,do,Red Rocks and Sycamore Canyon Loop Scenic Drive,0.59,candidate,has description; high-value type; has external URL,,,Tlaquepaque Arts and Shopping Village,northamerica/unitedstates/arizona/sedona/tlaquepaque,0.381,,,missing_coordinates; has_external_url,http://www.fs.usda.gov/recarea/coconino/recreation/scenicdrivinginfo/recarea/?recid=74381&actid=105,https://en.wikivoyage.org/wiki/Sedona,"driving route, not a specific flat POI; Sedona already has stronger locatable sights"
northamerica/unitedstates/ohio/port_clinton,Port Clinton,Port Clinton (Ohio),5,24,do,Great Lakes Popcorn Co.,0.59,candidate,has description; high-value type; has external URL,,,Lake Erie Walleye Fishing,northamerica/unitedstates/ohio/port_clinton/walleye_fishing,0.298,,,missing_coordinates; has_external_url,https://greatlakespopcorn.com/,https://en.wikivoyage.org/wiki/Port_Clinton_%28Ohio%29,"ordinary commercial shop, below Port Clinton POI threshold"
asia/philippines/coron,Coron,Coron,16,24,do,Calamian Planet Online,0.59,candidate,has description; high-value type; has external URL,,,Kayangan Lake,asia/philippines/coron/kayangan_lake,0.457,,,missing_coordinates; has_external_url,http://corongaleri.com.ph,https://en.wikivoyage.org/wiki/Coron,"travel information/commercial booking site, not a Coron POI"
africa/kenya/nairobi,Nairobi,Nairobi,30,113,see,Rwanda,0.59,candidate,has description; high-value type; has external URL,,,Westlands,africa/kenya/nairobi/westlands,0.533,,,missing_coordinates; has_external_url,http://kenya.embassy.gov.rw/,https://en.wikivoyage.org/wiki/Nairobi,"embassy/consular office, not a Nairobi visitor POI"
northamerica/canada/ontario/kingston,Kingston,Kingston (Ontario),8,106,do,Reelout Arts Project,0.59,candidate,has description; high-value type; has external URL,,,Queen's University,northamerica/canada/ontario/kingston/queens_university,0.368,,,missing_coordinates; has_external_url,http://www.reelout.com/festival-info/,https://en.wikivoyage.org/wiki/Kingston_%28Ontario%29,event/festival organization rather than a durable Kingston POI
northamerica/canada/alberta/grande_prairie,Grande Prairie,Grande Prairie,6,21,see,Cold Shot,0.59,candidate,has description; high-value type; has external URL,,,Saskatoon Island Provincial Park,northamerica/canada/alberta/grande_prairie/saskatoon_island_provincial_park,0.244,,,missing_coordinates; has_external_url,https://www.coldshot.ca/,https://en.wikivoyage.org/wiki/Grande_Prairie,"transport-only bus service, not a Grande Prairie attraction or POI"
northamerica/unitedstates/california/centralvalley/manteca,Manteca,Manteca,8,28,do,Manteca Pumpkin Fair,0.59,candidate,has description; high-value type; has external URL,,,Yosemite National Park,northamerica/unitedstates/california/centralvalley/manteca/yosemite_national,0.381,,,missing_coordinates; has_external_url,http://www.sunrisekiwanis.org,https://en.wikivoyage.org/wiki/Manteca,event-only fair rather than a durable Manteca POI
europe/netherlands/rotterdam,Rotterdam,Rotterdam,42,24,do,Motel Mozaique,0.59,candidate,has description; high-value type; has external URL,,,Maritiem Museum,europe/netherlands/rotterdam/maritiem_museum,0.483,,,missing_coordinates; has_external_url,http://motelmozaique.nl/en/,https://en.wikivoyage.org/wiki/Rotterdam,event-only festival rather than a durable Rotterdam POI
northamerica/unitedstates/colorado/durango,Durango,Durango (Colorado),12,28,do,Sky Ute Casino Resort,0.59,candidate,has description; high-value type; has external URL,,,Main Avenue Historic District,northamerica/unitedstates/colorado/durango/main_avenue_historic_district,0.36,,,missing_coordinates; has_external_url,https://www.skyutecasino.com/,https://en.wikivoyage.org/wiki/Durango_%28Colorado%29,casino resort/accommodation-style listing outside Durango; below local POI threshold
northamerica/unitedstates/michigan/grandrapids,Grand Rapids,Grand Rapids,0,52,do,Grand Rapids Symphony,0.59,candidate,has description; high-value type; has external URL,,,,,0.0,,,missing_coordinates; has_external_url,http://www.grsymphony.org,https://en.wikivoyage.org/wiki/Grand_Rapids,performing-arts organization rather than a specific year-round visitor POI
