world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/oman/sur,Sur,Sur,6,16,see,Sunaysilah Fort,0.74,candidate,has coordinates; has description; high-value type; strong travel term,22.579402,59.504065,Al-Ayjah Fort,asia/oman/sur/al_ayjah_fort,0.643,3.564,2.857,needs_external_source,,https://en.wikivoyage.org/wiki/Sur,Duplicate or near-duplicate of existing World66 POI Sur Fort (Sunaysilah Castle).
asia/japan/honshu/nagahama,Nagahama,Nagahama,9,20,see,Ōmi Kōhō-an Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,35.454416,136.313945,Daitsu-ji Temple,asia/japan/honshu/nagahama/daitsuji_temple,0.621,8.519,8.787,needs_external_source,,https://en.wikivoyage.org/wiki/Nagahama,Temple is far from Nagahama centre and below threshold compared with existing Nagahama POIs.
northamerica/unitedstates/massachusetts/concord,Concord,Concord (Massachusetts),7,55,do,Old Rifle Range,0.74,candidate,has coordinates; has description; high-value type; strong travel term,42.4445,-71.3918,The Old Manse,northamerica/unitedstates/massachusetts/concord/old_manse,0.583,4.371,3.939,needs_external_source,,https://en.wikivoyage.org/wiki/Concord_%28Massachusetts%29,"Local conservation area below threshold in Concord, which already has stronger nature POIs."
asia/china/heilongjiang/yichun,Yichun,Yichun (Heilongjiang),4,5,see,Xiaoxing'anling Stone Carving Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.720466,128.887787,Forest Products Market,asia/china/heilongjiang/yichun/forest_market,0.644,0.356,0.356,needs_external_source,,https://en.wikivoyage.org/wiki/Yichun_%28Heilongjiang%29,Duplicate or near-duplicate of existing Wood Carving Park coverage.
europe/slovenia/savinja_and_alek,Savinja and Šalek Valley,Savinja and Šalek Valley,7,16,see,Mozirski gaj,0.74,candidate,has coordinates; has description; high-value type; strong travel term,46.3356728,14.9636598,Mozirski Gaj Flower Garden,europe/slovenia/savinja_and_alek/mozirski_gaj,0.632,0.417,9.522,needs_external_source,,https://en.wikivoyage.org/wiki/Savinja_and_%C5%A0alek_Valley,Duplicate or near-duplicate of existing World66 POI Mozirski Gaj Flower Garden.
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,do,The Suorun Omollona State Theater of Opera and Ballet,0.74,candidate,has coordinates; has description; high-value type; strong travel term,62.0234,129.7196,Mammoth Museum,europe/russia/yakutsk/mammoth_museum,0.65,0.35,0.785,needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk,Performance venue is event-oriented and below threshold as a standalone Yakutsk POI.
europe/spain/andalucia/marbella,Marbella,Marbella,13,42,see,Parque de la Represa,0.74,candidate,has coordinates; has description; high-value type; strong travel term,36.51426,-4.88321,Muralla Urbana de Marbella,europe/spain/andalucia/marbella/muralla_urbana,0.661,0.339,0.626,needs_external_source,,https://en.wikivoyage.org/wiki/Marbella,Ordinary urban park below threshold for Marbella.
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,do,Trilha da Boa Vista,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-27.577009,-48.42155,Praia da Joaquina,southamerica/brazil/florianopolis/praia_da_joaquina,0.611,7.783,12.821,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis,Trail lead lacks enough distinct travel signal compared with existing Florianopolis hikes.
asia/palestinianauthority/ramallah,Ramallah,Ramallah,5,44,do,Ramallah Cultural Palace,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.8917,35.1909,Khalil Sakakini Cultural Center,asia/palestinianauthority/ramallah/khalil_sakakini_cultural_center,0.582,1.284,1.79,needs_external_source,,https://en.wikivoyage.org/wiki/Ramallah,Event/performance venue below threshold compared with existing Ramallah cultural POIs.
europe/germany/schleswigholstein/flensburg,Flensburg,Flensburg,13,43,see,Lutheran Church St. Jürgen,0.74,candidate,has coordinates; has description; high-value type; strong travel term,54.791036,9.441542,Flensburg Firth,europe/germany/schleswigholstein/flensburg/flensburg_firth,0.565,0.435,1.008,needs_external_source,,https://en.wikivoyage.org/wiki/Flensburg,Local church below threshold for Flensburg.
