world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/newyorkstate/albany,Albany,Albany (New York),6,88,see,Chinatown bus (multiple operators),0.59,candidate,has description; high-value type; has external URL,,,New York State Museum,northamerica/unitedstates/newyorkstate/albany/new_york_state_museum,0.353,,,missing_coordinates; has_external_url,http://www.gotobus.com,https://en.wikivoyage.org/wiki/Albany_%28New_York%29,"intercity bus operators, not an Albany POI"
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,do,Greater Nancy swimming pools,0.59,candidate,has description; high-value type; has external URL,,,Marché Couvert de Nancy,europe/france/east/lorraine/nancy/covered_market,0.383,,,missing_coordinates; has_external_url,http://www.grand-nancy.org/sport-loisirs-culture/piscines.html,https://en.wikivoyage.org/wiki/Nancy,municipal pool network rather than a single travel-worthy Nancy POI
northamerica/canada/ontario/mississauga,Mississauga,Mississauga,19,58,see,VIA Rail Canada,0.59,candidate,has description; high-value type; has external URL,,,Saravana Bhavan,northamerica/canada/ontario/mississauga/saravana_bavan,0.467,,,missing_coordinates; has_external_url,https://www.viarail.ca/,https://en.wikivoyage.org/wiki/Mississauga,"rail operator, not a Mississauga POI"
northamerica/thecaribbean/puertorico/sanjuan,San Juan,San Juan,52,38,see,CyberNet Cafe,0.59,candidate,has description; high-value type; has external URL,,,La Taberna Lúpulo,northamerica/thecaribbean/puertorico/sanjuan/la_taberna_lupulo,0.37,,,missing_coordinates; has_external_url,http://www.cybernetcafepr.com,https://en.wikivoyage.org/wiki/San_Juan,"ordinary internet cafe/commercial service, not a San Juan POI"
northamerica/unitedstates/wisconsin/lacrosse,La Crosse,La Crosse,9,16,do,City Brewery,0.59,candidate,has description; high-value type; has external URL,,,La Crosse Oktoberfest,northamerica/unitedstates/wisconsin/lacrosse/la_crosse_oktoberfest,0.333,,,missing_coordinates; has_external_url,http://www.citybrewery.com,https://en.wikivoyage.org/wiki/La_Crosse,ordinary commercial brewery lead with no clear visitor attraction strong enough for La Crosse
northamerica/unitedstates/minnesota/minneapolis,Minneapolis,Minneapolis,49,18,see,Metro Transit,0.59,candidate,has description; high-value type; has external URL,,,Uptown Theatre,northamerica/unitedstates/minnesota/minneapolis/uptown_theater,0.444,,,missing_coordinates; has_external_url,http://www.metrotransit.org,https://en.wikivoyage.org/wiki/Minneapolis,"transit agency, not a Minneapolis POI"
australiaandpacific/newzealand/north_island/northland/paihia,Paihia,Paihia,6,14,do,Carino Sailing & Dolphin Adventures,0.59,candidate,has description; high-value type; has external URL,,,Waitangi Treaty Grounds,australiaandpacific/newzealand/north_island/northland/paihia/waitangi_treaty_grounds,0.333,,,missing_coordinates; has_external_url,http://www.sailingdolphins.co.nz/,https://en.wikivoyage.org/wiki/Paihia,commercial tour operator rather than a durable Paihia POI
europe/sweden/stersund,Östersund,Östersund,6,22,see,Länstrafiken i Västerbotten,0.59,candidate,has description; high-value type; has external URL,,,Storsjöodjuret — the Lake Monster,europe/sweden/stersund/storsjoodjuret,0.407,,,missing_coordinates; has_external_url,http://www.tabussen.nu/lanstrafiken/english/,https://en.wikivoyage.org/wiki/%C3%96stersund,"regional transport operator, not an Östersund POI"
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,do,Bear Week Provincetown,0.59,candidate,has description; high-value type; has external URL,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.424,,,missing_coordinates; has_external_url,https://ptowntourism.com/events/bear-week-2/,https://en.wikivoyage.org/wiki/Provincetown,"event-only listing, not a permanent Provincetown POI"
northamerica/unitedstates/mississippi/biloxi,Biloxi,Biloxi,8,27,see,Greyhound,0.59,candidate,has description; high-value type; has external URL,,,Biloxi Lighthouse,northamerica/unitedstates/mississippi/biloxi/biloxi_lighthouse,0.308,,,missing_coordinates; has_external_url,http://www.greyhound.com,https://en.wikivoyage.org/wiki/Biloxi,"bus operator, not a Biloxi POI"
europe/unitedkingdom/england/london,London,London,76,205,see,Monaco,0.59,candidate,has description; high-value type; has external URL,,,Monmouth Coffee,europe/unitedkingdom/england/london/monmouth_coffee,0.476,,,missing_coordinates; has_external_url,https://embassy-to-uk.gouv.mc/,https://en.wikivoyage.org/wiki/London,"embassy/consular listing, not a London travel POI"
northamerica/unitedstates/california/santa_rosa,Santa Rosa,Santa Rosa (California),12,37,do,Poppy Bank Epicenter,0.59,candidate,has description; high-value type; has external URL,,,Santa Rosa Rural Cemetery,northamerica/unitedstates/california/santa_rosa/santa_rosa_rural_cemetery,0.356,,,missing_coordinates; has_external_url,https://visitepicenter.com/,https://en.wikivoyage.org/wiki/Santa_Rosa_%28California%29,"local entertainment complex, weak fit as a Santa Rosa travel POI"
northamerica/unitedstates/michigan/marquette,Marquette,Marquette (Michigan),7,42,do,The UP 200,0.59,candidate,has description; high-value type; has external URL,,,Superior Dome,northamerica/unitedstates/michigan/marquette/superior_dome,0.316,,,missing_coordinates; has_external_url,http://www.up200.org/,https://en.wikivoyage.org/wiki/Marquette_%28Michigan%29,"event-only sled-dog race, not a permanent Marquette POI"
europe/germany/lowersaxony/goslar,Goslar,Goslar,13,36,do,Airfield at Bollrich,0.59,candidate,has description; high-value type; has external URL,,,Marktplatz,europe/germany/lowersaxony/goslar/marktplatz,0.333,,,missing_coordinates; has_external_url,http://www.bollrich.de/,https://en.wikivoyage.org/wiki/Goslar,"airfield/sport operator outside the core Goslar visitor circuit, weak POI"
