world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/ohio/youngstown,Youngstown,Youngstown (Ohio),5,30,do,Mahoning Valley Scrappers,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.2185,-80.7552,Mill Creek MetroParks,northamerica/unitedstates/ohio/youngstown/mill_creek_metroparks,0.435,17.677,15.423,has_external_url,http://www.mvscrappers.com/,https://en.wikivoyage.org/wiki/Youngstown_%28Ohio%29,minor sports team; not a durable travel-worthy POI for general visitors
asia/israel/telaviv,Tel Aviv,Tel Aviv,57,55,see,Tel Aviv-Jaffa Academic College,0.89,candidate,has coordinates; has description; high-value type; has external URL,32.04783,34.76072,Tel Aviv Beach,asia/israel/telaviv/beach,0.489,4.208,4.616,has_external_url,https://www.mta.ac.il/en-us,https://en.wikivoyage.org/wiki/Tel_Aviv,academic institution; weak visitor value
europe/denmark/aarhus,Aarhus,Aarhus,12,232,do,Jysk Væddeløbsbane,0.89,candidate,has coordinates; has description; high-value type; has external URL,56.1288,10.1975,Den Permanente,europe/denmark/aarhus/den_permanente,0.375,1.636,2.514,has_external_url,http://www.jvb-aarhus.dk,https://en.wikivoyage.org/wiki/Aarhus,racecourse with limited general travel appeal
asia/india/kolkata,Kolkata,Kolkata,2,57,see,"Manipal Hospitals, Mukundapur",0.89,candidate,has coordinates; has description; high-value type; has external URL,22.49381,88.4021,Shopping,asia/india/kolkata/shopping,0.278,,9.599,has_external_url,https://www.manipalhospitals.com/mukundapur,https://en.wikivoyage.org/wiki/Kolkata,medical facility; non-POI for travel guide purposes
europe/spain/canaryislands/lanzarote/puertodelcarmen,Puerto del Carmen,Puerto del Carmen,9,33,do,Lanzarote Golf,0.89,candidate,has coordinates; has description; high-value type; has external URL,28.93725,-13.65242,Playa de los Pocillos,europe/spain/canaryislands/lanzarote/puertodelcarmen/playa_de_los_pocillos,0.429,2.001,1.881,has_external_url,https://lanzarotegolf.com/,https://en.wikivoyage.org/wiki/Puerto_del_Carmen,golf course; too narrow and not strong enough versus existing destination POIs
europe/hungary/sopron,Sopron,Sopron,9,234,see,St. John of Nepomuk Chapel,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.67027,16.58241,Taródi Castle,europe/hungary/sopron/tarodi_castle,0.316,1.984,1.634,has_external_url,http://www.muemlekem.hu/muemlek?id=5085,https://en.wikivoyage.org/wiki/Sopron,small chapel; weak standalone visitor value in a destination with stronger existing heritage POIs
northamerica/unitedstates/pennsylvania/gettysburg,Gettysburg,Gettysburg,17,30,do,Gateway Theater 8,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.843915,-77.190632,Soldiers' National Cemetery,northamerica/unitedstates/pennsylvania/gettysburg/national_cemetery,0.372,4.381,3.739,has_external_url,https://www.rctheatres.com/theatredetails/x07pq-rc-gateway-theater-8/,https://en.wikivoyage.org/wiki/Gettysburg,ordinary cinema; not travel-worthy
northamerica/unitedstates/newyorkstate/troy,Troy,Troy (New York),7,34,do,Troy Bike Rescue,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.751597,-73.680992,Central Troy Historic District,northamerica/unitedstates/newyorkstate/troy/central_troy_historic_district,0.348,2.797,2.726,has_external_url,https://troybikerescue.info/,https://en.wikivoyage.org/wiki/Troy_%28New_York%29,community bike workshop; weak visitor POI
europe/germany/schleswigholstein/kiel,Kiel,Kiel,8,68,see,Type VII-C U-boat U-995,0.89,candidate,has coordinates; has description; high-value type; has external URL,54.41242,10.228886,Laboe Naval Memorial and U-995,europe/germany/schleswigholstein/kiel/laboe_naval_memorial,0.34,0.82,11.667,has_external_url,http://www.deutscher-marinebund.de/u995_geschichte_english.htm,https://en.wikivoyage.org/wiki/Kiel,duplicate of existing Laboe Naval Memorial and U-995 POI
europe/netherlands/waddenislands/schiermonnikoog_is/schiermonnikoog,Schiermonnikoog,Schiermonnikoog,10,37,see,Bunkermuseum Schlei,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.496844,6.185894,Ferry to Schiermonnikoog,europe/netherlands/waddenislands/schiermonnikoog_is/getting_there/ferry,0.326,9.383,2.33,has_external_url,https://bunkermuseum.wordpress.com/,https://en.wikivoyage.org/wiki/Schiermonnikoog,small specialist museum; insufficient score for standalone POI
europe/france/alpes/grenoble,Grenoble,Grenoble,23,35,see,European Synchrotron Radiation Facility,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.2062129,5.6928471,Vaucanson's Digesting Duck,europe/france/alpes/grenoble/vaucanson_duck,0.431,3.163,3.167,has_external_url,https://www.esrf.fr/,https://en.wikivoyage.org/wiki/Grenoble,research facility; weak ordinary visitor access
europe/france/normandybrittany/alenon,Alençon,Alençon,4,26,do,Ouest Karting,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.55319122,0.27412176,Forest of Écouves,europe/france/normandybrittany/alenon/foret_ecouves,0.345,15.079,19.126,has_external_url,http://www.ouest-karting.fr,https://en.wikivoyage.org/wiki/Alen%C3%A7on,go-kart business; weak travel value
northamerica/unitedstates/michigan/annarbor,Ann Arbor,Ann Arbor,18,178,do,Ann Arbor Ice Cube,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.254212,-83.778144,Nichols Arboretum,northamerica/unitedstates/michigan/annarbor/nichols_arboretum,0.514,5.426,3.885,has_external_url,https://www.biggbycoffeeicecube.com/ann-arbor/home,https://en.wikivoyage.org/wiki/Ann_Arbor,local ice rink; not a travel-worthy POI
africa/kenya/nairobi,Nairobi,Nairobi,30,113,see,Sheldrick Elephant Orphanage,0.89,candidate,has coordinates; has description; high-value type; has external URL,-1.33711,36.78001,Nairobi Animal Orphanage,africa/kenya/nairobi/nairobi_animal_orphanage,0.538,7.146,6.647,has_external_url,http://www.sheldrickwildlifetrust.org/,https://en.wikivoyage.org/wiki/Nairobi,duplicate of existing David Sheldrick Wildlife Trust POI
europe/poland/lodz,Łódź,Łódź,7,114,do,Teatr Jaracza,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.77309,19.46179,Manufaktura,europe/poland/lodz/manufaktura,0.333,1.053,0.451,has_external_url,http://www.teatr-jaracza.lodz.pl/,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA,theatre lead is valid but lower priority than stronger Lodz cultural POIs already present; not enough distinct visitor value
northamerica/unitedstates/southcarolina/columbia,Columbia,Columbia (South Carolina),14,35,do,Nickelodeon,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.00685,-81.03627,Tunnelvision Mural,northamerica/unitedstates/southcarolina/columbia/tunnelvision_mural,0.474,0.526,0.685,has_external_url,https://nickelodeon.org/,https://en.wikivoyage.org/wiki/Columbia_%28South_Carolina%29,local cinema; not a travel-worthy POI
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,do,Lucky Bucket Brewery,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.16989,-96.09936,Upstream Brewing Company,northamerica/unitedstates/nebraska/omaha/upstream_brewing,0.364,16.757,16.702,has_external_url,https://www.cutspike.com/,https://en.wikivoyage.org/wiki/Omaha,commercial brewery outside core visitor circuit; weak standalone score
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,do,Hometown Rising,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.1956,-85.73492,Churchill Downs,northamerica/unitedstates/kentucky/louisville/churchill_downs,0.333,3.275,6.858,has_external_url,https://hometownrising.com,https://en.wikivoyage.org/wiki/Louisville,event lead appears inactive or non-durable; reject
northamerica/canada/britishcolumbia/tofino,Tofino,Tofino,6,46,do,Live to Surf,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.12661,-125.89317,Clayoquot Sound,northamerica/canada/britishcolumbia/tofino/clayoquot_sound,0.37,11.266,3.048,has_external_url,https://livetosurf.com/,https://en.wikivoyage.org/wiki/Tofino,surf school/operator; existing beach and outdoor POIs cover the travel use
asia/philippines/baler,Baler,Baler,4,46,see,Tromba Marina Sculpture,0.89,candidate,has coordinates; has description; high-value type; has external URL,15.75469,121.57972,Museo de Baler,asia/philippines/baler/museo_de_baler,0.294,2.017,1.883,has_external_url,https://www.wonderingwanderer.com/tromba-marina-ermita-hill-baler-aurora/,https://en.wikivoyage.org/wiki/Baler,minor sculpture; weak standalone travel value
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham,Nottingham,Nottingham,16,76,see,Savoy Cinemas,0.89,candidate,has coordinates; has description; high-value type; has external URL,52.9513212,-1.173679,Lace Market,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham/lace_market,0.417,1.87,1.623,has_external_url,http://www.savoyonline.co.uk/SavoyNottingham.dll/Home,https://en.wikivoyage.org/wiki/Nottingham,ordinary cinema; not travel-worthy
asia/thailand/pattaya,Pattaya,Pattaya,9,124,see,Siriphon Orchid Farm,0.89,candidate,has coordinates; has description; high-value type; has external URL,12.912456,100.9395796,Nong Nooch Tropical Garden,asia/thailand/pattaya/nong_nooch_garden,0.391,13.03,6.353,has_external_url,https://siriporn-orchid.business.site/,https://en.wikivoyage.org/wiki/Pattaya,small commercial orchid farm; weak versus existing Nong Nooch and garden POIs
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,do,Hollywood Casino,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.6207,-83.5454,Toledo Zoo and Aquarium,northamerica/unitedstates/ohio/toledo/toledo_zoo,0.41,3.146,3.637,has_external_url,https://www.hollywoodcasinotoledo.com/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29,casino; excluded as weak travel signal
