world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
southamerica/ecuador/guayaquil,Guayaquil,Guayaquil,15,26,do,El Lago Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-2.2157,-80.0957,Barrio Las Peñas,southamerica/ecuador/guayaquil/barriolaspeas,0.476,19.389,23.379,has_external_url,http://areasprotegidas.ambiente.gob.ec/es/areas-protegidas/%C3%A1rea-nacional-de-recreaci%C3%B3n-parque-lago,https://en.wikivoyage.org/wiki/Guayaquil,park is far outside Guayaquil and reads as a separate day-trip recreation area rather than a clear city POI score >= 6.0
northamerica/unitedstates/northdakota/fargo,Fargo,Fargo,5,66,do,Fargo Kids Play Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.819955,-96.881865,Plains Art Museum,northamerica/unitedstates/northdakota/fargo/plains_art_museum,0.513,9.301,9.462,has_external_url,https://fkpm.netlify.app/,https://en.wikivoyage.org/wiki/Fargo,small children-focused play venue is not clearly a high-value travel POI for Fargo
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,do,Changying Wonderland,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.98349196778205,110.19038030051128,Xiuying Fort,asia/china/hainanisland/haikou/xiuying_fort,0.438,13.173,6.998,has_external_url,http://www.changying100.com/,https://en.wikivoyage.org/wiki/Haikou,theme park is far from central Haikou and not clearly important enough relative to existing Haikou POIs
europe/hungary/kecskemet,Kecskemét,Kecskemét,12,106,see,Beerhouse,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.90242,19.6812,Bozsó Collection,europe/hungary/kecskemet/bozso_collection,0.333,1.362,1.0,has_external_url,http://www.nepiiparmuveszet.hu/,https://en.wikivoyage.org/wiki/Kecskem%C3%A9t,lead name is ambiguous/mismatched with source and cannot be verified as a distinct high-value Kecskemét POI
europe/greece/thessaloniki,Thessaloniki,Thessaloniki,37,92,do,Waterland,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.489526,23.02273,White Tower,europe/greece/thessaloniki/whitetower,0.4,16.464,18.003,has_external_url,http://www.waterland.gr/,https://en.wikivoyage.org/wiki/Thessaloniki,water park is well outside Thessaloniki and not strong enough for a flat city POI
europe/spain/balearicislands/mallorca/calaratjada,Cala Ratjada,Cala Ratjada,5,6,see,Capdepera Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.7044,3.4332,Castle of Capdepera,europe/spain/balearicislands/mallorca/calaratjada/castle_of_capdepera,0.514,1.494,2.413,has_external_url,https://www.capdeperacastell.com/,https://en.wikivoyage.org/wiki/Cala_Ratjada,duplicate of existing Castle of Capdepera POI in the Cala Ratjada directory
southamerica/brazil/sao_luis,São Luís,São Luís,72,24,see,Parque Botânico da Vale,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-2.56677,-44.32527,Palácio dos Leões,southamerica/brazil/sao_luis/palacio_dos_leoes,0.486,5.062,5.238,has_external_url,http://www.vale.com/brasil/PT/initiatives/environmental-social/botanic-park-sl/Paginas/default.aspx,https://en.wikivoyage.org/wiki/S%C3%A3o_Lu%C3%ADs,industrial botanical park is outside the core and not clearly a score >= 6.0 São Luís travel POI
northamerica/canada/ontario/embrun,Embrun,Embrun (Ontario),2,7,do,Cannamore Orchard,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.1981,-75.244,New York Central Recreational Trail,northamerica/canada/ontario/embrun/new_york_central_r_1,0.231,13.31,8.225,has_external_url,http://www.cannamoreorchard.com,https://en.wikivoyage.org/wiki/Embrun_%28Ontario%29,seasonal orchard is far from Embrun and not clearly important enough for the destination page
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Genesee Valley Sports Complex,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.1242,-77.6344,Genesee Brew House,northamerica/unitedstates/newyorkstate/rochester/genesee_brew_house,0.426,3.972,4.159,has_external_url,https://www.cityofrochester.gov/departments/department-recreation-and-human-services/genesee-valley-sports-complex,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,local sports facility does not clear the travel POI threshold for Rochester
northamerica/unitedstates/arizona/scottsdale,Scottsdale,Scottsdale (Arizona),18,37,do,Barrett Jackson Collector Car Auction,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.63431485881974,-111.88922923383251,Great Papago Escape Tunnel,northamerica/unitedstates/arizona/scottsdale/papago_escape_tunnel,0.413,19.023,15.947,has_external_url,https://www.barrett-jackson.com/,https://en.wikivoyage.org/wiki/Scottsdale_%28Arizona%29,major event but not a stable year-round POI for Scottsdale; better handled as event context if needed
northamerica/unitedstates/pennsylvania/harrisburg,Harrisburg,Harrisburg,6,44,do,Theatre Harrisburg,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.30045,-76.89669,Broad Street Market,northamerica/unitedstates/pennsylvania/harrisburg/broad_street_market,0.378,3.487,3.901,has_external_url,https://theatreharrisburg.com/,https://en.wikivoyage.org/wiki/Harrisburg,local theatre does not clearly score >= 6.0 against Harrisburg’s existing POI lineup
asia/srilanka/colombo,Colombo,Colombo,25,116,see,The Natural History Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,6.91115,79.86115,National Museum of Colombo,asia/srilanka/colombo/national_museum,0.5,1.002,1.774,has_external_url,http://www.museum.gov.lk/,https://en.wikivoyage.org/wiki/Colombo,appears to duplicate/overlap with the existing National Museum of Colombo POI
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,do,Spring of the Bosna River,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.8185,18.269972,Vrelo Bosne (Source of the Bosna),europe/bosniaandherzegovina/sarajevo/vrelo_bosne,0.5,2.682,12.225,has_external_url,http://www.sarajevo-tourism.com/vrelo-bosne-,https://en.wikivoyage.org/wiki/Sarajevo,duplicate of existing Vrelo Bosne (Source of the Bosna) POI
europe/unitedkingdom/england/birmingham_and_west_midlands/ledbury,Ledbury,Ledbury,9,9,see,St John the Baptist's Church,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.032799,-2.392981,Eastnor Castle,europe/unitedkingdom/england/birmingham_and_west_midlands/ledbury/eastnor_castle,0.501,0.499,2.471,has_external_url,http://www.eastnorchurch.com/,https://en.wikivoyage.org/wiki/Ledbury,small village church near Eastnor is not clearly a high-value Ledbury POI
northamerica/unitedstates/westvirginia/huntington,Huntington,Huntington (West Virginia),8,82,see,Memorial Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.4063189,-82.4629194,Camden Park,northamerica/unitedstates/westvirginia/huntington/camden_park,0.5,2.433,2.113,has_external_url,https://www.ghprd.org/index.php/memorial-park,https://en.wikivoyage.org/wiki/Huntington_%28West_Virginia%29,local park/memorial is not clearly strong enough for Huntington compared with existing sights
europe/croatia/split,Split,Split,24,49,see,Galerija Meštrović,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.504306,16.417917,Gallery of Fine Arts,europe/croatia/split/gallery_of_fine_arts,0.486,2.029,1.956,has_external_url,https://mestrovic.hr/en/home-en/,https://en.wikivoyage.org/wiki/Split,duplicate of existing Meštrović Gallery POI in the Split directory
europe/hungary/szeged,Szeged,Szeged,7,61,see,St. Michael's Church of Tápéi,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.25813,20.20108,Votive Church,europe/hungary/szeged/votive_church,0.488,4.126,4.053,has_external_url,http://www.szeged-csanad.egyhazmegye.hu/tape.htm,https://en.wikivoyage.org/wiki/Szeged,outlying parish church is not clearly a score >= 6.0 Szeged travel POI
europe/hungary/eger,Eger,Eger,12,49,see,Saint Louis Church in Eger,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.87943,20.37886,Cathedral Basilica of Eger,europe/hungary/eger/cathedral_basilica,0.385,2.259,2.201,has_external_url,http://szentlajos.plebania.hu/,https://en.wikivoyage.org/wiki/Eger,neighbourhood church is not clearly significant enough relative to Eger’s main sights
asia/china/shandong_province/penglai,Penglai,Penglai,5,14,do,Castle of Ponlevin,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.76563,120.947392,Penglai Pavilion,asia/china/shandong_province/penglai/penglai_pavilion,0.353,18.706,17.89,has_external_url,https://www.w-e.cc/index/tourism/142.html,https://en.wikivoyage.org/wiki/Penglai,lead appears mismatched/unclear for Penglai and is far from the existing core sights
europe/bulgaria/varna,Varna,Varna,14,24,see,Museum Submarine Slava,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.194444,27.712778,Monument of Bulgarian-Soviet Friendship,europe/bulgaria/varna/soviet_friendship_monument,0.393,18.63,16.589,has_external_url,https://www.facebook.com/podvodnicaslava/,https://en.wikivoyage.org/wiki/Varna,submarine is far from Varna in Beloslav and should not be added as a flat Varna POI without stronger support
