world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/philippines/negrosisland/silay,Silay,Silay,10,17,see,St. Theresita's Academy,0.89,candidate,has coordinates; has description; high-value type; has external URL,10.7944,122.974,Cesar Lacson Locsin Ancestral House (El Ideal Bakery),asia/philippines/negrosisland/silay/cesar_lacson_locsin_ancestral_house,0.541,0.459,0.583,has_external_url,http://sta-silay.com/,https://en.wikivoyage.org/wiki/Silay,Active school rather than a public travel POI; heritage interest is not strong enough to clear score 6.0.
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Wikbadet,0.89,candidate,has coordinates; has description; high-value type; has external URL,59.734771906094,17.462600158848,Katalin,europe/sweden/uppsala/katalin,0.4,17.146,16.93,has_external_url,https://www.uppsala.se/kultur-och-fritid/aktiviteter-motion-och-idrott/motion-och-bad/badplatser/wikbadet/,https://en.wikivoyage.org/wiki/Uppsala,Local bathing spot well outside central Uppsala; pleasant but too minor for the destination lineup.
northamerica/canada/manitoba/winnipeg,Winnipeg,Winnipeg,22,164,do,Grand Prix Amusements,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.8515,-97.0063,Manitoba Museum,northamerica/canada/manitoba/winnipeg/manitoba_museum,0.5,10.948,10.662,has_external_url,http://www.grandprixamusements.com,https://en.wikivoyage.org/wiki/Winnipeg,Local amusement/go-kart venue with limited independent travel value for Winnipeg.
northamerica/unitedstates/newmexico/gallup,Gallup,Gallup,7,8,do,Fire Rock Casino,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.532102,-108.629126,City Electric Shoe Shop,northamerica/unitedstates/newmexico/gallup/city_electric_shoe,0.308,10.023,10.394,has_external_url,https://www.firerockcasino.com/,https://en.wikivoyage.org/wiki/Gallup,Casino lead with weak destination-specific travel value; does not clearly clear score 6.0 for Gallup.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Southiez Hobby,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.547161,103.747461,Sultan Abu Bakar Royal Museum,asia/malaysia/johorbahru/sultan_abu_bakar_museum,0.326,10.296,10.08,has_external_url,https://www.facebook.com/SouthiezHobby,https://en.wikivoyage.org/wiki/Johor_Bahru,Retail hobby shop rather than a travel-worthy things_to_do POI.
northamerica/unitedstates/california/santa_barbara,Santa Barbara,Santa Barbara,17,107,do,Sanguis,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.42076,-119.67936,Casa de la Guerra,northamerica/unitedstates/california/santa_barbara/casa_de_la_guerra,0.444,1.818,2.146,has_external_url,https://www.sanguiswine.com/,https://en.wikivoyage.org/wiki/Santa_Barbara,Rejected during conservative review; did not clearly clear score 6.0 as a travel-worthy things_to_do POI.
northamerica/canada/ontario/niagrafalls,Niagara Falls,Niagara Falls (Ontario),10,83,do,City of Niagara Falls,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.10593,-79.06403,Greater Niagara Falls Coach Terminal,northamerica/canada/ontario/niagrafalls/greater_niagara_fa,0.526,1.748,0.071,has_external_url,https://niagarafalls.ca/city-hall/clerks/marriage-licences/default.aspx,https://en.wikivoyage.org/wiki/Niagara_Falls_%28Ontario%29,"Municipal marriage-licence office page, not a visitor attraction or POI."
asia/tajikistan/dushanbe,Dushanbe,Dushanbe,50,46,see,Russia,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.5829,68.7541,Dousti Square,asia/tajikistan/dushanbe/dousti_square,0.421,2.891,2.905,has_external_url,http://www.rusemb.tj/,https://en.wikivoyage.org/wiki/Dushanbe,"Embassy/consular listing, not a travel-worthy POI for Dushanbe."
northamerica/unitedstates/california/morgan_hill,Morgan Hill,Morgan Hill,4,19,do,Cinelux Theaters,0.89,candidate,has coordinates; has description; high-value type; has external URL,37.11366,-121.63798,Henry W. Coe State Park,northamerica/unitedstates/california/morgan_hill/henry_w_coe,0.316,11.88,2.372,has_external_url,https://www.cineluxtheatres.com/cinelux-tennant-station,https://en.wikivoyage.org/wiki/Morgan_Hill,Ordinary cinema complex; weak travel signal for Morgan Hill.
northamerica/unitedstates/kansas/kansascity,Kansas City,Kansas City,16,127,do,Ameristar Casino,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.15013,-94.48455,American Jazz Museum,northamerica/unitedstates/kansas/kansascity/american_jazz_museum,0.444,8.071,9.804,has_external_url,https://www.ameristarkansascity.com/,https://en.wikivoyage.org/wiki/Kansas_City,"Casino entertainment complex with weak independent travel value for Kansas City, Kansas."
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Dot Com,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.361881,91.821631,Patenga Beach,asia/bangladesh/chittagong/patenga_beach,0.3,13.759,3.391,has_external_url,http://www.dotcombd.com,https://en.wikivoyage.org/wiki/Chittagong,"Commercial computer/training business, not a travel-worthy POI."
