world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/greece/kavala,Kavala,Kavala,14,95,see,Kefalari,0.85,candidate,has coordinates; has description; high-value type,41.0615,24.2663,Kavala Castle,europe/greece/kavala/kavala_castle,0.381,19.008,18.495,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala,separate village/day-trip lead rather than a clear POI for Kavala; insufficient parent fit
northamerica/unitedstates/mississippi/jackson,Jackson,Jackson (Mississippi),20,54,see,Byram Swinging Bridge,0.85,candidate,has coordinates; has description; high-value type,32.176389,-90.243611,Walker's Drive-In,northamerica/unitedstates/mississippi/jackson/walkers_drive_in,0.368,19.289,14.692,needs_external_source,,https://en.wikivoyage.org/wiki/Jackson_%28Mississippi%29,local historic bridge far from parent; weak travel signal for Jackson visitors
europe/unitedkingdom/wales/chepstow,Chepstow,Chepstow,6,9,do,National Diving & Activity Centre,0.85,candidate,has coordinates; has description; high-value type,51.6556,-2.64722,Old Wye Bridge,europe/unitedkingdom/wales/chepstow/old_wye_bridge,0.327,1.992,2.607,needs_external_source,,https://en.wikivoyage.org/wiki/Chepstow,activity centre appears closed/redeveloped; not reliable as an active travel POI
europe/belgium/oudenaarde,Oudenaarde,Oudenaarde,12,12,do,"Recreational Area ""De Donk""",0.85,candidate,has coordinates; has description; high-value type,50.841463,3.584335,Kerselare,europe/belgium/oudenaarde/kerselare,0.452,3.419,1.404,needs_external_source,,https://en.wikivoyage.org/wiki/Oudenaarde,local recreation area with weak destination value
europe/moldova/orhei,Orhei,Orhei,3,9,see,Orheiul Vechi Monastery,0.85,candidate,has coordinates; has description; high-value type,47.3125,28.976,Orhei History and Ethnography Museum,europe/moldova/orhei/orhei_history_museum,0.407,13.78,13.543,needs_external_source,,https://en.wikivoyage.org/wiki/Orhei,duplicate/misplaced lead; Orheiul Vechi already exists as its own World66 location with monastery POIs
europe/slovakia/kosice,Košice,Košice,7,153,do,Hike from Košice-Čermeľ to Vysoký Vrch,0.85,candidate,has coordinates; has description; high-value type,48.82371,21.15495,State Theatre Košice,europe/slovakia/kosice/state_theatre,0.364,13.599,13.66,needs_external_source,,https://en.wikivoyage.org/wiki/Ko%C5%A1ice,vague route/activity rather than a stable POI with clear bounds
southamerica/brazil/curitiba,Curitiba,Curitiba,10,62,see,Jerusalem Fountain,0.85,candidate,has coordinates; has description; high-value type,-25.45213,-49.30454,Bosque Alemão,southamerica/brazil/curitiba/bosque_alemao,0.452,5.46,4.173,needs_external_source,,https://en.wikivoyage.org/wiki/Curitiba,minor civic fountain with weak travel value
europe/spain/basque_country_euskadi/bilbao,Bilbao,Bilbao,10,75,see,Santa y Real Casa de la Misericordia,0.85,candidate,has coordinates; has description; high-value type,43.265136,-2.947453,Museo de Bellas Artes,europe/spain/basque_country_euskadi/bilbao/museo_de_bellas_artes,0.529,0.471,1.036,needs_external_source,,https://en.wikivoyage.org/wiki/Bilbao,institutional historic building with limited visitor signal
northamerica/mexico/campeche,Campeche,Campeche,4,22,see,"""Poesia del Mar"" Fountain",0.85,candidate,has coordinates; has description; high-value type,19.846641,-90.541389,City Walls and Bastions,northamerica/mexico/campeche/city_walls,0.487,0.513,1.629,needs_external_source,,https://en.wikivoyage.org/wiki/Campeche,minor seafront fountain/sculpture; weak standalone travel value
asia/philippines/baler,Baler,Baler,4,46,see,Aurora Province Welcoming Arch,0.85,candidate,has coordinates; has description; high-value type,15.6984,121.3517,Ampere Beach,asia/philippines/baler/ampere_beach,0.429,23.175,23.573,needs_external_source,,https://en.wikivoyage.org/wiki/Baler,roadside welcome arch; transport/arrival marker rather than destination POI
northamerica/canada/britishcolumbia/delta,Delta,Delta (British Columbia),2,23,do,Angel Estate Winery,0.85,candidate,has coordinates; has description; high-value type,49.089974,-123.162997,George C. Reifel Migratory Bird Sanctuary,northamerica/canada/britishcolumbia/delta/reifel_bird_sanctuary,0.271,0.962,7.674,needs_external_source,,https://en.wikivoyage.org/wiki/Delta_%28British_Columbia%29,single commercial winery; marginal fit for things_to_do production queue
asia/china/shaanxi/tongchuan,Tongchuan,Tongchuan,3,29,do,Folk Handicraft Learning,0.85,candidate,has coordinates; has description; high-value type,34.902,109.116,Yaowang Mountain,asia/china/shaanxi/tongchuan/yaowang_mountain,0.35,10.687,15.855,needs_external_source,,https://en.wikivoyage.org/wiki/Tongchuan,vague class/activity listing rather than a named durable POI
asia/china/innermongolia/wuhai,Wuhai,Wuhai,6,22,do,Inner Mongolia Folk Song Conference,0.85,candidate,has coordinates; has description; high-value type,39.661908,106.780813,Longyou Bay National Wetland Park,asia/china/innermongolia/wuhai/longyou_wetland_park,0.324,7.71,2.799,needs_external_source,,https://en.wikivoyage.org/wiki/Wuhai,"event listing, not a stable POI"
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,Betty's Fish and Chips,0.85,candidate,has coordinates; has description; high-value type,53.3799351,-1.48018,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.4,1.165,0.667,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield,restaurant/eating listing misclassified as see/do
asia/nepal/kathmandu,Kathmandu,Kathmandu,48,43,see,Teku Bagamati Bridge,0.85,candidate,has coordinates; has description; high-value type,27.69275,85.30441,Bagmati Riverside Walk,asia/nepal/kathmandu/bagmati_riverside,0.524,1.512,2.352,needs_external_source,,https://en.wikivoyage.org/wiki/Kathmandu,ordinary bridge/transport infrastructure with weak travel value
asia/china/innermongolia/chifeng,Chifeng,Chifeng,7,23,do,Horseback Riding on Chifeng Grassland,0.85,candidate,has coordinates; has description; high-value type,42.25,118.95,Chifeng Museum,asia/china/innermongolia/chifeng/chifeng_museum,0.353,2.831,2.925,needs_external_source,,https://en.wikivoyage.org/wiki/Chifeng,vague activity over a broad area rather than a named POI
asia/indonesia/java/purwokerto,Purwokerto,Purwokerto,10,65,do,Soesilo Soedarman Sport Complex,0.85,candidate,has coordinates; has description; high-value type,-7.407809342617547,109.25136352928439,Sroto Sokaraja Stalls,asia/indonesia/java/purwokerto/sroto_sokaraja_stalls,0.5,2.705,3.509,needs_external_source,,https://en.wikivoyage.org/wiki/Purwokerto,local sports complex; weak visitor value
