world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/norway/bergen,Bergen,Bergen,26,125,see,Nordnes park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,60.4003,5.3015,Nordnes — The Peninsular Neighbourhood,europe/norway/bergen/holmen,0.5,0.547,1.498,needs_external_source,,https://en.wikivoyage.org/wiki/Bergen,"Rejected: already covered by the existing Nordnes neighbourhood POI, including the park at the peninsula tip."
northamerica/unitedstates/california/santa_barbara,Santa Barbara,Santa Barbara,17,107,do,Shoreline Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,34.3967,-119.7071,Cold Spring Tavern,northamerica/unitedstates/california/santa_barbara/cold_spring_tavern,0.438,17.629,2.853,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Barbara,Rejected: duplicate of existing Shoreline Park POI under the alternate Santa Barbara hierarchy.
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Military & historical museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.49769,31.31993,Boris and Gleb Cathedral,europe/ukraine/chernihiv/boris_and_gleb_cathedral,0.333,1.298,1.814,needs_external_source,,https://en.wikivoyage.org/wiki/Chernihiv,Rejected: generic museum lead with weak distinct travel pull against Chernihiv core sights.
northamerica/unitedstates/illinois/carbondale,Carbondale,Carbondale (Illinois),6,25,do,Evergreen Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.69915,-89.23162,Shawnee National Forest,northamerica/unitedstates/illinois/carbondale/shawnee_national_forest,0.27,35.128,3.415,needs_external_source,,https://en.wikivoyage.org/wiki/Carbondale_%28Illinois%29,Rejected: local municipal park; not a strong Carbondale travel POI.
northamerica/unitedstates/northdakota/williston,Williston,Williston (North Dakota),8,27,do,Grand Theatre,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.145938,-103.621753,Black Gold Bar,northamerica/unitedstates/northdakota/williston/black_gold_bar,0.37,,0.068,needs_external_source,,https://en.wikivoyage.org/wiki/Williston_%28North_Dakota%29,Rejected: local cinema/theatre listing; weak travel value as a do POI.
europe/slovakia/bojnice,Bojnice,Bojnice,3,9,see,Church in Diviaky nad Nitricou,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.76628,18.49239,Bojnice Zoo,europe/slovakia/bojnice/bojnice_zoo,0.195,6.394,6.755,needs_external_source,,https://en.wikivoyage.org/wiki/Bojnice,Rejected: separate village church outside Bojnice; not appropriate as a flat city POI.
europe/netherlands/groningen,Groningen,Groningen,27,133,see,Stadspark,0.89,candidate,has coordinates; has description; high-value type; strong travel term,53.20326,6.54038,Vismarkt,europe/netherlands/groningen/vismarkt,0.471,2.153,2.544,needs_external_source,,https://en.wikivoyage.org/wiki/Groningen,Rejected: local urban park; below threshold for Groningen.
asia/uzbekistan/samarkand,Samarkand,Samarkand,19,61,see,Khoja Is'haqi Vali Mosque,0.89,candidate,has coordinates; has description; high-value type; strong travel term,39.6872,66.9908,Bibi-Khanym Mosque,asia/uzbekistan/samarkand/bibi_khanym_mosque,0.512,3.175,4.533,needs_external_source,,https://en.wikivoyage.org/wiki/Samarkand,Rejected: insufficient external verification and weaker than Samarkand core Islamic monuments.
africa/kenya/thecoast/malindi,Malindi,Malindi,5,38,do,Malindi Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-3.198,40.122,Malindi Marine National Park,africa/kenya/thecoast/malindi/malindi_marine_national_park,0.439,6.118,16.684,needs_external_source,,https://en.wikivoyage.org/wiki/Malindi,Rejected: generic beach lead; weaker than existing Malindi coastal and marine-park coverage.
asia/tajikistan/dushanbe,Dushanbe,Dushanbe,50,46,see,Haji Yaqub Mosque,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.58773,68.7841,Ibn Sina (Avicenna) Monument,asia/tajikistan/dushanbe/abu_ali_ibn_sino_square,0.412,1.307,1.298,needs_external_source,,https://en.wikivoyage.org/wiki/Dushanbe,Rejected: ordinary active mosque lead with limited corroboration; below threshold for Dushanbe.
europe/ukraine/lviv,Lviv,Lviv,12,176,do,Zamarstynivs'kyi forest park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.8766,24.0298,Lvivska Brewery,europe/ukraine/lviv/lvivska_brewery,0.372,4.139,3.85,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,Rejected: local forest park; weak travel value for Lviv.
asia/southkorea/suwon,Suwon,Suwon,6,131,see,Seoho Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.283739,126.988619,Hwaseong Fortress,asia/southkorea/suwon/hwaseong_fortress_1,0.37,4.214,3.008,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon,Rejected: local park; not strong enough beside Suwon fortress sights.
asia/india/karnataka/udupi,Udupi,Udupi,0,41,see,Udyavar Pithrodi,0.89,candidate,has coordinates; has description; high-value type; strong travel term,13.2971,74.7196,,,0.0,,5.445,needs_external_source,,https://en.wikivoyage.org/wiki/Udupi,Rejected: vague beach/village lead outside Udupi; insufficiently defined as a POI.
asia/philippines/baguio,Baguio,Baguio,14,55,see,Bayan Park in Aurora Hill,0.89,candidate,has coordinates; has description; high-value type; strong travel term,16.42751,120.60688,Burnham Park,asia/philippines/baguio/burnham_park,0.378,2.285,3.034,needs_external_source,,https://en.wikivoyage.org/wiki/Baguio,Rejected: neighbourhood park; weak local-only listing.
europe/armenia/vanadzor,Vanadzor,Vanadzor,7,26,see,Russian church of the Nativity of Virgin Mary,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.8148,44.4861,Hayk Square,europe/armenia/vanadzor/hayk_square,0.54,0.46,0.361,needs_external_source,,https://en.wikivoyage.org/wiki/Vanadzor,Rejected: modest local church and limited source confidence; below threshold for Vanadzor.
asia/southkorea/gyeongju,Gyeongju,Gyeongju,18,80,see,Sungdeokjeon,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.8227,129.2085,Poseokjeong Pavilion Site,asia/southkorea/gyeongju/poseokjeong,0.432,1.54,4.001,needs_external_source,,https://en.wikivoyage.org/wiki/Gyeongju,Rejected: heritage shrine but too specialized against Gyeongju's stronger core sights.
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,do,Sheffield Town Walk,0.89,candidate,has coordinates; has description; high-value type; strong travel term,53.38269,-1.46875,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.25,0.808,0.241,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield,"Rejected: route/activity listing, not a discrete POI markdown page."
europe/germany/northrhinewestphalia/mnster,Münster,Münster,7,47,see,Telgte,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.98503,7.78617,Aasee,europe/germany/northrhinewestphalia/mnster/aasee,0.364,13.48,11.308,needs_external_source,,https://en.wikivoyage.org/wiki/M%C3%BCnster,"Rejected: separate town outside Münster, not a POI under the city."
