world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/szekesfehervar,Székesfehérvár,Székesfehérvár,15,93,see,Kápolnásnyék,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.2396,18.6757,King Stephen Museum,europe/hungary/szekesfehervar/king_stephen_museum,0.387,20.616,20.723,has_external_url,http://www.kapolnasnyek.hu/,https://en.wikivoyage.org/wiki/Sz%C3%A9kesfeh%C3%A9rv%C3%A1r,Separate settlement about 20 km from Székesfehérvár; not appropriate as a flat city POI.
southamerica/venezuela/altos_mirandinos/los_teques,Los Teques,Los Teques,2,7,see,La Casa de las Carretas,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,10.35037,-67.04354,Parque Nacional Macarao,southamerica/venezuela/altos_mirandinos/los_teques/parque_nacional_macarao,0.333,5.684,0.762,has_external_url,https://www.facebook.com/Lacasadelascarretas/,https://en.wikivoyage.org/wiki/Los_Teques,Small privately promoted local attraction with weak corroboration beyond social media; does not clearly clear score 6.0.
europe/bosniaandherzegovina/banjaluka,Banja Luka,Banja Luka,9,36,do,Restoran Slap,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.73611,17.15679,Pedestrian Zone (Gospodska Street),europe/bosniaandherzegovina/banjaluka/pedestrian_zone,0.5,4.864,5.139,has_external_url,https://www.facebook.com/restoranslap/?rf=218816804816051,https://en.wikivoyage.org/wiki/Banja_Luka,"Restaurant lead, not a things_to_do POI, and the assigned task excludes eating/drinking additions."
northamerica/canada/manitoba/winnipeg,Winnipeg,Winnipeg,22,164,see,Gallery Lacosse,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.8708,-97.158,Be One,northamerica/canada/manitoba/winnipeg/be_one,0.381,3.544,3.086,has_external_url,http://www.gallerylacosse.com/,https://en.wikivoyage.org/wiki/Winnipeg,Commercial gallery/shop with limited evidence of independent travel value for Winnipeg.
europe/spain/galicia/ponferrada,Ponferrada,Ponferrada,8,14,see,Energy Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.5577,-6.5914,La Fábrica de Luz — Museo de la Energía,europe/spain/galicia/ponferrada/la_fabrica_de_luz,0.333,1.327,1.383,has_external_url,http://lafabricadeluz.org/es/,https://en.wikivoyage.org/wiki/Ponferrada,Duplicate of existing La Fábrica de Luz / Museo de la Energía POI in Ponferrada.
europe/unitedkingdom/england/south_east/basingstoke,Basingstoke,Basingstoke,12,13,see,Steventon,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.2214,-1.2123,Jane Austen Statue,europe/unitedkingdom/england/south_east/basingstoke/jane_austen_statue,0.37,9.949,9.913,has_external_url,https://www.steventonvillage.co.uk/st-nicholas-church-visits/,https://en.wikivoyage.org/wiki/Basingstoke,Separate village/Jane Austen heritage lead outside Basingstoke; better handled as a day trip/location than a flat POI.
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Lindsay Gardens,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.77848,-111.86425,Temple Square Garden Tours,northamerica/unitedstates/utah/saltlakecity/gardentours,0.537,2.429,2.829,has_external_url,http://www.slcgov.com/cityparks/parks-lindsey-gardens,https://en.wikivoyage.org/wiki/Salt_Lake_City,Neighbourhood park with local value but limited independent travel draw for Salt Lake City.
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,see,Five Wounds Portuguese National Church,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.3501,-121.864,Eating Out,northamerica/unitedstates/california/sanjose/eating_out,0.292,3.485,2.815,has_external_url,http://www.fivewoundschurch.org/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,Active local church with cultural significance but limited evidence of score-6 visitor value for San Jose.
asia/jordan/irbid,Irbid,Irbid,4,7,see,Clock Tower,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,32.555881,35.849301,Yarmouk University,asia/jordan/irbid/yarmouk_university,0.345,2.127,0.118,has_external_url,http://www.irbid.gov.jo,https://en.wikivoyage.org/wiki/Irbid,Minor civic landmark with weak standalone traveller value for Irbid.
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Church of the Saint Family of Reformat Order,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.846,24.0074,High Castle Hill,europe/ukraine/lviv/high_castle,0.286,2.317,1.791,has_external_url,http://www.dlab.com.ua,https://en.wikivoyage.org/wiki/Lviv,Minor active church in Lviv with limited independent visitor draw compared with the city’s stronger churches and museums.
