world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
australiaandpacific/australia/newsouthwales/narooma,Narooma,Narooma,3,8,do,Ocean Hut Narooma,0.51,candidate,high-value type; has external URL,,,Narooma Main Beach and Bar Beach,australiaandpacific/australia/newsouthwales/narooma/narooma_bar_beach,0.286,,,missing_coordinates; has_external_url,http://www.oceanhut.net/diving.html,https://en.wikivoyage.org/wiki/Narooma,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/wisconsin/milwaukee,Milwaukee,Milwaukee,10,127,see,Sweden,0.51,candidate,high-value type; has external URL,,,Summerfest,northamerica/unitedstates/wisconsin/milwaukee/summerfest,0.375,,,missing_coordinates; has_external_url,https://www.swedenabroad.se/en/embassies/usa-washington/,https://en.wikivoyage.org/wiki/Milwaukee,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/long_beach,Long Beach,Long Beach,13,97,see,Orange County Transportation Authority,0.51,candidate,high-value type; has external URL,,,East Village Arts District,northamerica/unitedstates/california/long_beach/east_village_arts_district,0.375,,,missing_coordinates; has_external_url,http://www.octa.net/,https://en.wikivoyage.org/wiki/Long_Beach,candidate score 0.51 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Gambia,0.51,candidate,high-value type; has external URL,,,Gulshan-e-Jinnah (Polo Ground),asia/pakistan/karachi/gulshan_e_jinnah,0.364,,,missing_coordinates; has_external_url,http://thegambia-consulate.pk/,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.51 is below the 6.0 POI threshold
australiaandpacific/australia/northernterritory/ulurukata_tjuta_n,Uluru-Kata Tjuta National Park,Uluṟu-Kata Tjuṯa National Park,10,18,do,Professional Helicopter Services,0.51,candidate,high-value type; has external URL,,,Valley of the Winds,australiaandpacific/australia/northernterritory/ulurukata_tjuta_n/valley_of_the_winds,0.298,,,missing_coordinates; has_external_url,https://phs.com.au/tours/uluru-kata-tjuta/,https://en.wikivoyage.org/wiki/Ulu%E1%B9%9Fu-Kata_Tju%E1%B9%AFa_National_Park,candidate score 0.51 is below the 6.0 POI threshold
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,see,Kenya,0.51,candidate,high-value type; has external URL,,,Meskel Square,africa/ethiopia/addisababa/meskel_square,0.333,,,missing_coordinates; has_external_url,http://www.kenyaembassyaddis.org/,https://en.wikivoyage.org/wiki/Addis_Ababa,candidate score 0.51 is below the 6.0 POI threshold
northamerica/guatemala/guatemalacity,Guatemala City,Guatemala City,12,76,see,Costa Rica,0.51,candidate,high-value type; has external URL,,,Metropolitan Cathedral,northamerica/guatemala/guatemalacity/cathedral_of_guatemala_city,0.375,,,missing_coordinates; has_external_url,http://www.rree.go.cr/,https://en.wikivoyage.org/wiki/Guatemala_City,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/durban,Durban,Durban,55,54,see,5 Star Durban,0.51,candidate,high-value type; has external URL,,,Durban Harbour,africa/southafrica/durban/durban_harbour,0.444,,,missing_coordinates; has_external_url,http://www.5stardurban.co.za,https://en.wikivoyage.org/wiki/Durban,candidate score 0.51 is below the 6.0 POI threshold
asia/india/goa/panaji,Panaji,Panaji,18,49,see,Fundação Oriente Delegation in India,0.51,candidate,high-value type; has external URL,,,Church of Our Lady of the Immaculate Conception,asia/india/goa/panaji/immaculate_conception_church,0.385,,,missing_coordinates; has_external_url,http://www.foriente.pt/121/india.htm,https://en.wikivoyage.org/wiki/Panaji,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/centralvalley/modesto,Modesto,Modesto,10,20,see,Stanislaus Regional Transit,0.51,candidate,high-value type; has external URL,,,State Theatre,northamerica/unitedstates/california/centralvalley/modesto/state_theatre,0.4,,,missing_coordinates; has_external_url,http://www.srt.org/,https://en.wikivoyage.org/wiki/Modesto,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Panama,0.51,candidate,high-value type; has external URL,,,Adams Morgan,northamerica/unitedstates/washingtondc/adams_morgan,0.444,,,missing_coordinates; has_external_url,https://www.embassyofpanama.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
europe/serbia/kosovoprovince/pristina,Pristina,Pristina,20,107,see,Slovenia,0.51,candidate,high-value type; has external URL,,,Liburnia,europe/serbia/kosovoprovince/pristina/liburnia_restaurant,0.5,,,missing_coordinates; has_external_url,http://www.embassy.pristina.si,https://en.wikivoyage.org/wiki/Pristina,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,Israel,0.51,candidate,high-value type; has external URL,,,Oslo Opera House,europe/norway/oslo/opera_house,0.364,,,missing_coordinates; has_external_url,http://embassies.gov.il/oslo/Pages/default.asp,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/kingston,Kingston,Kingston (Ontario),8,106,do,Improbable Escapes Inc.,0.51,candidate,high-value type; has external URL,,,Rideau Canal,northamerica/canada/ontario/kingston/rideau_canal,0.353,,,missing_coordinates; has_external_url,https://www.improbableescapes.com/,https://en.wikivoyage.org/wiki/Kingston_%28Ontario%29,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/gardenroute/knysna,Knysna,Knysna,7,26,do,Pink Loerie Mardi Gras and Arts Festival,0.51,candidate,high-value type; has external URL,,,Knysna Forest,africa/southafrica/gardenroute/knysna/knysna_forest,0.302,,,missing_coordinates; has_external_url,http://www.pinkloerie.co.za/,https://en.wikivoyage.org/wiki/Knysna,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/long_beach,Long Beach,Long Beach,13,97,see,Panama,0.51,candidate,high-value type; has external URL,,,Astronaut Islands (THUMS Islands),northamerica/unitedstates/california/long_beach/astronaut_islands,0.348,,,missing_coordinates; has_external_url,https://panaconsul.net/,https://en.wikivoyage.org/wiki/Long_Beach,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washington/seattle,Seattle,Seattle,19,70,see,Norway (Honorary),0.51,candidate,high-value type; has external URL,,,Pioneer Square,northamerica/unitedstates/washington/seattle/pioneer_square,0.3,,,missing_coordinates; has_external_url,https://www.norway.no/en/usa/norway-usa/honorary-consulates/#Washington,https://en.wikivoyage.org/wiki/Seattle,candidate score 0.51 is below the 6.0 POI threshold
southamerica/brazil/riodejaneiro,Rio de Janeiro,Rio de Janeiro,58,24,see,Instituto Brasil-Estados Unidos,0.51,candidate,high-value type; has external URL,,,Brasil & Cia,southamerica/brazil/riodejaneiro/brasil__cia,0.444,,,missing_coordinates; has_external_url,http://www.ibeu.org.br/,https://en.wikivoyage.org/wiki/Rio_de_Janeiro,candidate score 0.51 is below the 6.0 POI threshold
southamerica/colombia/bogota,Bogota,Bogotá,58,52,see,🇱🇧 Lebanon (Libano),0.51,candidate,high-value type; has external URL,,,El Viejo Aleman,southamerica/colombia/bogota/el_viejo_aleman,0.421,,,missing_coordinates; has_external_url,http://bogota.mfa.gov.lb/bogota/spanish/contact-us,https://en.wikivoyage.org/wiki/Bogot%C3%A1,candidate score 0.51 is below the 6.0 POI threshold
africa/libya/tripoli,Tripoli,Tripoli,12,22,do,Corinthia,0.51,candidate,high-value type; has external URL,,,Tripoli Cathedral (Masjid Gamal Abdel Nasser),africa/libya/tripoli/tripoli_cathedral,0.385,,,missing_coordinates; has_external_url,http://www.corinthia.com/home?c=8,https://en.wikivoyage.org/wiki/Tripoli,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Bus station #3,0.51,candidate,high-value type; has external URL,,,Transfiguration Cathedral,europe/ukraine/chernihiv/transfiguration_cathedral,0.368,,,missing_coordinates; has_external_url,http://www.siver-info.com,https://en.wikivoyage.org/wiki/Chernihiv,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,Uber,0.51,candidate,high-value type; has external URL,,,Blå,europe/norway/oslo/blaa,0.333,,,missing_coordinates; has_external_url,https://www.uber.com/global/en/cities/oslo/,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,see,Sri Lanka,0.51,candidate,high-value type; has external URL,,,Freedom Park,africa/southafrica/pretoria/freedom_park,0.381,,,missing_coordinates; has_external_url,http://www.srilanka.co.za,https://en.wikivoyage.org/wiki/Pretoria,candidate score 0.51 is below the 6.0 POI threshold
