world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/rhodeisland/narragansett,Narragansett,Narragansett,12,86,do,Narragansett Bikes Inc.,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.4767,-71.4357,Narragansett Town Beach,northamerica/unitedstates/rhodeisland/narragansett/narragansett_town_beach,0.667,4.66,5.248,has_external_url,http://nbxbikes.com/,https://en.wikivoyage.org/wiki/Narragansett,ordinary commercial rental operator
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Rochester Lancers,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.1876,-77.6433,Rochester Public Market,northamerica/unitedstates/newyorkstate/rochester/rochester_public_market,0.65,4.563,4.44,has_external_url,https://www.rochesterlancers.com,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,event/team rather than stable visitor POI
europe/germany/berlin,Berlin,Berlin,161,123,see,Argentina (Argentinien),0.74,candidate,has coordinates; has description; high-value type; has external URL,52.5012,13.3446,Santiago,europe/germany/berlin/santiago,0.588,5.456,3.865,has_external_url,https://ealem.cancilleria.gob.ar/,https://en.wikivoyage.org/wiki/Berlin,consulate/embassy listing not travel POI
southamerica/brazil/recife,Recife,Recife,34,154,see,Benfica Cultural Center,0.74,candidate,has coordinates; has description; high-value type; has external URL,-8.0606,-34.9018,Brennand Sculpture Park,southamerica/brazil/recife/instituto_ricardo_brennand_park,0.565,2.671,1.884,has_external_url,https://www.facebook.com/Centro-Cultural-Benfica-499000246849228/,https://en.wikivoyage.org/wiki/Recife,weak local cultural venue below score threshold for Recife
europe/belgium/dinant,Dinant,Dinant,1,18,do,Dinant Casino,0.74,candidate,has coordinates; has description; high-value type; has external URL,50.253266,4.91594,La Merveilleuse,europe/belgium/dinant/la_merveilleuse,0.689,0.311,0.69,has_external_url,http://www.casinodinant.be/,https://en.wikivoyage.org/wiki/Dinant,ordinary gambling venue below destination threshold
europe/netherlands/thehague,The Hague,The Hague,16,165,do,ADO Den Haag,0.74,candidate,has coordinates; has description; high-value type; has external URL,52.0628,4.3829,Kunstmuseum Den Haag,europe/netherlands/thehague/kunstmuseum,0.562,7.604,7.856,has_external_url,https://adodenhaag.nl/,https://en.wikivoyage.org/wiki/The_Hague,sports club/stadium listing too local for The Hague guide
asia/southkorea/dae_gu,Daegu,Daegu,7,73,see,Suseong Health Festival,0.74,candidate,has coordinates; has description; high-value type; has external URL,35.829954,128.690183,Suseong Lake,asia/southkorea/dae_gu/suseong_lake,0.571,5.698,9.234,has_external_url,https://www.suseong.kr/tour/index.do?menu_id=00001099,https://en.wikivoyage.org/wiki/Daegu,event-only listing
europe/germany/bavaria/bayreuth,Bayreuth,Bayreuth,8,76,see,City Police,0.74,candidate,has coordinates; has description; high-value type; has external URL,49.943147,11.581825,Stadtkirche (City Church),europe/germany/bavaria/bayreuth/stadtkirche,0.632,0.368,0.555,has_external_url,https://www.polizei.bayern.de/oberfranken/wir/organisation/dienststellen/index.html/109913,https://en.wikivoyage.org/wiki/Bayreuth,public service listing not POI
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Petrosains PlaySmart Johor Bahru,0.74,candidate,has coordinates; has description; high-value type; has external URL,1.467407,103.751416,KSL City Shopping Mall,asia/malaysia/johorbahru/ksl_city_shopping,0.639,0.361,1.816,has_external_url,http://www.petrosains.com.my/playsmart/playsmart-johorbahru.html,https://en.wikivoyage.org/wiki/Johor_Bahru,small mall-based commercial attraction below threshold
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,United States of America,0.74,candidate,has coordinates; has description; high-value type; has external URL,22.278188,114.158651,Hong Kong Park,asia/china/hongkong/hong_kong_park,0.694,0.306,4.703,has_external_url,https://hk.usconsulate.gov/,https://en.wikivoyage.org/wiki/Hong_Kong,consulate listing not travel POI
northamerica/unitedstates/nevada/lasvegas,Las Vegas,Las Vegas,110,27,see,El Salvador,0.74,candidate,has coordinates; has description; high-value type; has external URL,36.1769,-115.0622,Shalimar,northamerica/unitedstates/nevada/lasvegas/shalimar,0.625,,7.81,has_external_url,https://rree.gob.sv/,https://en.wikivoyage.org/wiki/Las_Vegas,consulate/embassy listing not travel POI
asia/laos/phonesavanh,Phonsavan,Phonsavan,7,31,do,UXO Visitor Information Centre,0.74,candidate,has coordinates; has description; high-value type; has external URL,19.45029,103.21947,MAG Visitor Centre,asia/laos/phonesavanh/mag_visitor_centre,0.625,3.719,3.756,has_external_url,https://www.maginternational.org/laos-visitor-centres/,https://en.wikivoyage.org/wiki/Phonsavan,duplicate/alias of existing UXO and MAG visitor centre coverage
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,do,Kaunas Aeroclub,0.74,candidate,has coordinates; has description; high-value type; has external URL,54.879,23.8822,Kaunas Castle,europe/lithuania/kaunas/kaunas_castle,0.643,2.242,2.564,has_external_url,http://aerokaunas.lt/,https://en.wikivoyage.org/wiki/Kaunas,ordinary activity operator
northamerica/unitedstates/california/carlsbad,Carlsbad,Carlsbad (California),6,21,do,Carlsbad Village Street Faire,0.74,candidate,has coordinates; has description; high-value type; has external URL,33.1611,-117.3489,The Carlsbad Flower Fields,northamerica/unitedstates/california/carlsbad/carlsbad_flower_fields,0.627,4.583,0.369,has_external_url,http://www.carlsbad.org/event/carlsbad-village-faire/,https://en.wikivoyage.org/wiki/Carlsbad_%28California%29,event-only listing
northamerica/nicaragua/len,León,León (Nicaragua),12,79,do,Centro Recreativo Riverside Splash,0.74,candidate,has coordinates; has description; high-value type; has external URL,12.42953,-86.87752,Museo de Tradiciones y Leyendas,northamerica/nicaragua/len/museo_tradiciones_leyendas,0.685,0.315,0.566,has_external_url,https://www.facebook.com/RiversideSplash1/,https://en.wikivoyage.org/wiki/Le%C3%B3n_%28Nicaragua%29,local commercial recreation venue below threshold
australiaandpacific/australia/victoria/midura,Mildura,Mildura,9,11,see,Australian Inland Botanic Gardens,0.74,candidate,has coordinates; has description; high-value type; has external URL,-34.136,142.139,Mildura Botanic Gardens,australiaandpacific/australia/victoria/midura/mildura_botanic_gardens,0.679,5.405,5.707,has_external_url,http://www.aibg.live/,https://en.wikivoyage.org/wiki/Mildura,duplicate/alias of existing Mildura Botanic Gardens POI
europe/spain/blanes,Blanes,Blanes,4,57,do,Blanes Sub,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.675391,2.800317,Blanes Harbour,europe/spain/blanes/harbour,0.667,0.477,0.588,has_external_url,http://www.blanes-sub.com/,https://en.wikivoyage.org/wiki/Blanes,ordinary commercial dive operator
asia/china/jiangsu_province/huaian,Huai'an,Huai'an,7,20,see,Zhou Enlai's former residence,0.74,candidate,has coordinates; has description; high-value type; has external URL,33.50823,119.13703,Zhou Enlai Memorial Hall,asia/china/jiangsu_province/huaian/zhou_enlai_memorial,0.566,0.765,1.124,has_external_url,http://english.zeljnjq.com/,https://en.wikivoyage.org/wiki/Huai%27an,duplicate of existing Former Residence of Zhou Enlai POI
europe/denmark/aarhus,Aarhus,Aarhus,12,232,do,Aarhus Watersports Complex,0.74,candidate,has coordinates; has description; high-value type; has external URL,56.16424,10.22469,Aarhus Cathedral,europe/denmark/aarhus/aarhus_cathedral,0.571,1.124,1.772,has_external_url,https://aarhuswatersportscomplex.dk,https://en.wikivoyage.org/wiki/Aarhus,ordinary activity facility below threshold
northamerica/canada/britishcolumbia/golden,Golden,Golden (British Columbia),9,35,see,Kicking Horse Country Chamber of Commerce,0.74,candidate,has coordinates; has description; high-value type; has external URL,51.30157,-116.96614,Kicking Horse Mountain Resort,northamerica/canada/britishcolumbia/golden/kicking_horse_mountain_resort,0.629,8.569,0.291,has_external_url,https://www.goldenchamber.bc.ca/,https://en.wikivoyage.org/wiki/Golden_%28British_Columbia%29,visitor information/commercial chamber listing
northamerica/unitedstates/massachusetts/pittsfield,Pittsfield,Pittsfield,11,32,do,Onota Boat Livery,0.74,candidate,has coordinates; has description; high-value type; has external URL,42.478658,-73.269483,Onota Lake,northamerica/unitedstates/massachusetts/pittsfield/onota_lake,0.593,1.291,3.565,has_external_url,http://www.onotaboat.com,https://en.wikivoyage.org/wiki/Pittsfield,ordinary commercial boat rental operator
europe/germany/northrhinewestphalia/mnster,Münster,Münster,7,47,do,Solaaris,0.74,candidate,has coordinates; has description; high-value type; has external URL,51.9575,7.6151,Pablo Picasso Museum,europe/germany/northrhinewestphalia/mnster/picasso_museum,0.693,0.307,0.888,has_external_url,https://aaseeschiffahrt.overschmidt.de/solaaris/,https://en.wikivoyage.org/wiki/M%C3%BCnster,ordinary local venue below threshold
