world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/gyor,Győr,Győr,13,201,see,Szabadhegy Roman Catholic Church,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,47.6654,17.6641,Győr Cathedral,europe/hungary/gyor/gyor_cathedral,0.435,3.545,3.005,has_external_url,http://muemlekem.hu/muemlek?id=-588,https://en.wikivoyage.org/wiki/Gy%C5%91r,minor suburban church below the Győr travel bar compared with existing cathedral and central church coverage
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Art Gallery,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,48.4839,21.52354,Tokaj-Hegyalja Wine Country,europe/hungary/satoraljaujhely/tokaj_wine_route,0.421,41.563,13.821,has_external_url,https://www.fuzerradvanyturizmus.hu/art-galeria/,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely,"generic art gallery lead is far from Sátoraljaújhely and appears to belong to Füzérradvány, not the parent city"
asia/philippines/caloocan,Caloocan,Caloocan,4,33,see,Thai-To Taosit Temple,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,14.64553,120.98467,Monumento Station,asia/philippines/caloocan/monumento_station,0.316,0.957,1.982,has_external_url,https://www.facebook.com/CaloocanCityPH/posts/thai-to-taoist-temple-pagoda-is-a-century-old-taoist-temple-a-landmark-built-by-/4492480227438785/,https://en.wikivoyage.org/wiki/Caloocan,minor temple with uncertain spelling/source quality below Caloocan travel bar
northamerica/unitedstates/louisiana/monroe,Monroe,Monroe (Louisiana),8,16,see,St Matthews Catholic Church,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,32.50128,-92.11538,Cormier's Cajun,northamerica/unitedstates/louisiana/monroe/cormiers,0.333,1.062,1.062,has_external_url,https://stmatthewmonroe.org/,https://en.wikivoyage.org/wiki/Monroe_%28Louisiana%29,"minor local church below Monroe travel bar compared with existing museums, riverfront, and wildlife refuge coverage"
northamerica/unitedstates/rhodeisland/providence,Providence,Providence,15,19,see,Community College of Rhode Island,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,41.8075,-71.41327,Brown University and College Hill,northamerica/unitedstates/rhodeisland/providence/brown_university,0.545,2.324,1.834,has_external_url,http://www.ccri.edu/,https://en.wikivoyage.org/wiki/Providence,community college campus is not a travel POI for Providence
asia/israel/beer_sheva,Be'er Sheva,Beer Sheva,11,19,do,Lunada Children's Museum,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,31.262574,34.763227,Negev Museum of Art,asia/israel/beer_sheva/negev_museum_of_art,0.419,3.342,3.355,has_external_url,http://www.lunada.co.il/,https://en.wikivoyage.org/wiki/Beer_Sheva,"children-focused local museum below Beer Sheva travel bar compared with stronger desert, Ottoman, and archaeology coverage"
europe/finland/hanko,Hanko,Hanko,8,28,do,Lillmärssan Disc Golf Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,59.839302,22.953907,Restaurant Origo,europe/finland/hanko/origo,0.381,2.143,2.031,has_external_url,https://www.discgolfpark.com/course/lillmarssan/,https://en.wikivoyage.org/wiki/Hanko,local disc golf course below the Hanko travel bar
europe/poland/warsaw,Warsaw,Warsaw,56,70,see,Sikh Temple Warsaw,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,52.16203,20.93341,National Museum Warsaw,europe/poland/warsaw/national_museum_warsaw,0.5,9.915,12.291,has_external_url,https://www.facebook.com/pages/Gurudwara/182886255104602,https://en.wikivoyage.org/wiki/Warsaw,minor outer-city temple below Warsaw travel bar and far from the parent compared with major existing sights
asia/china/guangdong/meizhou,Meizhou,Meizhou,5,11,see,Meixian District Museum,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,24.2709,116.07768,Hakka Museum of China,asia/china/guangdong/meizhou/hakka_museum,0.364,5.287,5.287,has_external_url,http://mxqbwg.gdmx.gov.cn/,https://en.wikivoyage.org/wiki/Meizhou,district museum below Meizhou travel bar compared with existing Hakka museum and heritage POIs
europe/hungary/kecskemet,Kecskemét,Kecskemét,12,106,do,Kecskemét Fun Baths and Water Slide Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,46.9008,19.6672,Kiskunság National Park (Bugac),europe/hungary/kecskemet/kiskunsag_national_park,0.508,24.22,2.031,has_external_url,http://www.kecskemetifurdo.hu/,https://en.wikivoyage.org/wiki/Kecskem%C3%A9t,"commercial baths/water park below Kecskemét travel bar compared with existing architecture, museums, and zoo coverage"
asia/china/shanxiprovince/taiyuan,Taiyuan,Taiyuan,45,70,see,Craft Art Museum of Shanxi,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,37.8579,112.541,Taiyuan Art Museum,asia/china/shanxiprovince/taiyuan/taiyuan_art_museum,0.545,1.391,1.586,has_external_url,http://www.sxgongmei.cn/,https://en.wikivoyage.org/wiki/Taiyuan,"specialist craft museum below Taiyuan travel bar compared with existing Jinci, coal, botanical, and city-centre coverage"
europe/portugal/beja,Beja,Beja,5,16,see,Botanic Museum,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,38.014,-7.8744,Roman Beja (Pax Julia),europe/portugal/beja/pax_julia_roman_ruins,0.417,0.902,0.836,has_external_url,http://www.esab.ipbeja.pt/museu/,https://en.wikivoyage.org/wiki/Beja,"small specialist museum below Beja travel bar compared with existing castle, cathedral, and regional museum coverage"
northamerica/unitedstates/florida/thepanhandle/tallahassee,Tallahassee,Tallahassee,8,53,see,St. Marks River Preserve State Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,30.3925,-84.085,St. Marks Trail,northamerica/unitedstates/florida/thepanhandle/tallahassee/st_marks_trail,0.458,12.496,19.439,has_external_url,https://www.floridastateparks.org/park/St-Marks-River,https://en.wikivoyage.org/wiki/Tallahassee,state preserve outside Tallahassee and less suitable as a city POI than existing St. Marks Trail/regional nature coverage
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,do,Buyant Ukhaa Sport Palace,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,47.85444,106.78417,Sükhbaatar Square,asia/mongolia/ulaanbaatar/sukhbaatar_square,0.429,12.255,12.236,has_external_url,http://www.sport.gov.mn/,https://en.wikivoyage.org/wiki/Ulaanbaatar,sports arena is event infrastructure rather than a stable Ulaanbaatar travel POI
asia/indonesia/kalimantan/balikpapan,Balikpapan,Balikpapan,4,33,do,Caribnean Island Water Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,-1.23075,116.89136,Melawai Beach,asia/indonesia/kalimantan/balikpapan/melawai_beach,0.35,8.571,3.706,has_external_url,https://caribbean-island-water-park.business.site/,https://en.wikivoyage.org/wiki/Balikpapan,commercial water park with spelling/currentness uncertainty and below Balikpapan travel bar
northamerica/unitedstates/florida/thepanhandle/tallahassee,Tallahassee,Tallahassee,8,53,see,Lake Talquin State Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,30.512778,-84.521667,Cascades Park,northamerica/unitedstates/florida/thepanhandle/tallahassee/cascades_park,0.5,24.951,24.54,has_external_url,https://www.floridastateparks.org/park/Lake-Talquin,https://en.wikivoyage.org/wiki/Tallahassee,state park is too far from Tallahassee for a city POI and overlaps regional lake/day-trip coverage
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Museum of the Motherhouse of the Congregation of the Carmelite Sisters of the Infant Jesus,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,50.27802174025895,19.112456003613033,Zagłębie Sports Park,europe/poland/sosnowiec/zaglebie_sports_park,0.215,4.296,7.369,has_external_url,https://teresakierocinska.pl/muzeum,https://en.wikivoyage.org/wiki/Sosnowiec,very specialist religious-house museum below Sosnowiec travel bar
europe/italy/campania/benevento,Benevento,Benevento,6,7,see,Cathedral,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,41.13189,14.77465,Roman Theatre,europe/italy/campania/benevento/teatro_romano,0.455,0.998,14.104,has_external_url,http://www.diocesidibenevento.it/cattedrale/,https://en.wikivoyage.org/wiki/Benevento,duplicate of existing Duomo di Benevento/Cathedral coverage in Benevento
europe/montenegro/podgorica,Podgorica,Podgorica,12,39,see,Catholic Church,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,42.437813,19.275618,Cathedral of the Resurrection of Christ,europe/montenegro/podgorica/cathedral_resurrection,0.442,0.558,1.183,has_external_url,http://www.donbosko.me/zupa-podgorica,https://en.wikivoyage.org/wiki/Podgorica,generic Catholic church label duplicates existing Podgorica church coverage and is too vague for a new POI
europe/ukraine/lviv,Lviv,Lviv,12,176,do,"Mini ""People and Dolls"" Theatre",0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,49.83628,24.03287,Latin Cathedral,europe/ukraine/lviv/latin_cathedral,0.472,0.528,0.643,has_external_url,http://www.puppet.lviv.ua/,https://en.wikivoyage.org/wiki/Lviv,"small puppet theatre below Lviv travel bar compared with existing major theatre, museum, cemetery, and old-town coverage"
