world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,see,Huanghua Forest Park,0.71,candidate,has coordinates; high-value type; strong travel term,38.37425,117.38785,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.368,45.561,45.561,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Cangzhou,Day-trip-distance park with no external source and weak travel signal for Cangzhou.
asia/indonesia/irianjaya/baliemvalley,Baliem Valley,Baliem Valley,8,10,see,Mbua Waterfall,0.71,candidate,has coordinates; high-value type; strong travel term,-4.232687,138.563063,Gua Kontilola,asia/indonesia/irianjaya/baliemvalley/gua_kontilola,0.444,55.201,44.256,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Baliem_Valley,Needs external source and is too vague/remote to safely add as a Baliem Valley POI.
asia/indonesia/irianjaya/biak,Biak,Biak,7,13,see,Batu Picah Saruri Beach,0.71,candidate,has coordinates; high-value type; strong travel term,-0.823313,136.000063,Bosnik Beach,asia/indonesia/irianjaya/biak/bosnik_beach,0.514,42.622,41.075,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Biak,Needs external source and beach is too local/remote for Biak without corroboration.
asia/jordan/deadsea,Dead Sea,Dead Sea (Israel and the West Bank),6,15,see,Flour Cave,0.71,candidate,has coordinates; high-value type; strong travel term,31.0847,35.3569,Mount Nebo,asia/jordan/deadsea/mount_nebo,0.4,83.714,65.184,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Dead_Sea_%28Israel_and_the_West_Bank%29,Needs external source and is not strong enough compared with existing Dead Sea cave coverage.
asia/china/shaanxi/hanzhong,Hanzhong,Hanzhong,4,9,see,Hanjiang River Source Forest Park（汉水源森林公园）,0.71,candidate,has coordinates; high-value type; strong travel term,32.7584,107.6931,Zhang Qian Memorial Hall,asia/china/shaanxi/hanzhong/zhang_qian_memorial,0.386,57.119,71.773,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Hanzhong,Far from Hanzhong and not strong enough for the parent page without external corroboration.
asia/indonesia/maluku/kei_islands,Kei Islands,Kei Islands,3,10,see,Difur Beach,0.71,candidate,has coordinates; high-value type; strong travel term,-5.543938,132.798938,Pasir Panjang Beach,asia/indonesia/maluku/kei_islands/pasir_panjang,0.533,26.81,26.193,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kei_Islands,Needs external source and appears to be a local beach below the threshold.
europe/ireland/westport,Westport,Westport (Ireland),5,18,see,Caher Island,0.71,candidate,has coordinates; high-value type; strong travel term,53.722,-10.023,Clew Bay Heritage Centre,europe/ireland/westport/clew_bay_heritage_centre,0.444,32.035,34.17,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Westport_%28Ireland%29,"Island is better handled as a separate pilgrimage/day-trip destination, not a Westport POI."
europe/azerbaijan/baku,Baku,Baku,52,148,do,National Opera and Ballet,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,40.374716,49.845346,Azerbaijan State Academic Opera and Ballet Theatre,europe/azerbaijan/baku/opera_house,0.596,0.404,1.067,has_external_url,http://tob.az,https://en.wikivoyage.org/wiki/Baku,Duplicate of existing Azerbaijan State Academic Opera and Ballet Theatre POI.
northamerica/unitedstates/connecticut/middletown,Middletown,Middletown (Connecticut),9,20,see,Kidcity Children's Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,41.5617,-72.6522,Samuel Wadsworth Russell House,northamerica/unitedstates/connecticut/middletown/russell_house,0.672,0.328,0.127,has_external_url,https://www.kidcitymuseum.com/,https://en.wikivoyage.org/wiki/Middletown_%28Connecticut%29,Children-focused local museum below the travel-worthiness threshold for a general guide.
northamerica/unitedstates/virginia/lynchburg,Lynchburg,Lynchburg,6,54,do,Renaissance Theatre,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,37.413871,-79.139999,Court House Hill Historic District,northamerica/unitedstates/virginia/lynchburg/court_house_hill,0.68,0.32,0.199,has_external_url,http://www.renaissancetheatre.info/,https://en.wikivoyage.org/wiki/Lynchburg,Ordinary local theatre below threshold as a durable travel POI.
asia/philippines/baguio,Baguio,Baguio,14,55,see,Pine Trees of the World Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,16.4054,120.5963,Mines View Park,asia/philippines/baguio/mines_view_park,0.564,3.449,0.346,has_external_url,https://baguiocityguide.com/tag/pine-trees-of-the-world/,https://en.wikivoyage.org/wiki/Baguio,Small local park feature below threshold and already near stronger Baguio park coverage.
asia/india/karnataka/mysore,Mysore,Mysore,14,82,see,Chittaranjan Palace,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,12.322279,76.617459,Jaganmohan Palace,asia/india/karnataka/mysore/jaganmohan_palace,0.667,4.117,3.788,has_external_url,http://greenhotelindia.com,https://en.wikivoyage.org/wiki/Mysore,"Accommodation/hotel listing, excluded from POI production."
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,Sofia Zoo,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,42.6582,23.3297,Sofia Synagogue,europe/bulgaria/sofia/sofia_synagogue,0.583,4.701,4.441,has_external_url,http://www.zoosofia.eu/,https://en.wikivoyage.org/wiki/Sofia,Ordinary city zoo below threshold compared with Sofia’s stronger sights.
