world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/scotland/skye/carbost,Carbost,Carbost,3,7,see,Fiskavaig,0.77,candidate,has coordinates; high-value type,57.3181,-6.4382,Talisker Distillery,europe/unitedkingdom/scotland/skye/carbost/talisker_distillery,0.286,5.216,5.425,needs_external_source,,https://en.wikivoyage.org/wiki/Carbost,"small settlement near Carbost; better treated as a location or landscape context, not a distinct POI"
europe/ireland/kilkenny,Kilkenny,Kilkenny,13,39,see,Bennettsbridge,0.77,candidate,has coordinates; high-value type,52.6,-7.183,Tynan's Bridge House Bar,europe/ireland/kilkenny/tynans_bridge_hous,0.421,7.772,7.282,needs_external_source,,https://en.wikivoyage.org/wiki/Kilkenny,nearby village/day-trip lead rather than a POI in Kilkenny
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Düxer Bock,0.77,candidate,has coordinates; high-value type,50.93454,6.97735,Hohenzollernbrücke (Love Locks Bridge),europe/germany/northrhinewestphalia/cologne/hohenzollern_bridge,0.357,1.329,1.29,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne,minor local statue/marker; below travel-worthiness threshold for Cologne
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Messeturm Köln,0.77,candidate,has coordinates; high-value type,50.94442,6.97003,Museum Ludwig,europe/germany/northrhinewestphalia/cologne/museumludwig,0.519,0.771,0.975,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne,office/exhibition tower with weak independent travel value beside stronger Cologne architecture POIs
europe/unitedkingdom/scotland/melrose,Melrose,Melrose (Scotland),10,17,see,Whitslaid Tower,0.77,candidate,has coordinates; high-value type,55.6925,-2.7053,Abbotsford House,europe/unitedkingdom/scotland/melrose/abbotsford,0.387,11.288,10.593,needs_external_source,,https://en.wikivoyage.org/wiki/Melrose_%28Scotland%29,remote minor ruin; weak travel signal for Melrose compared with existing abbey and Borders sights
asia/india/andhrapradesh/tirupathi_1,Tirupati,Tirupati,11,16,see,Srivari Padalu View Point,0.77,candidate,has coordinates; high-value type,13.679044,79.333093,Alipiri Padala Mandapam,asia/india/andhrapradesh/tirupathi_1/alipiri,0.458,9.177,10.853,needs_external_source,,https://en.wikivoyage.org/wiki/Tirupati,not added because external corroboration and access details were insufficient for a reliable POI
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Armação,0.77,candidate,has coordinates; high-value type,-27.745675,-48.507131,Lagoa da Conceição,southamerica/brazil/florianopolis/lagoa_da_conceicao,0.348,16.797,17.021,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis,beach village/area rather than a discrete POI; Florianópolis beaches are already represented by stronger entries
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Lafsenbadet,0.77,candidate,has coordinates; high-value type,60.024283282798,17.815759859948,Upplandsmuseet,europe/sweden/uppsala/upplandsmuseet,0.48,20.973,20.896,needs_external_source,,https://en.wikivoyage.org/wiki/Uppsala,ordinary local bathing place far from Uppsala; below travel-worthiness threshold
northamerica/canada/ontario/hamilton,Hamilton,Hamilton (Ontario),18,97,do,Chedoke,0.77,candidate,has coordinates; high-value type,43.249,-79.9025,Locke Street,northamerica/canada/ontario/hamilton/locke_street,0.316,1.686,2.526,needs_external_source,,https://en.wikivoyage.org/wiki/Hamilton_%28Ontario%29,ambiguous local recreation/golf lead and overlaps existing Hamilton escarpment/stairs coverage
europe/unitedkingdom/scotland/banff,Banff,Banff (Scotland),18,10,see,Old Kirk of Boyndie,0.77,candidate,has coordinates; high-value type,57.6692,-2.5606,Angling on the Deveron,europe/unitedkingdom/scotland/banff/angling,0.378,2.6,2.366,needs_external_source,,https://en.wikivoyage.org/wiki/Banff_%28Scotland%29,minor local church ruin; below travel-worthiness threshold for Banff
