world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
africa/nigeria/abuja,Abuja,Abuja,10,57,see,Russia,0.51,candidate,high-value type; has external URL,,,Wuse Market,africa/nigeria/abuja/wuse_market,0.353,,,missing_coordinates; has_external_url,http://russianconsulate.com/nigeria.htm,https://en.wikivoyage.org/wiki/Abuja,candidate score 0.51 is below the 6.0 POI threshold
asia/qatar/doha,Doha,Doha,50,160,see,United Arab Emirates,0.51,candidate,high-value type; has external URL,,,Katara Beach,asia/qatar/doha/katara_beach,0.438,,,missing_coordinates; has_external_url,http://uae-embassy.ae/Embassies/qa,https://en.wikivoyage.org/wiki/Doha,candidate score 0.51 is below the 6.0 POI threshold
northamerica/greenland/ilulissat,Ilulissat,Ilulissat,6,17,do,Arctic Adventure,0.51,candidate,high-value type; has external URL,,,Icefjord Centre,northamerica/greenland/ilulissat/icefjord_centre,0.516,,,missing_coordinates; has_external_url,http://www.arctic-adventure.dk,https://en.wikivoyage.org/wiki/Ilulissat,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Dominican Republic,0.51,candidate,high-value type; has external URL,,,India Club,europe/unitedkingdom/england/london/india_club,0.5,,,missing_coordinates; has_external_url,http://dominicanembassy.org.uk,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/northcoast/sonoma,Sonoma,Sonoma,6,57,see,Wine Country Cyclery,0.51,candidate,high-value type; has external URL,,,Mission San Francisco Solano,northamerica/unitedstates/california/northcoast/sonoma/mission_san_francisco_solano,0.292,,,missing_coordinates; has_external_url,http://winecountrycyclery.com/,https://en.wikivoyage.org/wiki/Sonoma,candidate score 0.51 is below the 6.0 POI threshold
africa/nigeria/abuja,Abuja,Abuja,10,57,see,Ireland,0.51,candidate,high-value type; has external URL,,,Spice Foods Restaurant and Tandoor,africa/nigeria/abuja/spice_foods_restau,0.293,,,missing_coordinates; has_external_url,http://www.embassyofireland.org.ng,https://en.wikivoyage.org/wiki/Abuja,candidate score 0.51 is below the 6.0 POI threshold
northamerica/jamaica/kingston,Kingston,Kingston (Jamaica),50,50,see,Canada High Commission,0.51,candidate,high-value type; has external URL,,,Carib Cinema,northamerica/jamaica/kingston/carib_theatre,0.412,,,missing_coordinates; has_external_url,http://www.canadainternational.gc.ca/jamaica-jamaique/,https://en.wikivoyage.org/wiki/Kingston_%28Jamaica%29,candidate score 0.51 is below the 6.0 POI threshold
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,see,Czech Republic,0.51,candidate,high-value type; has external URL,,,Naadam Festival,asia/mongolia/ulaanbaatar/naadam_festival,0.207,,,missing_coordinates; has_external_url,http://www.mzv.cz/ulaanbaatar,https://en.wikivoyage.org/wiki/Ulaanbaatar,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/hawaii/honolulu,Honolulu,Honolulu,49,24,see,New Zealand,0.51,candidate,high-value type; has external URL,,,Ala Moana,northamerica/unitedstates/hawaii/honolulu/ala_moana,0.4,,,missing_coordinates; has_external_url,https://www.mfat.govt.nz/en/countries-and-regions/americas/united-states-of-america/new-zealand-consulate-general-honolulu-hawaii,https://en.wikivoyage.org/wiki/Honolulu,candidate score 0.51 is below the 6.0 POI threshold
asia/uzbekistan/tashkent,Tashkent,Tashkent,41,109,see,Tajikistan,0.51,candidate,high-value type; has external URL,,,Hotel Uzbekistan,asia/uzbekistan/tashkent/hotel_uzbekistan,0.538,,,missing_coordinates; has_external_url,https://mfa.tj/en/main/view/51/uzbekistan,https://en.wikivoyage.org/wiki/Tashkent,candidate score 0.51 is below the 6.0 POI threshold
