world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/england/london,London,London,76,205,see,Iran,0.51,candidate,high-value type; has external URL,,,Rasa,europe/unitedkingdom/england/london/rasa,0.5,,,missing_coordinates; has_external_url,https://uk.mfa.gov.ir/en,https://en.wikivoyage.org/wiki/London,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
northamerica/unitedstates/michigan/detroit,Detroit,Detroit,74,35,see,Lyft,0.51,candidate,high-value type; has external URL,,,The Belt,northamerica/unitedstates/michigan/detroit/the_belt,0.5,,,missing_coordinates; has_external_url,https://www.lyft.com/rider/cities/detroit-mi,https://en.wikivoyage.org/wiki/Detroit,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
africa/rwanda/kigali,Kigali,Kigali,17,54,see,South Africa (High Commission),0.51,candidate,high-value type; has external URL,,,Zaafran,africa/rwanda/kigali/zaafran,0.421,,,missing_coordinates; has_external_url,http://www.dirco.gov.za/foreign/sa_abroad/sar.htm,https://en.wikivoyage.org/wiki/Kigali,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Russian Federation consular section,0.51,candidate,high-value type; has external URL,,,Smithsonian National Zoo,northamerica/unitedstates/washingtondc/national_zoo,0.475,,,missing_coordinates; has_external_url,https://washington.mid.ru/en/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Botswana,0.51,candidate,high-value type; has external URL,,,Georgetown,northamerica/unitedstates/washingtondc/georgetown,0.444,,,missing_coordinates; has_external_url,https://www.botswanaembassy.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
northamerica/unitedstates/california/sandiego,San Diego,San Diego,58,25,see,Sweden (Honorary),0.51,candidate,high-value type; has external URL,,,Shelter Island,northamerica/unitedstates/california/sandiego/shelter_island,0.4,,,missing_coordinates; has_external_url,http://www.consulateofswedensandiego.org/,https://en.wikivoyage.org/wiki/San_Diego,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
europe/italy/puglia/bari,Bari,Bari,7,45,see,Albania,0.51,candidate,high-value type; has external URL,,,Bari Vecchia,europe/italy/puglia/bari/bari_vecchia,0.421,,,missing_coordinates; has_external_url,http://www.ambasadat.gov.al/bari-consulate/it,https://en.wikivoyage.org/wiki/Bari,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,see,Oman,0.51,candidate,high-value type; has external URL,,,Coya,asia/unitedarabemirates/abudhabi/coya,0.5,,,missing_coordinates; has_external_url,https://www.mofa.gov.om/,https://en.wikivoyage.org/wiki/Abu_Dhabi,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
asia/southkorea/seoul,Seoul,Seoul,48,86,see,Vietnam,0.51,candidate,high-value type; has external URL,,,Namsan,asia/southkorea/seoul/namsan,0.462,,,missing_coordinates; has_external_url,https://vnembassy-seoul.mofa.gov.vn,https://en.wikivoyage.org/wiki/Seoul,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
asia/india/tamilnadu/chennai,Chennai,Chennai,19,26,see,Chile,0.51,candidate,high-value type; has external URL,,,Mylapore,asia/india/tamilnadu/chennai/mylapore,0.308,,,missing_coordinates; has_external_url,http://chile.gob.cl/nueva-delhi/en/about-the-consulate/honorary-consulates/consulados-honorarios,https://en.wikivoyage.org/wiki/Chennai,Rejected: candidate score 0.51 is below the 6.0 acceptance threshold; row also lacks coordinates for a publishable POI.
