world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/rauma,Rauma,Rauma,5,63,see,Observation tower,0.89,candidate,has coordinates; has description; high-value type; strong travel term,61.12198,21.5183,Old Town Hall,europe/finland/rauma/old_town_hall,0.333,0.758,1.091,needs_external_source,,https://en.wikivoyage.org/wiki/Rauma,Rejected: generic observation tower lead; could not confidently identify a distinct travel-worthy POI beyond existing Rauma sights.
asia/philippines/butuan,Butuan,Butuan,5,16,see,Magellan's Landing Site,0.89,candidate,has coordinates; has description; high-value type; strong travel term,8.99949,125.48423,Balangay Shrine Museum,asia/philippines/butuan/balangay_shrine_museum,0.4,10.966,8.682,needs_external_source,,https://en.wikivoyage.org/wiki/Butuan,Rejected: contested/commemorative landing-site lead is far from Butuan centre and weaker than existing Butuan historical POIs.
asia/philippines/samarisland/borongan,Borongan,Borongan,3,22,see,Hebacong Sea of Clouds and Nature Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,11.500841887314861,125.40158486097955,Borongan Cathedral,asia/philippines/samarisland/borongan/borongan_cathedral,0.393,12.299,12.373,needs_external_source,,https://en.wikivoyage.org/wiki/Borongan,Rejected: nature-park lead could not be corroborated well enough as a stable travel-worthy POI under Borongan.
northamerica/mexico/mexicali,Mexicali,Mexicali,10,68,see,Museo Wok,0.89,candidate,has coordinates; has description; high-value type; strong travel term,32.663765,-115.493255,Museo Universitario,northamerica/mexico/mexicali/museo_universitario,0.5,5.766,5.79,needs_external_source,,https://en.wikivoyage.org/wiki/Mexicali,Rejected: local museum/business lead in Mexicali with insufficient independent corroboration for a production POI.
europe/greece/xanthi,Xanthi,Xanthi,5,26,do,Walk along the river,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.14511,24.89026,Xanthi Old Town,europe/greece/xanthi/old_town,0.413,0.587,0.844,needs_external_source,,https://en.wikivoyage.org/wiki/Xanthi,Rejected: generic activity rather than a named POI; Xanthi riverside walk is better covered in prose if needed.
europe/estonia/paldiski,Paldiski,Paldiski,1,29,see,Petrovskaya fortress,0.89,candidate,has coordinates; has description; high-value type; strong travel term,59.35599,24.04787,Eating Out,europe/estonia/paldiski/eating_out,0.2,0.882,0.834,needs_external_source,,https://en.wikivoyage.org/wiki/Paldiski,Rejected: fortress lead is too ambiguous under Paldiski and lacks enough reliable detail for a standalone POI.
europe/ukraine/crimea/simferopol,Simferopol,Simferopol,10,6,see,Aquarium,0.89,candidate,has coordinates; has description; high-value type; strong travel term,44.9563014,34.1081734,Salgir River Embankment,europe/ukraine/crimea/simferopol/salgir_embankment,0.356,0.644,0.644,needs_external_source,,https://en.wikivoyage.org/wiki/Simferopol,Rejected: generic aquarium/local attraction lead; not strong enough for a World66 things-to-do POI.
europe/unitedkingdom/england/south_east/portsmouth,Portsmouth,Portsmouth,46,77,see,The Royal Armouries at Fort Nelson,0.89,candidate,has coordinates; has description; high-value type; strong travel term,50.8609,-1.1388,Fort Nelson,europe/unitedkingdom/england/south_east/portsmouth/fort_nelson,0.537,1.116,7.568,needs_external_source,,https://en.wikivoyage.org/wiki/Portsmouth,"Rejected: duplicate of existing Portsmouth Fort Nelson POI, which already covers the Royal Armouries artillery collection."
asia/iran/tabriz,Tabriz,Tabriz,25,46,do,Hike in Mt Eynali and its artificial forest,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.096613,46.325752,Haj Ali Darvish Teahouse,asia/iran/tabriz/haj_ali_darvish_teahouse,0.358,3.37,3.51,needs_external_source,,https://en.wikivoyage.org/wiki/Tabriz,Rejected: generic hiking/activity phrasing rather than a named POI; Tabriz mountain recreation is already broadly covered by stronger sights.
europe/hungary/kalocsa,Kalocsa,Kalocsa,2,7,see,Tompa,0.89,candidate,has coordinates; has description; high-value type; strong travel term,46.444,19.031,Archbishop's Palace and Library,europe/hungary/kalocsa/archbishops_palace,0.167,10.52,9.54,needs_external_source,,https://en.wikivoyage.org/wiki/Kalocsa,"Rejected: Tompa is a separate town/settlement, not a POI belonging under Kalocsa."
asia/japan/honshu/sendai,Sendai,Sendai,10,51,see,Bansui Sōdō,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.259461,140.86935,Aoba Castle Ruins,asia/japan/honshu/sendai/aobajo,0.444,1.671,0.922,needs_external_source,,https://en.wikivoyage.org/wiki/Sendai,Rejected: small literary residence lead did not clear the travel-worthiness threshold for Sendai.
europe/greece/thessaloniki,Thessaloniki,Thessaloniki,37,92,see,Thessaloniki Zoological Garden,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.63597,22.9666373,Thessaloniki Train Cemetery,europe/greece/thessaloniki/thessaloniki_train_cemetery,0.526,5.078,1.932,needs_external_source,,https://en.wikivoyage.org/wiki/Thessaloniki,Rejected: local zoo lead; weaker than existing Thessaloniki historical and cultural POIs.
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,The Holy Heart Land,0.89,candidate,has coordinates; has description; high-value type; strong travel term,17.0501712,99.7929725,Wat Chang Lom,asia/thailand/sukhothai/wat_chang_lom,0.357,42.206,9.842,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai,"Rejected: could not confidently corroborate The Holy Heart Land as a stable, travel-worthy Sukhothai POI."
asia/china/hubei/xiangyang,Xiangyang,Xiangyang,5,22,see,Zhuge Liang thatched hut,0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.9904146,112.0305064,Xiangyang Museum,asia/china/hubei/xiangyang/xiangyang_museum,0.35,11.221,14.251,needs_external_source,,https://en.wikivoyage.org/wiki/Xiangyang,Rejected: duplicate/alias of existing Gulongzhong Scenic Area / Zhuge Liang site under Xiangyang.
