world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Bila Tserkva,0.79,candidate,has coordinates; has description; high-value type; has external URL,49.795556,30.116667,Closer,europe/ukraine/kyiv/closer,0.444,79.363,78.354,has_external_url; day_trip_review,http://www.bilatserkva.info/,https://en.wikivoyage.org/wiki/Kyiv,"standalone city/day-trip destination, not a flat Kyiv POI"
northamerica/belize/belizecity,Belize City,Belize City,9,31,see,Government House,0.79,candidate,has coordinates; has description; high-value type; has external URL,17.4883,-88.1867,Fort George Lighthouse,northamerica/belize/belizecity/fort_george_lighthouse,0.474,66.515,67.009,has_external_url; day_trip_review,http://www.nichbelize.org/houses-of-culture/government-house.html,https://en.wikivoyage.org/wiki/Belize_City,duplicate of existing House of Culture / Government House POI in Belize City
asia/malaysia/tamannegara,Taman Negara,Taman Negara,7,19,see,Kelah Fish Sanctuary,0.79,candidate,has coordinates; has description; high-value type; strong travel term,4.9355,102.7891,Tembeling River,asia/malaysia/tamannegara/tembeling_river,0.286,75.032,76.111,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Taman_Negara,distant specialist attraction with weak independent travel signal for Taman Negara page
asia/china/hubei/shiyan,Shiyan,Shiyan,3,10,see,The Three Taoist Temples of Qiongtai,0.79,candidate,has coordinates; has description; high-value type; strong travel term,32.39583303,111.02183121,Shiyan People's Park and Qinba Mountains View,asia/china/hubei/shiyan/shiyan_city_park,0.39,33.316,33.614,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Shiyan,part of the Wudang Mountains complex already represented under Shiyan
africa/kenya/thecoast/kilifi,Kilifi,Kilifi,8,15,do,Mazingira Park Beach,0.79,candidate,has coordinates; has description; high-value type; strong travel term,-3.63657,39.85937,Vipingo Beach,africa/kenya/thecoast/kilifi/vipingo_ridge,0.545,21.085,57.766,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kilifi,"weakly corroborated local beach far from Kilifi, below POI threshold"
asia/iraq/annajaf,An najaf,Najaf,10,6,see,Khan al-Nuss,0.79,candidate,has coordinates; has description; high-value type; strong travel term,32.3166,44.2744,Bahr al-Najaf,asia/iraq/annajaf/sea_of_najaf,0.48,41.362,35.479,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Najaf,"vague/unverified caravanserai listing far from Najaf, below confidence threshold"
asia/kyrgyzstan/osh,Osh,Osh,14,20,see,Kyrgyz Ata National Park and Kara Koy,0.79,candidate,has coordinates; has description; high-value type; strong travel term,40.0618,72.6067,Great Silk Road Museum,asia/kyrgyzstan/osh/great_silk_road_museum,0.373,54.132,54.363,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Osh,"separate mountain park/day-trip area, better handled as location if covered"
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,see,Sharivka,0.79,candidate,has coordinates; has description; high-value type; strong travel term,50.01849,35.43838,Kharkiv Metro,europe/ukraine/kharkiv/kharkiv_metro,0.476,56.677,56.722,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kharkiv,"standalone village/palace day trip, not a Kharkiv city POI"
asia/thailand/petchburi,Petchburi,Phetchaburi,5,7,see,Tham Bo,0.79,candidate,has coordinates; has description; high-value type; strong travel term,13.335759103245904,99.75461990748296,Tham Khao Luang,asia/thailand/petchburi/tham_khao_luang,0.545,29.214,32.161,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Phetchaburi,unlocatable/weak cave listing with insufficient corroboration
asia/china/shanxiprovince/jincheng,Jincheng,Jincheng,8,29,see,Wangmangling Scenic Area (王莽岭景区),0.79,candidate,has coordinates; has description; high-value type; strong travel term,35.69149,113.58451,Taihang Mountain Scenery,asia/china/shanxiprovince/jincheng/taihang_mountain_scenery,0.542,44.947,70.094,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Jincheng,"distant Taihang scenic area, broad destination rather than Jincheng POI"
