world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/france/around_paris/versailles,Versailles,Versailles,52,27,see,Hameau de la Reine,0.74,candidate,has coordinates; has description; high-value type; has external URL,48.818611,2.112778,Bosquet de la Reine,europe/france/around_paris/versailles/bosquet_de_la_reine,0.56,1.63,1.961,has_external_url,http://en.chateauversailles.fr/discover/estate/estate-trianon/queen-hamlet,https://en.wikivoyage.org/wiki/Versailles,duplicate of existing Marie Antoinette's Hamlet POI
australiaandpacific/australia/queensland/brisbane,Brisbane,Brisbane,21,164,see,Brisbane Convention & Exhibition Centre,0.74,candidate,has coordinates; has description; high-value type; has external URL,-27.4765,153.0184,Streets Beach,australiaandpacific/australia/queensland/brisbane/south_bank_beach,0.678,0.322,1.188,has_external_url,https://www.bcec.com.au/,https://en.wikivoyage.org/wiki/Brisbane,convention venue not a travel POI
northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls,Niagara Falls,Niagara Falls (New York),8,44,do,Falls Wedding Chapel,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.08556,-79.06223,Seneca Niagara Casino,northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls/seneca_niagara_casino,0.563,0.437,0.511,has_external_url,http://fallswedding.com,https://en.wikivoyage.org/wiki/Niagara_Falls_%28New_York%29,ordinary commercial wedding venue
northamerica/unitedstates/missouri/kansascity,Kansas City,Kansas City,56,127,do,Sporting Kansas City,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.12157,-94.82316,Kansas City Zoo,northamerica/unitedstates/missouri/kansascity/kansas_city_zoo,0.629,25.269,21.269,has_external_url,http://www.sportingkc.com,https://en.wikivoyage.org/wiki/Kansas_City,sports team/stadium listing far from parent and below threshold
europe/portugal/bragana,Bragança,Bragança,5,10,see,Turismo de Bragança,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.8077,-6.754,Museu Ibérico da Máscara e do Traje,europe/portugal/bragana/museu_iberico_da_mascara,0.647,0.353,0.353,has_external_url,https://turismo.cm-braganca.pt/,https://en.wikivoyage.org/wiki/Bragan%C3%A7a,visitor information office not POI
asia/india/uttarpradesh/lucknow,Lucknow,Lucknow,27,97,see,Colvin Taluqdars' College,0.74,candidate,has coordinates; has description; high-value type; has external URL,26.8637,80.941,Shah Najaf Imambara,asia/india/uttarpradesh/lucknow/imambara_shah_najaf,0.682,0.318,2.917,has_external_url,http://www.colvinisc.com,https://en.wikivoyage.org/wiki/Lucknow,school campus with limited visitor access
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,do,Riddle Room,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.2593634,11.3973241,Triumphal Arch,europe/austria/innsbruck/triumphal_arch,0.599,0.401,0.753,has_external_url,http://www.raetselraum.at/,https://en.wikivoyage.org/wiki/Innsbruck,ordinary escape-room operator
europe/france/east/franchecomte/besancon,Besançon,Besançon,5,10,do,Societé Nautique de Besançon,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.237309,6.035039,Citadel of Besançon,europe/france/east/franchecomte/besancon/citadel,0.651,0.808,0.668,has_external_url,https://snb-canoekayak.jimdo.com/,https://en.wikivoyage.org/wiki/Besan%C3%A7on,ordinary boating club/operator
asia/philippines/iloilo_city,Iloilo City,Iloilo City,6,86,do,Iloilo Golf Driving Range,0.74,candidate,has coordinates; has description; high-value type; has external URL,10.712107,122.537825,Iloilo River Esplanade,asia/philippines/iloilo_city/iloilo_river_esplanade,0.596,2.679,2.801,has_external_url,https://www.facebook.com/Iloilogolfdrivingrange/,https://en.wikivoyage.org/wiki/Iloilo_City,ordinary sports facility
northamerica/unitedstates/california/chulavista,Chula Vista,Chula Vista,15,37,see,Chula Vista Elite Athlete Training Center,0.74,candidate,has coordinates; has description; high-value type; has external URL,32.630701,-116.937241,US Olympic and Paralympic Training Center,northamerica/unitedstates/california/chulavista/us_olympic_training_center,0.585,3.383,13.8,has_external_url,https://trainatchulavista.com/,https://en.wikivoyage.org/wiki/Chula_Vista,duplicate/alias of existing US Olympic and Paralympic Training Center POI
