world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/denmark/fredrikshavn,Frederikshavn,Frederikshavn,7,44,do,Rock in Frederikshavn,0.89,candidate,has coordinates; has description; high-value type; has external URL,57.4454,10.4798,Hirsholmene,europe/denmark/fredrikshavn/hirsholmene,0.312,10.138,3.253,has_external_url,http://www.rockifrederikshavn.dk/,https://en.wikivoyage.org/wiki/Frederikshavn,Festival/event lead rather than a durable year-round POI; below the threshold for Frederikshavn.
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,see,WGTE-TV,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.657222,-83.431944,Valentine Theatre,northamerica/unitedstates/ohio/toledo/valentine_theatre,0.333,8.51,8.809,has_external_url,https://www.wgte.org/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29,Broadcast station and studio complex rather than a travel-worthy Toledo sight.
northamerica/unitedstates/oregon/eugene,Eugene,Eugene,20,105,do,Scandinavian Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,44.21825,-123.20228,Ninkasi Brewing Tasting Room,northamerica/unitedstates/oregon/eugene/ninkasi_brewing,0.408,19.387,20.522,has_external_url,https://junctioncityscandia.org/,https://en.wikivoyage.org/wiki/Eugene,"Annual event in Junction City, well outside Eugene, and not a flat POI under the city."
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,do,Grecian Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.77,-118.1187,Rancho Los Alamitos,northamerica/unitedstates/california/longbeach/rancho_los_alamitos,0.387,2.704,6.739,has_external_url,https://www.lbgreekfest.org/,https://en.wikivoyage.org/wiki/Long_Beach,Schedule-dependent parish festival with limited standalone travel value for Long Beach.
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Ride the slick track at Post Road Recreation Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.84157,-86.00861,Soldiers' and Sailors' Monument,northamerica/unitedstates/indiana/indianapolis/soldiers_sailors_monument,0.395,15.148,15.169,has_external_url,http://www.postroadrecreationcenter.com/,https://en.wikivoyage.org/wiki/Indianapolis,Commercial go-kart/recreation center; routine local activity below Indianapolis POI threshold.
northamerica/unitedstates/oklahoma/tulsa,Tulsa,Tulsa,16,92,do,Tulsa State Fair,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.1364,-95.9242,Tulsa Flea Market,northamerica/unitedstates/oklahoma/tulsa/tulsa_flea_market,0.545,1.741,6.541,has_external_url,https://www.tulsastatefair.com,https://en.wikivoyage.org/wiki/Tulsa,Large annual event but schedule-dependent and already weaker than Tulsa fairground/Golden Driller context; not added as a durable POI.
europe/unitedkingdom/england/manchester_liverpool_and_north_west/rochdale,Rochdale,Rochdale,5,12,do,TeamKarting,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.59669,-2.16957,St Chad's Church,europe/unitedkingdom/england/manchester_liverpool_and_north_west/rochdale/st_chads_church,0.222,2.127,2.268,has_external_url,https://teamkarting.co.uk,https://en.wikivoyage.org/wiki/Rochdale,Commercial indoor karting venue with limited travel draw for Rochdale.
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,The Playhouse // Swillburger,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.1418,-77.5976,Nick Tahou Hots,northamerica/unitedstates/newyorkstate/rochester/nick_tahou_hots,0.333,3.636,1.88,has_external_url,https://www.theplayhouseroc.com/,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,Bar/arcade/restaurant hybrid; below Rochester things-to-do threshold as a standalone POI.
northamerica/unitedstates/massachusetts/lowell,Lowell,Lowell (Massachusetts),7,20,do,Tsongas Center at UMass Lowell,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.6502,-71.3132,Lowell National Historical Park,northamerica/unitedstates/massachusetts/lowell/lowell_national_historical_park,0.544,0.456,1.051,has_external_url,https://tsongascenter.com/,https://en.wikivoyage.org/wiki/Lowell_%28Massachusetts%29,Arena/event venue whose value depends on scheduled events; below Lowell POI threshold.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Lost in JB - The Haunted House,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.561095,103.779362,Sultan Abu Bakar State Mosque,asia/malaysia/johorbahru/sultan_abu_bakar_state_mosque,0.453,11.994,11.554,has_external_url,http://haunted.lostinjb.com/en/our_branches,https://en.wikivoyage.org/wiki/Johor_Bahru,Commercial haunted-house escape attraction with limited independent travel draw.
