world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/spain/northernspain/oviedo,Oviedo,Oviedo,13,18,see,Museo Histórico Militar de Asturias,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.3964,-5.8055,Museo de Bellas Artes de Asturias,europe/spain/northernspain/oviedo/museo_de_bellas_artes,0.61,4.942,7.662,has_external_url,https://www.facebook.com/MuseoMilitardeAsturias,https://en.wikivoyage.org/wiki/Oviedo,Specialized military museum outside the core Oviedo visitor circuit; not strong enough for a new POI.
europe/macedonia/tetovo,Tetovo,Tetovo,4,37,do,Popova Šapka,0.74,candidate,has coordinates; has description; high-value type; has external URL,42.015887,20.87809,Popova Shapka Ski Resort,europe/macedonia/tetovo/popova_shapka,0.629,5.067,7.894,has_external_url,http://www.popova-sapka.mk/site/index.php,https://en.wikivoyage.org/wiki/Tetovo,Duplicate or alias of existing Popova Shapka Ski Resort POI.
australiaandpacific/newzealand/north_island/whanganui_region/newplymouth,New Plymouth,New Plymouth,7,16,do,Model train rides,0.74,candidate,has coordinates; has description; high-value type; has external URL,-39.06127,174.07779,Pukekura Park,australiaandpacific/newzealand/north_island/whanganui_region/newplymouth/pukekura_park,0.625,0.375,0.437,has_external_url,https://www.facebook.com/eemspn,https://en.wikivoyage.org/wiki/New_Plymouth,Small operator/activity inside Pukekura Park; too local and narrow for a standalone POI.
asia/thailand/chiangmai,Chiang mai,Chiang Mai,37,236,do,Major Cineplex Central Chiang Mai,0.74,candidate,has coordinates; has description; high-value type; has external URL,18.806063,99.018062,Cycling in Chiang Mai,asia/thailand/chiangmai/chiang_mai_biking,0.593,3.974,3.923,has_external_url,http://www.majorcineplex.com/cinema/major-central-festival-Chiangmai,https://en.wikivoyage.org/wiki/Chiang_Mai,Ordinary commercial cinema in a mall; not travel-worthy as a POI.
northamerica/unitedstates/ohio/akron,Akron,Akron,16,72,do,Musica,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.0856,-81.51579,Site of Sojourner Truth's 'Ain't I a Woman' Speech,northamerica/unitedstates/ohio/akron/sojourner_truth_speech_site,0.698,0.302,0.361,has_external_url,https://www.celebrityetc.com/musica/,https://en.wikivoyage.org/wiki/Akron,Local live-music venue; not strong enough compared with existing Akron POIs.
europe/finland/tampere,Tampere,Tampere,61,207,do,Ikuri Arcade,0.74,candidate,has coordinates; has description; high-value type; has external URL,61.494525,23.590772,Music Bar Amadeus,europe/finland/tampere/music_bar_amadeus,0.552,10.017,9.074,has_external_url,https://www.ikuriarcade.com/in-english/,https://en.wikivoyage.org/wiki/Tampere,Ordinary commercial arcade far from central Tampere; not travel-worthy as a POI.
northamerica/unitedstates/massachusetts/worcester,Worcester,Worcester (Massachusetts),20,108,see,Seelos Theater,0.74,candidate,has coordinates; has description; high-value type; has external URL,42.24026,-71.80809,Hanover Theatre,northamerica/unitedstates/massachusetts/worcester/hanover_theatre,0.552,2.353,2.532,has_external_url,http://news.holycross.edu/blog/2015/01/16/holy-cross-presents-the-seelos-film-series-for-spring-2015/,https://en.wikivoyage.org/wiki/Worcester_%28Massachusetts%29,Campus film venue/event space; not a durable travel POI.
northamerica/unitedstates/kansas/kansascity,Kansas City,Kansas City,16,127,do,The Majestic,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.10266,-94.58813,Arabia Steamboat Museum,northamerica/unitedstates/kansas/kansascity/steamboat_arabia_museum,0.685,0.315,0.907,has_external_url,http://www.majestickc.com/,https://en.wikivoyage.org/wiki/Kansas_City,Restaurant/jazz venue lead belongs outside things_to_do and is not strong enough for this batch.
asia/indonesia/sumatra/medan,Medan,Medan,4,86,see,RSIA Stella Maris,0.74,candidate,has coordinates; has description; high-value type; has external URL,3.572823,98.6808,Maimun Palace,asia/indonesia/sumatra/medan/maimun_palace,0.559,0.441,1.983,has_external_url,https://rsiastellamaris.com,https://en.wikivoyage.org/wiki/Medan,Hospital/clinic listing; not a travel POI.
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,do,Stranahan Theater,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.5925,-83.6517,Valentine Theatre,northamerica/unitedstates/ohio/toledo/valentine_theatre,0.588,11.847,11.608,has_external_url,https://stranahantheater.com/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29,Event venue outside core visitor area; not strong enough for a standalone POI.
southamerica/bolivia/lapaz,La Paz,La Paz,50,86,do,Rita Clavijo,0.74,candidate,has coordinates; has description; high-value type; has external URL,-16.503692,-68.123592,Teatro Municipal Alberto Saavedra Pérez,southamerica/bolivia/lapaz/teatro_municipal,0.689,0.311,1.403,has_external_url,http://www.ritaclavijo.com/,https://en.wikivoyage.org/wiki/La_Paz,Restaurant/operator listing rather than a durable things_to_do POI.
europe/norway/tromso,Tromsø,Tromsø,8,63,see,The Cable Car,0.74,candidate,has coordinates; has description; high-value type; has external URL,69.64108,18.98623,Arctic Cathedral (Ishavskatedralen),europe/norway/tromso/arctic_cathedral,0.642,0.358,1.66,has_external_url,http://www.fjellheisen.no,https://en.wikivoyage.org/wiki/Troms%C3%B8,Duplicate or alias of existing Fjellheisen Cable Car POI.
africa/tunisia/monastir,Monastir,Monastir,5,28,see,Marina,0.74,candidate,has coordinates; has description; high-value type; has external URL,35.7798,10.8334,Ribat of Monastir,africa/tunisia/monastir/ribat,0.586,0.414,1.115,has_external_url,http://www.marinamonastir.tn,https://en.wikivoyage.org/wiki/Monastir,Ordinary marina/commercial harbour service; not strong enough as a things_to_do POI.
