world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,Austin Perdana Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,1.544167,103.783778,Johor Bahru Chinese Heritage Museum,asia/malaysia/johorbahru/jb_chinese_heritage_museum,0.333,10.056,9.787,needs_external_source,,https://en.wikivoyage.org/wiki/Johor_Bahru,Rejected: local neighborhood park; existing Austin Heights attraction is the stronger travel draw.
northamerica/canada/quebec/longueuil,Longueuil,Longueuil,3,38,do,Longueuil municipal beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.5786,-73.48966,Vieux-Longueuil,northamerica/canada/quebec/longueuil/vieux_longueuil,0.45,6.308,6.602,needs_external_source,,https://en.wikivoyage.org/wiki/Longueuil,"Rejected: municipal beach/local recreation site, not strong enough as a standalone POI."
asia/china/zhejiang/mount-putuo,Mount Putuo,Mount Putuo,6,24,see,Miaozhan Pagoda,0.89,candidate,has coordinates; has description; high-value type; strong travel term,29.9717,122.4445,Chaoyin Cave,asia/china/zhejiang/mount-putuo/chaoyin_cave,0.37,6.396,7.12,needs_external_source,,https://en.wikivoyage.org/wiki/Mount_Putuo,Rejected: not high-confidence enough as a travel-worthy see/do POI under the assigned World66 destination.
europe/finland/kotka,Kotka,Kotka,3,31,do,Cruises to Kaunissaari and other islands,0.89,candidate,has coordinates; has description; high-value type; strong travel term,60.46034,26.95044,Maretarium,europe/finland/kotka/maretarium,0.28,0.72,0.813,needs_external_source,,https://en.wikivoyage.org/wiki/Kotka,Rejected: tour/activity listing rather than a fixed POI.
asia/china/shandong_province/jinan,Jinan,Jinan,65,109,see,Qilu Coin Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.655,116.9858,Tangjiaqiao and Old House Lane,asia/china/shandong_province/jinan/tangjiaqiao_lane,0.548,0.452,2.613,needs_external_source,,https://en.wikivoyage.org/wiki/Jinan,"Rejected: lead is too minor, weakly sourced, or already covered by stronger nearby POIs."
asia/china/shanxiprovince/linfen,Linfen,Linfen,6,36,see,Hongdong Dahuaishu Ancestor Memorial Garden,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.16,111.4,"Dahuaishu Immigration Memorial, Hongtong",asia/china/shanxiprovince/linfen/dahuaishu_memorial,0.537,25.364,13.354,needs_external_source,,https://en.wikivoyage.org/wiki/Linfen,"Rejected: duplicate of existing Dahuaishu Immigration Memorial, Hongtong POI."
europe/slovakia/bojnice,Bojnice,Bojnice,3,9,see,Sivý kameň castle ruins,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.6861755,18.6395637,Bojnice Castle,europe/slovakia/bojnice/bojnice_castle,0.514,11.374,11.245,needs_external_source,,https://en.wikivoyage.org/wiki/Bojnice,Rejected: not high-confidence enough as a travel-worthy see/do POI under the assigned World66 destination.
asia/china/shandong_province/rizhao,Rizhao,Rizhao,6,52,see,Rizhao Science and Technology Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.41482,119.54736,Rizhao Museum,asia/china/shandong_province/rizhao/rizhao_museum,0.531,1.839,1.839,needs_external_source,,https://en.wikivoyage.org/wiki/Rizhao,"Rejected: lead is too minor, weakly sourced, or already covered by stronger nearby POIs."
asia/china/guangxi/nanning,Nanning,Nanning,8,39,see,Shimen Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.8098,108.382,Nanhu Lake Park,asia/china/guangxi/nanning/nanhu_lake_park,0.485,6.089,6.958,needs_external_source,,https://en.wikivoyage.org/wiki/Nanning,Rejected: local green space/local attraction with weak standalone travel value for this slice.
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,see,Lotus Pond Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.30781,116.85944,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.364,1.639,1.639,needs_external_source,,https://en.wikivoyage.org/wiki/Cangzhou,Rejected: local green space/local attraction with weak standalone travel value for this slice.
asia/china/shandong_province/rizhao,Rizhao,Rizhao,6,52,see,Dongyi Folk Culture Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.43312,119.56278,Zaishui Art Museum,asia/china/shandong_province/rizhao/zaishui_art_museum,0.455,7.19,3.763,needs_external_source,,https://en.wikivoyage.org/wiki/Rizhao,"Rejected: lead is too minor, weakly sourced, or already covered by stronger nearby POIs."
africa/cameroon/yaound,Yaoundé,Yaoundé,13,116,see,Ethnographic Museum of Forest People,0.89,candidate,has coordinates; has description; high-value type; strong travel term,3.87126,11.52362,Benedictine Monastery of Mont Fébé,africa/cameroon/yaound/benedictine_monastery,0.435,2.374,0.358,needs_external_source,,https://en.wikivoyage.org/wiki/Yaound%C3%A9,"Rejected: lead is too minor, weakly sourced, or already covered by stronger nearby POIs."
northamerica/nicaragua/len,León,León (Nicaragua),12,79,see,Ermita San Pedro,0.89,candidate,has coordinates; has description; high-value type; strong travel term,12.43339,-86.89177,Casa Museo Rubén Darío,northamerica/nicaragua/len/museo_rubendario,0.421,1.379,1.501,needs_external_source,,https://en.wikivoyage.org/wiki/Le%C3%B3n_%28Nicaragua%29,Rejected: not high-confidence enough as a travel-worthy see/do POI under the assigned World66 destination.
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,see,Tourist info Alicante Platja del San Juan,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.37474,-0.41042,Hogueras de Alicante,europe/spain/spanishcostas/alicante/hogueras_de_alicante,0.481,7.128,7.61,needs_external_source,,https://en.wikivoyage.org/wiki/Alicante,"Rejected: tourist information office, not an attraction."
