world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/shaanxi/baoji,Baoji,Baoji,7,8,see,Baoji Folk Customs Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.354956247449735,107.14363553291376,Baoji Bronzeware Museum,asia/china/shaanxi/baoji/bronzeware_museum,0.583,5.213,2.963,has_external_url,http://www.bjmsbwg.cn/,https://en.wikivoyage.org/wiki/Baoji,local museum with weak independent travel draw compared with Baoji’s stronger heritage POIs
asia/china/liaoning/dandong,Dandong,Dandong,5,13,see,Yalu River Art Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.094099,124.363192,Yalu River Promenade,asia/china/liaoning/dandong/yalu_river_promenade,0.683,2.973,3.04,has_external_url,http://www.wluyan.com/portal.php?mod=list&catid=20,https://en.wikivoyage.org/wiki/Dandong,weak/unclear travel signal and less useful than existing Yalu River POIs
europe/russia/samara,Samara,Samara,7,48,see,Children's Art Gallery,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.19341,50.09311,Strukovsky Garden,europe/russia/samara/strukovsky_garden,0.554,0.446,0.61,has_external_url,https://chilgall.wixsite.com/main,https://en.wikivoyage.org/wiki/Samara,local gallery with weak destination-level travel signal
europe/ireland/tullamore,Tullamore,Tullamore,5,27,see,Offaly History Centre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.27762798952005,-7.493641597018969,Grand Canal Towpath,europe/ireland/tullamore/grand_canal,0.636,0.364,0.364,has_external_url,https://www.offalyhistory.com/,https://en.wikivoyage.org/wiki/Tullamore,"research/local history centre, weak as a traveller POI"
northamerica/unitedstates/california/long_beach,Long Beach,Long Beach,13,97,see,Historical Society of Long Beach,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.833823,-118.184879,Port of Long Beach,northamerica/unitedstates/california/long_beach/long_beach_port,0.68,9.495,7.235,has_external_url,http://hslb.org/,https://en.wikivoyage.org/wiki/Long_Beach,archive/local history society rather than a strong visitor POI
asia/china/jiangsu_province/suzhou,Suzhou,Suzhou,17,93,see,Suzhou Archaeological Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,31.258084,120.588465,Suzhou Silk Museum,asia/china/jiangsu_province/suzhou/suzhou_silk_museum,0.696,8.31,6.638,has_external_url,https://www.szkgyjs.cn/,https://en.wikivoyage.org/wiki/Suzhou,far from central Suzhou and weaker than existing major Suzhou museums/gardens
asia/southkorea/gyeongju,Gyeongju,Gyeongju,18,80,see,Gyeongju World,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.8365,129.2817,Gyeongju National Museum,asia/southkorea/gyeongju/gyeongju_national_museum,0.579,4.877,5.585,has_external_url,http://www.gjw.co.kr,https://en.wikivoyage.org/wiki/Gyeongju,commercial amusement park with weaker travel value than Gyeongju heritage sights
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,do,National Amusement Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.90842,106.9237,National Museum of Mongolia,asia/mongolia/ulaanbaatar/national_museum,0.64,1.509,1.196,has_external_url,https://www.facebook.com/park.mongolia,https://en.wikivoyage.org/wiki/Ulaanbaatar,ordinary amusement park with weak travel value for Ulaanbaatar
northamerica/unitedstates/california/orangecounty/irvine,Irvine,Irvine,9,52,see,Irvine Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.671319,-117.858261,UC Irvine Campus,northamerica/unitedstates/california/orangecounty/irvine/uci_campus,0.69,3.662,3.388,has_external_url,http://www.irvinemuseum.org/,https://en.wikivoyage.org/wiki/Irvine,appears absorbed/relocated as an institutional collection; duplicate-prone and not a clear standalone POI
europe/russia/irkutsk,Irkutsk,Irkutsk,10,66,see,Holy Cross Church Krestovozdvyzhenskaya tserkov,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.27632,104.28819,Church of Our Lady of Kazan,europe/russia/irkutsk/kazan_church,0.643,0.357,1.533,has_external_url,http://irkipedia.ru/content/krestovozdvizhenskaya_cerkov,https://en.wikivoyage.org/wiki/Irkutsk,minor church with weak standalone travel draw for Irkutsk
northamerica/unitedstates/alabama/birmingham,Birmingham,Birmingham (Alabama),59,74,see,Old Sardis Baptist Church,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.524555,-86.830345,16th Street Baptist Church,northamerica/unitedstates/alabama/birmingham/16th_street_baptist_church,0.706,1.77,2.626,has_external_url,https://www.osbchurch.org,https://en.wikivoyage.org/wiki/Birmingham_%28Alabama%29,local church with weak travel draw compared with Birmingham civil-rights sights
