world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/arizona/scottsdale,Scottsdale,Scottsdale (Arizona),18,37,do,Salt River Project Canals,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.534097,-111.96468,Great Papago Escape Tunnel,northamerica/unitedstates/arizona/scottsdale/papago_escape_tunnel,0.392,7.194,5.702,has_external_url,https://www.scottsdaleaz.gov/Assets/ScottsdaleAZ/Transportation/Trails/2019+Active+Transportation+Map.pdf,https://en.wikivoyage.org/wiki/Scottsdale_%28Arizona%29,"interesting infrastructure, but too diffuse and not a high-confidence standalone POI for Scottsdale"
northamerica/unitedstates/newmexico/santafe,Santa Fe,Santa Fe (New Mexico),34,136,do,Garson Studios,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.6556,-105.9761,De Vargas Street House,northamerica/unitedstates/newmexico/santafe/de_vargas_house,0.485,4.594,4.919,has_external_url,https://www.garsonstudios.com/,https://en.wikivoyage.org/wiki/Santa_Fe_%28New_Mexico%29,film production facility/local business rather than a public travel attraction
europe/russia/samara,Samara,Samara,7,48,see,Krasnaya Glinka Ski complex,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.38973,50.17283,Stalin's Bunker,europe/russia/samara/stalins_bunker,0.429,22.031,22.098,has_external_url,http://krasnaya-glinka.ru/,https://en.wikivoyage.org/wiki/Samara,"borderline local ski complex far from the destination core, not strong enough for production POI"
northamerica/unitedstates/massachusetts/sturbridge,Sturbridge,Sturbridge,9,39,do,PickleballU,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.097985,-72.071095,Old Sturbridge Village,northamerica/unitedstates/massachusetts/sturbridge/old_sturbridge_village,0.242,2.578,1.408,has_external_url,https://www.pickleballu.com/,https://en.wikivoyage.org/wiki/Sturbridge,"local sports facility, not travel-worthy"
northamerica/unitedstates/arizona/flagstaff,Flagstaff,Flagstaff,12,67,do,Hitchin’ Post Stables,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.134282,-111.613821,Arizona Snowbowl,northamerica/unitedstates/arizona/flagstaff/arizona_snowbowl,0.333,22.142,7.958,has_external_url,http://historichitchinpoststables.com/,https://en.wikivoyage.org/wiki/Flagstaff,local tour/operator business rather than durable POI
europe/hungary/zalakaros,Zalakaros,Zalakaros,2,56,do,Zalakaros Airfield,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.55007,17.14902,Kis-Balaton (Little Balaton),europe/hungary/zalakaros/kis_balaton,0.276,9.481,2.373,has_external_url,https://setarepuleszalakaros.hu/,https://en.wikivoyage.org/wiki/Zalakaros,"local sightseeing-flight operator/airfield, not a strong attraction"
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Tiara Sports World,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.490056,103.785,Sultan Abu Bakar State Mosque,asia/malaysia/johorbahru/sultan_abu_bakar_state_mosque,0.34,5.264,4.188,has_external_url,https://www.facebook.com/tiarasports,https://en.wikivoyage.org/wiki/Johor_Bahru,"local sports facility, not travel-worthy"
northamerica/unitedstates/idaho/boise,Boise,Boise,14,73,do,Realms,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.62083,-116.21875,Freak Alley Gallery,northamerica/unitedstates/idaho/boise/freak_alley_gallery,0.32,1.275,1.512,has_external_url,https://www.realms.life/,https://en.wikivoyage.org/wiki/Boise,"local entertainment business, not a durable destination POI"
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Shohagh Paribahan,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.3297108,91.781194,Shah Jahangir Shrine,asia/bangladesh/chittagong/shah_jahangir_shrine,0.486,5.919,5.495,has_external_url,http://shohagh.biz,https://en.wikivoyage.org/wiki/Chittagong,"transport company, not a POI"
europe/switzerland/lausanne,Lausanne,Lausanne,14,82,do,Les Docks,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.52241,6.61926,Collection de l'Art Brut,europe/switzerland/lausanne/art_brut,0.479,0.521,1.031,has_external_url,http://www.lesdocks.ch/,https://en.wikivoyage.org/wiki/Lausanne,rejected: did not meet high-confidence travel-worthy POI threshold
northamerica/unitedstates/california/mountain_view,Mountain View,Mountain View (California),10,49,see,Hacker Dojo,0.89,candidate,has coordinates; has description; high-value type; has external URL,37.403,-122.05,Chez TJ,northamerica/unitedstates/california/mountain_view/chez_tj,0.444,2.84,3.301,has_external_url,http://www.hackerdojo.com/,https://en.wikivoyage.org/wiki/Mountain_View_%28California%29,"coworking/community workspace, not a traveller POI"
northamerica/unitedstates/missouri/kansascity,Kansas City,Kansas City,56,127,do,The Majestic,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.10266,-94.58813,City Market,northamerica/unitedstates/missouri/kansascity/city_market,0.421,1.068,0.903,has_external_url,http://www.majestickc.com/,https://en.wikivoyage.org/wiki/Kansas_City,restaurant/bar candidate outside the see/do focus and not justified as a production POI
