world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/jiangsu_province/changzhou,Changzhou,Changzhou,9,25,see,Song Dynasty pillars,0.59,candidate,has description; high-value type; strong travel term,,,Dongpo Park,asia/china/jiangsu_province/changzhou/dongpo_park,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Changzhou,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/florida/northeastflorida/staugustine,St. Augustine,St. Augustine,11,75,see,Memorial Presbyterian Church,0.59,candidate,has description; high-value type; strong travel term,,,Columbia Restaurant,northamerica/unitedstates/florida/northeastflorida/staugustine/columbia_restaurant,0.468,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._Augustine,candidate score 0.59 is below the 6.0 POI threshold
europe/azerbaijan/nagornokarabakh/shusha,Shusha,Shusha,5,17,do,Art gallery,0.59,candidate,has description; high-value type; strong travel term,,,Shusha Fortress Walls,europe/azerbaijan/nagornokarabakh/shusha/shusha_fortress,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shusha,candidate score 0.59 is below the 6.0 POI threshold
africa/burundi/bujumbura,Bujumbura,Bujumbura,7,41,do,Karera Beach,0.59,candidate,has description; high-value type; strong travel term,,,Lake Tanganyika Beaches,africa/burundi/bujumbura/lake_tanganyika,0.514,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bujumbura,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/washington/olympicnationalpark,Olympic National Park,Olympic National Park,10,49,do,Shady Lane Trail,0.59,candidate,has description; high-value type; strong travel term,,,Hurricane Ridge,northamerica/unitedstates/washington/olympicnationalpark/hurricane_ridge,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Olympic_National_Park,candidate score 0.59 is below the 6.0 POI threshold
europe/italy/abruzzo/chieti,Chieti,Chieti,7,22,see,Barbella Museum,0.59,candidate,has description; high-value type; strong travel term,,,Giardino dei Semplici,europe/italy/abruzzo/chieti/giardino_dei_semplici,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chieti,candidate score 0.59 is below the 6.0 POI threshold
africa/southafrica/paarl,Paarl,Paarl,9,39,see,Die Vonds Snake Park,0.59,candidate,has description; high-value type; strong travel term,,,Berg River Bird Sanctuary,africa/southafrica/paarl/berg_river_bird_sanctuary,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Paarl,candidate score 0.59 is below the 6.0 POI threshold
europe/spain/andalucia/chipiona,Chipiona,Chipiona,11,14,do,Montijo-Niño de Oro Beach,0.59,candidate,has description; high-value type; strong travel term,,,Santuario de Nuestra Señora de Regla,europe/spain/andalucia/chipiona/santuario_de_regla,0.423,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chipiona,candidate score 0.59 is below the 6.0 POI threshold
northamerica/belize/puntagorda,Punta Gorda,Punta Gorda (Belize),2,7,do,Rio Blanco National Park,0.59,candidate,has description; high-value type; strong travel term,,,Lubaantun,northamerica/belize/puntagorda/lubaantun,0.303,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Punta_Gorda_%28Belize%29,candidate score 0.59 is below the 6.0 POI threshold
africa/kenya/thecoast/malindi,Malindi,Malindi,5,38,do,Scuba dive,0.59,candidate,has description; high-value type; strong travel term,,,Vasco da Gama Pillar,africa/kenya/thecoast/malindi/vasco_da_gama_pillar,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Malindi,candidate score 0.59 is below the 6.0 POI threshold
europe/romania/deva,Deva,Deva,8,33,see,Old Orthodox Church Tower,0.59,candidate,has description; high-value type; strong travel term,,,Corvin Castle (Hunedoara),europe/romania/deva/corvin_castle,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Deva,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,do,Long Beach Seafood Festival,0.59,candidate,has description; high-value type; strong travel term,,,Rancho Los Alamitos,northamerica/unitedstates/california/longbeach/rancho_los_alamitos,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach,candidate score 0.59 is below the 6.0 POI threshold
africa/benin/portonovo,Porto-Novo,Porto-Novo,6,8,see,Celestial Church of Christ's Headquarters,0.59,candidate,has description; high-value type; strong travel term,,,Grand Marché d'Adjara,africa/benin/portonovo/grand_marche_adjara,0.361,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Porto-Novo,candidate score 0.59 is below the 6.0 POI threshold
asia/syria/homs,Homs,Homs,10,6,see,Saint Mary Church of the Holy Belt,0.59,candidate,has description; high-value type; strong travel term,,,Church of St. Elias (Mar Elian),asia/syria/homs/church_of_st_elia,0.542,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Homs,candidate score 0.59 is below the 6.0 POI threshold
asia/israel/beer_sheva,Be'er Sheva,Beer Sheva,11,19,do,Beer Sheva Circumferential Trail,0.59,candidate,has description; high-value type; strong travel term,,,Beersheba Theater,asia/israel/beer_sheva/beersheba_theater,0.449,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Beer_Sheva,candidate score 0.59 is below the 6.0 POI threshold
