world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/japan/honshu/okayama,Okayama,Okayama,9,83,do,Yuba Onsen,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.697789,133.966011,Okayama Castle,asia/japan/honshu/okayama/okayama_castle,0.417,4.54,6.969,has_external_url,https://www.okayama-spa.jp/hakuunkaku/,https://en.wikivoyage.org/wiki/Okayama,Commercial bath and leisure facility outside central Okayama; below the city's 6.0 travel POI threshold.
northamerica/unitedstates/arizona/flagstaff,Flagstaff,Flagstaff,12,67,do,Arizona Highland Celtic Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.194172,-111.597969,Arizona Snowbowl,northamerica/unitedstates/arizona/flagstaff/arizona_snowbowl,0.417,16.636,4.92,has_external_url,http://www.nachs.info/festival.shtml,https://en.wikivoyage.org/wiki/Flagstaff,Date-specific festival lead with uncertain durability as a mapped POI.
asia/china/jiangsu_province/huaian,Huai'an,Huai'an,7,20,see,Wu Cheng'en's former residence,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.52888,119.13323,Former Residence of Zhou Enlai,asia/china/jiangsu_province/huaian/zhou_enlai_former_residence,0.533,2.624,3.225,has_external_url,http://www.wcegj.com.cn/,https://en.wikivoyage.org/wiki/Huai%27an,Duplicate of existing Former Residence of Wu Cheng'en POI in Huai'an.
asia/pakistan/azad_kashmir/mirpur,Mirpur,Mirpur,3,9,do,Mangla View Resort,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.16726,73.64554,Mangla Dam,asia/pakistan/azad_kashmir/mirpur/mangla_dam,0.5,2.877,9.779,has_external_url,https://manglaviewresort-resorthotel.business.site/,https://en.wikivoyage.org/wiki/Mirpur,Resort/accommodation-style listing rather than a distinct see/do POI.
europe/france/east/franchecomte/besancon,Besançon,Besançon,5,10,do,Happy's Experience,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.19814,6.16273,Musée du Temps,europe/france/east/franchecomte/besancon/musee_du_temps,0.276,11.081,11.124,has_external_url,https://happys-experience.fr/,https://en.wikivoyage.org/wiki/Besan%C3%A7on,Escape/laser entertainment business is local recreation below Besancon's POI threshold.
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Latvia,0.89,candidate,has coordinates; has description; high-value type; has external URL,59.34642,18.06634,Gamla Stan,europe/sweden/stockholm/gamla_stan,0.5,2.312,2.384,has_external_url,http://www.mfa.gov.lv/se/,https://en.wikivoyage.org/wiki/Stockholm,"Embassy/practical office listing, not a travel attraction."
europe/unitedkingdom/england/south_east/reading,Reading,Reading (England),5,52,do,TeamSport Reading,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.439,-0.974636,Reading Gaol,europe/unitedkingdom/england/south_east/reading/reading_gaol,0.483,1.964,1.523,has_external_url,https://uk.kartdirectory.racing/circuit/teamsport-reading/,https://en.wikivoyage.org/wiki/Reading_%28England%29,Indoor karting business is generic local entertainment below the Reading travel threshold.
northamerica/unitedstates/nevada/lasvegas,Las Vegas,Las Vegas,110,27,do,Las Vegas Ice Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.1144,-115.2943,Wynn Las Vegas and Encore,northamerica/unitedstates/nevada/lasvegas/wynn,0.541,11.641,14.366,has_external_url,https://www.lasvegasice.com/,https://en.wikivoyage.org/wiki/Las_Vegas,"Ice rink is local sports infrastructure, not a travel-worthy Las Vegas POI."
northamerica/unitedstates/massachusetts/sturbridge,Sturbridge,Sturbridge,9,39,do,Brush it Off Art & Pottery Studio,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.115956881582676,-72.11301214457387,Brimfield Antique Show,northamerica/unitedstates/massachusetts/sturbridge/brimfield_antique_fair,0.421,6.76,2.787,has_external_url,https://brush-it-off.com/,https://en.wikivoyage.org/wiki/Sturbridge,Small pottery studio is a local activity business below Sturbridge POI threshold.
northamerica/unitedstates/westvirginia/morgantown,Morgantown,Morgantown,10,63,do,West Virginia Mountaineers soccer,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.652341,-79.98376,Monongalia Arts Center,northamerica/unitedstates/westvirginia/morgantown/monongalia_arts_center,0.4,3.478,3.468,has_external_url,http://www.wvusports.com/,https://en.wikivoyage.org/wiki/Morgantown,College soccer venue/event is too schedule-dependent and weaker than Morgantown's existing POIs.
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,do,Marathon Classic,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.718,-83.723,Imagination Station,northamerica/unitedstates/ohio/toledo/imagination_station,0.514,17.519,16.996,has_external_url,https://www.marathonclassic.com/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29,Tournament/event listing is date-specific and not a durable mapped POI.
europe/hungary/sopron,Sopron,Sopron,9,234,do,Horse Farm Brandmajor,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.65264,16.59437,Corvinus Restaurant,europe/hungary/sopron/corvinus_restaurant,0.4,3.637,3.091,has_external_url,http://de.brandmajor.hu/,https://en.wikivoyage.org/wiki/Sopron,Horse-riding business is operator-like and below Sopron's standalone POI threshold.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,The Pantheon Toppen,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.553719,103.797887,Bongo Pub,asia/malaysia/johorbahru/bongopub,0.333,10.928,11.236,has_external_url,https://www.facebook.com/PantheonToppen,https://en.wikivoyage.org/wiki/Johor_Bahru,Indoor entertainment venue in a mall is not strong enough as a Johor Bahru travel POI.
northamerica/unitedstates/newyorkstate/ithaca_tompkins_c,Ithaca,Ithaca (New York),19,87,see,Tompkins County Chamber of Commerce,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.43886,-76.51401,Ithaca Beer Company,northamerica/unitedstates/newyorkstate/ithaca_tompkins_c/ithaca_beer_co,0.407,3.207,0.735,has_external_url,https://tompkinschamber.org/,https://en.wikivoyage.org/wiki/Ithaca_%28New_York%29,"Visitor/chamber office is practical infrastructure, not a see/do POI."
asia/thailand/nongkhai,Nong Khai,Nong Khai,6,42,do,Openmind Projects,0.89,candidate,has coordinates; has description; high-value type; has external URL,17.86813,102.72885,Nagarina Restaurant,asia/thailand/nongkhai/nagarina,0.389,2.121,2.049,has_external_url,https://openmindprojects.org,https://en.wikivoyage.org/wiki/Nong_Khai,Volunteer organization is not a visitor attraction.
europe/denmark/aarhus,Aarhus,Aarhus,12,232,do,Møllegård Islandsheste,0.89,candidate,has coordinates; has description; high-value type; has external URL,56.129636,10.086538,Moesgaard Museum,europe/denmark/aarhus/moesgaard_museum,0.421,9.992,8.167,has_external_url,http://www.mollegaardislandsheste.dk/en/,https://en.wikivoyage.org/wiki/Aarhus,Horse-riding operator outside Aarhus is a commercial activity rather than a stable POI.
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,do,Climbing Wall Centre,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.41272,21.6384,Main Square (Kossuth tér),europe/hungary/satoraljaujhely/main_square,0.452,2.245,2.266,has_external_url,http://www.zemplenkalandpark.hu/elmenyelemek/also-allomas/maszofal-kozpont/,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely,Local climbing wall is sports infrastructure below the destination threshold.
