world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/colorado/mesaverde,Mesa Verde National Park,Mesa Verde National Park,12,29,see,Long House Overlook,0.62,candidate,has coordinates; high-value type,37.1851,-108.5348,Long House,northamerica/unitedstates/colorado/mesaverde/long_house,0.69,1.013,8.23,needs_external_source,,https://en.wikivoyage.org/wiki/Mesa_Verde_National_Park,Duplicate/secondary viewpoint for existing Long House POI.
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,Kaunas reservoir,0.62,candidate,has coordinates; high-value type,54.892,24.057,Kaunas Castle,europe/lithuania/kaunas/kaunas_castle,0.621,10.924,9.836,needs_external_source,,https://en.wikivoyage.org/wiki/Kaunas,Reservoir lead is distant/weak compared with Kaunas core attractions and below local score threshold.
europe/italy/emiliaromagna/modena,Modena,Modena,12,47,see,Cimitero San Cataldo,0.62,candidate,has coordinates; high-value type,44.65958,10.908158,San Cataldo Cemetery,europe/italy/emiliaromagna/modena/san_cataldo_cemetery,0.55,2.866,1.935,needs_external_source,,https://en.wikivoyage.org/wiki/Modena,Duplicate of existing San Cataldo Cemetery POI.
europe/france/midi/basqueregion/bayonne,Bayonne,Bayonne (France),9,26,see,Porte de Mousserolles,0.62,candidate,has coordinates; high-value type,43.4905,-1.4686,Musée Bonnat-Helleu,europe/france/midi/basqueregion/bayonne/musee_bonnat_helleu,0.653,0.347,0.605,needs_external_source,,https://en.wikivoyage.org/wiki/Bayonne_%28France%29,Minor gate below Bayonne score 6.0 threshold beside stronger old-town and museum coverage.
europe/italy/lombardia/mantua,Mantua,Mantua,10,44,see,Viale Te,0.62,candidate,has coordinates; high-value type,45.145732,10.792065,Palazzo Te,europe/italy/lombardia/mantua/palazzo_te,0.556,0.708,9.859,needs_external_source,,https://en.wikivoyage.org/wiki/Mantua,Street/approach duplicate of existing Palazzo Te coverage.
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Deutzer Drehbrücke,0.62,candidate,has coordinates; high-value type,50.92768,6.97299,Hohenzollernbrücke (Love Locks Bridge),europe/germany/northrhinewestphalia/cologne/hohenzollern_bridge,0.556,1.513,1.498,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne,Minor infrastructure bridge below Cologne score 6.0 threshold.
europe/italy/piemonte/turin,Turin,Turin,55,105,see,Piazza Giambattista Bodoni,0.62,candidate,has coordinates; high-value type,45.0632,7.684,Museum of Criminal Anthropology,europe/italy/piemonte/turin/lombroso_museum,0.602,0.398,0.525,needs_external_source,,https://en.wikivoyage.org/wiki/Turin,Small local square below Turin score 6.0 threshold.
asia/mongolia/darkhan,Darkhan,Darkhan,3,33,see,I Love Darkhan Sculpture,0.62,candidate,has coordinates; high-value type,49.465765,105.958816,Museum of Darkhan-Uul Province,asia/mongolia/darkhan/museum_of_darkhan_uul_province,0.556,0.854,3.369,needs_external_source,,https://en.wikivoyage.org/wiki/Darkhan,Photo-op sculpture/sign below Darkhan score 6.0 threshold.
europe/france/normandybrittany/carnac,Carnac,Carnac,5,10,see,Kerloquet alignment,0.62,candidate,has coordinates; high-value type,47.5977,-3.0563,Carnac Alignments,europe/france/normandybrittany/carnac/carnac_alignments,0.611,0.573,2.334,needs_external_source,,https://en.wikivoyage.org/wiki/Carnac,Duplicate/subsite of existing Carnac Alignments coverage.
northamerica/mexico/yucatan/valladolid_1,Valladolid,Valladolid (Mexico),11,30,do,Cenote Palomitas,0.62,candidate,has coordinates; high-value type,20.8193289,-88.0556603,Cenote Zací,northamerica/mexico/yucatan/valladolid_1/cenote_zaci,0.615,20.46,20.895,needs_external_source,,https://en.wikivoyage.org/wiki/Valladolid_%28Mexico%29,Commercial cenote excursion outside Valladolid with weak differentiation from stronger cenote coverage.
africa/morocco/tetouan,Tétouan,Tétouan,13,30,see,Bab Jiaf,0.62,candidate,has coordinates; high-value type,35.573799,-5.365233,Bab el-Okla,africa/morocco/tetouan/bab_el_okla,0.625,0.395,0.912,needs_external_source,,https://en.wikivoyage.org/wiki/T%C3%A9touan,Minor gate below Tetouan score 6.0 threshold with stronger medina/gate coverage already present.
