world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/debrecen,Debrecen,Debrecen,17,130,do,Nagyerdő - The City Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.568,21.635,Nagyerdő (Great Forest),europe/hungary/debrecen/nagyerdo_park,0.583,1.476,4.125,has_external_url,http://www.hnp.hu/78-8336.php,https://en.wikivoyage.org/wiki/Debrecen,duplicate/alias of existing Nagyerdő (Great Forest)
europe/finland/lahti,Lahti,Lahti,11,61,do,Puksu city train,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.994,25.6496,Lanu Park,europe/finland/lahti/lanu_park,0.666,0.334,1.414,has_external_url,https://book.visitlahti.fi/fi/tehtava/1146392/puksu-kaupunkijuna/showdetails,https://en.wikivoyage.org/wiki/Lahti,transport/tour ride rather than a substantive POI
europe/poland/katowice,Katowice,Katowice,12,77,see,Church of the Immaculate Conception,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.2572,19.0303,Church of the Resurrection,europe/poland/katowice/church_of_the_resurrection,0.693,0.307,0.973,has_external_url,https://www.mariacki.katowice.pl/,https://en.wikivoyage.org/wiki/Katowice,local church with weaker travel signal than existing Katowice church coverage
northamerica/unitedstates/massachusetts/springfield,Springfield,Springfield (Massachusetts),5,25,see,Titanic Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.16,-72.5,Springfield Museums (Museum Quadrangle),northamerica/unitedstates/massachusetts/springfield/springfield_museums,0.606,9.318,9.857,has_external_url,https://www.titanichistoricalsociety.org,https://en.wikivoyage.org/wiki/Springfield_%28Massachusetts%29,specialist museum far from Springfield centre; limited destination relevance
northamerica/unitedstates/california/northcoast/eureka,Eureka,Eureka,17,21,see,Sequoia Park Zoo & Redwood Sky Walk,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.777,-124.145,Sequoia Park Zoo,northamerica/unitedstates/california/northcoast/eureka/sequoia_park_zoo,0.604,1.977,3.204,has_external_url,http://www.sequoiaparkzoo.net,https://en.wikivoyage.org/wiki/Eureka,duplicate/alias of existing Sequoia Park Zoo
northamerica/unitedstates/florida/sarasota,Sarasota,Sarasota,12,41,do,Marina Jack,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.33303,-82.54603,Marina Jack & Bayfront Park,northamerica/unitedstates/florida/sarasota/marina_jack,0.55,0.538,1.56,has_external_url,https://www.marinajacks.com/,https://en.wikivoyage.org/wiki/Sarasota,duplicate/alias of existing Marina Jack & Bayfront Park
europe/hungary/gyor,Győr,Győr,13,201,see,Reformed Church,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.685,17.6244,ETO Park and River Promenade,europe/hungary/gyor/eto_park,0.665,0.335,0.76,has_external_url,http://gyorref.hu/belvaros/,https://en.wikivoyage.org/wiki/Gy%C5%91r,local church with limited distinct travel value in Győr
northamerica/unitedstates/california/orangecounty/huntingtonbeach,Huntington Beach,Huntington Beach,19,33,see,Bolsa Chica Wetlands,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.711221,-118.061216,Bolsa Chica Ecological Reserve,northamerica/unitedstates/california/orangecounty/huntingtonbeach/bolsa_chica_ecological_reserve,0.64,2.43,6.743,has_external_url,http://bolsachica.org/,https://en.wikivoyage.org/wiki/Huntington_Beach,duplicate/alias of existing Bolsa Chica Ecological Reserve
europe/hungary/sopron,Sopron,Sopron,9,234,see,Former Ursuline Church and convent,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.68377,16.59086,Domonkos Wine Bar,europe/hungary/sopron/domonkos_wine_bar,0.613,0.387,0.68,has_external_url,http://www.sopronikirandulas.hu/sopron/szent_orsolya-templom_es_rendhaz.html,https://en.wikivoyage.org/wiki/Sopron,local church/convent with weaker travel value than existing Sopron historic POIs
northamerica/unitedstates/newyorkstate/ithaca_tompkins_c,Ithaca,Ithaca (New York),19,87,do,Ithaca College Theatre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.42123,-76.49836,State Theatre,northamerica/unitedstates/newyorkstate/ithaca_tompkins_c/state_theatre,0.629,2.001,2.069,has_external_url,https://www.ithaca.edu/academics/school-music-theatre-and-dance,https://en.wikivoyage.org/wiki/Ithaca_%28New_York%29,"event venue with programme-dependent value, not a general POI"
northamerica/unitedstates/ohio/kent,Kent,Kent (Ohio),8,75,see,Wick Poetry Center,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.153,-81.3516,Portage Hike and Bike Trail,northamerica/unitedstates/ohio/kent/portage_hike_bike_trail,0.666,0.334,0.533,has_external_url,https://www.kent.edu/wick,https://en.wikivoyage.org/wiki/Kent_%28Ohio%29,specialist university literary center; weak general travel signal
europe/france/around_paris/fontainebleau,Fontainebleau,Fontainebleau,11,10,see,Château de Fontainebleau,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.39704,2.69236,Chinese Museum at Fontainebleau,europe/france/around_paris/fontainebleau/chinese_museum,0.692,0.718,1.111,has_external_url,https://www.chateaudefontainebleau.fr/en/,https://en.wikivoyage.org/wiki/Fontainebleau,duplicate/alias of existing Palace of Fontainebleau
asia/china/fujianprovince/fuzhou,Fuzhou,Fuzhou,9,76,see,Fuzhou Art Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,26.052834,119.302038,Fujian Museum,asia/china/fujianprovince/fuzhou/fujian_museum,0.667,5.31,2.926,has_external_url,https://www.fzsmsg.com/,https://en.wikivoyage.org/wiki/Fuzhou,local art museum with weaker travel signal than existing Fuzhou heritage coverage
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol,Bristol,Bristol,31,168,do,Undercover Rock,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.4717679,-2.5763389,Llandoger Trow,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol/llandoger_trow,0.552,2.548,2.47,has_external_url,https://www.undercover-rock.com/,https://en.wikivoyage.org/wiki/Bristol,ordinary commercial climbing gym; not a destination POI
europe/hungary/gyor,Győr,Győr,13,201,see,Greek Catholic (Serb) church,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.6819,17.6199,ETO Park and River Promenade,europe/hungary/gyor/eto_park,0.693,0.307,1.093,has_external_url,http://muemlekem.hu/muemlek?id=4194,https://en.wikivoyage.org/wiki/Gy%C5%91r,local church with limited distinct travel pull
asia/china/qinghai/xining,Xining,Xining,48,26,do,Qinghai Grand Theatre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.6457548212,101.7168469103,Qinghai Yak Museum,asia/china/qinghai/xining/yak_museum,0.564,4.419,4.659,has_external_url,http://www.qhdjy.cn/,https://en.wikivoyage.org/wiki/Xining,event venue; programme-dependent rather than stable visitor attraction
australiaandpacific/newzealand/canterbury/christchurch,Christchurch,Christchurch,13,85,see,Yaldhurst Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-43.5109,172.505,Canterbury Museum,australiaandpacific/newzealand/canterbury/christchurch/canterbury_museum,0.606,10.189,10.838,has_external_url,https://www.yaldhurstmuseum.co.nz/,https://en.wikivoyage.org/wiki/Christchurch,vehicle museum far from Christchurch centre; specialist/local-only for this batch
europe/finland/mikkeli,Mikkeli,Mikkeli,5,34,do,XON-puisto,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,61.7023,27.3517,Visulahti Park,europe/finland/mikkeli/visulahti,0.695,0.305,4.443,has_external_url,http://www.xonpuisto.com/,https://en.wikivoyage.org/wiki/Mikkeli,commercial activity park with weak general travel value
asia/china/jilin/changchun,Changchun,Changchun,50,41,see,Jilin Province Museum of Alcohol Culture,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.8257789281,125.3339388811,Jilin Provincial Museum,asia/china/jilin/changchun/jilin_provincial_museum,0.635,5.895,13.543,has_external_url,http://www.jlbsfd.cn/,https://en.wikivoyage.org/wiki/Changchun,specialist commercial/industrial museum; weak travel signal
northamerica/unitedstates/northcarolina/winstonsalem,Winston-Salem,Winston-Salem,14,38,see,Old Salem Museums & Gardens,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.08341738253856,-80.2424149731034,Salem College and Academy,northamerica/unitedstates/northcarolina/winstonsalem/salem_college,0.556,0.482,1.829,has_external_url,https://www.oldsalem.org/,https://en.wikivoyage.org/wiki/Winston-Salem,duplicate/alias of existing Old Salem
