world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Dialog Axiata PLC,0.89,candidate,has coordinates; has description; high-value type; has external URL,6.918377,79.8606565,Seema Malakaya Meditation Centre,asia/srilanka/colombo/seema_malakaya,0.473,0.527,0.972,has_external_url,https://dialog.lk,https://en.wikivoyage.org/wiki/Colombo,"corporate office, not a traveller POI"
northamerica/unitedstates/northcarolina/greensboro,Greensboro,Greensboro,15,40,do,Black Diamond Backyard,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.076249,-79.799641,Blandwood Mansion and Gardens,northamerica/unitedstates/northcarolina/greensboro/blandwood_mansion,0.431,0.806,0.798,has_external_url,http://www.blackdiamondgso.com,https://en.wikivoyage.org/wiki/Greensboro,"local entertainment business, not a durable see/do attraction"
europe/germany/saxony/dresden,Dresden,Dresden,31,149,do,Hochschule für Musik Carl Maria von Weber Dresden,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.05378,13.72481,Schwebebahn Dresden,europe/germany/saxony/dresden/schwebebahn_dresden,0.441,5.4,1.055,has_external_url,https://www.hfmdd.de/veranstaltungen/,https://en.wikivoyage.org/wiki/Dresden,"educational institution; public performances are event-based, not a POI lead"
northamerica/canada/britishcolumbia/tofino,Tofino,Tofino,6,46,do,Jamie's Whaling Station,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.151,-125.89826,Whale Watching,northamerica/canada/britishcolumbia/tofino/whale_watching,0.462,0.538,0.517,has_external_url,https://www.jamies.com/,https://en.wikivoyage.org/wiki/Tofino,duplicate/operator lead; existing Whale Watching POI already covers the traveller experience
northamerica/unitedstates/northdakota/bismarck,Bismarck,Bismarck,5,33,do,Bismarck Event Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.802444,-100.783283,Keelboat Park,northamerica/unitedstates/northdakota/bismarck/keelboat_park,0.353,1.013,0.655,has_external_url,http://www.bismarckeventcenter.com/,https://en.wikivoyage.org/wiki/Bismarck,"generic event venue, not independently travel-worthy"
northamerica/unitedstates/westvirginia/morgantown,Morgantown,Morgantown,10,63,see,Megabus,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.654537,-79.961557,Monongalia Arts Center,northamerica/unitedstates/westvirginia/morgantown/monongalia_arts_center,0.276,2.955,2.804,has_external_url,http://us.megabus.com,https://en.wikivoyage.org/wiki/Morgantown,"transport operator, not a POI"
europe/finland/espoo,Espoo,Espoo,9,82,do,Laguuni Keilis,0.89,candidate,has coordinates; has description; high-value type; has external URL,60.168959,24.832052,Lake Bodom,europe/finland/espoo/lake_bodom,0.333,11.863,10.525,has_external_url,https://laguuniin.fi/keilis/,https://en.wikivoyage.org/wiki/Espoo,"commercial activity operator, weak as standalone POI"
northamerica/unitedstates/wisconsin/madison,Madison,Madison,11,84,do,Ho-Chunk Gaming Madison,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.0397,-89.272,Dane County Farmers' Market,northamerica/unitedstates/wisconsin/madison/dane_county_farmers_market,0.408,10.062,9.909,has_external_url,https://www.ho-chunkgaming.com/madison/,https://en.wikivoyage.org/wiki/Madison,"casino/local business, not a priority see/do attraction"
northamerica/unitedstates/idaho/twinfalls,Twin Falls,Twin Falls,9,22,see,College of Southern Idaho,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.581403,-114.478839,Twin Falls Idaho Temple,northamerica/unitedstates/idaho/twinfalls/twin_falls_temple,0.375,3.105,2.93,has_external_url,http://www.csi.edu,https://en.wikivoyage.org/wiki/Twin_Falls,"college campus, not a traveller attraction"
europe/georgia/tbilisi,Tbilisi,Tbilisi,60,147,see,Georgian National Academy of Sciences,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.703056,44.790833,Georgian State Art Museum,europe/georgia/tbilisi/georgianstateart_1,0.516,1.516,1.384,has_external_url,http://science.org.ge,https://en.wikivoyage.org/wiki/Tbilisi,"institutional office, not a visitor POI"
northamerica/unitedstates/iowa/desmoines,Des Moines,Des Moines,20,131,do,Iowa Cubs,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.580278,-93.615833,Iowa State Fair,northamerica/unitedstates/iowa/desmoines/iowa_state_fair,0.5,5.375,1.054,has_external_url,http://www.iowacubs.com,https://en.wikivoyage.org/wiki/Des_Moines,"sports team/stadium lead, event-dependent and weak as POI"
asia/indonesia/bali/nusapenida,Nusa Penida,Nusa Penida,5,31,do,Purple Dive Penida,0.89,candidate,has coordinates; has description; high-value type; has external URL,-8.6763,115.5397,Kelingking Beach,asia/indonesia/bali/nusapenida/kelingking_beach,0.294,19.581,6.603,has_external_url,http://www.purpledivepenida.com,https://en.wikivoyage.org/wiki/Nusa_Penida,private dive operator rather than attraction; existing natural POIs cover Nusa Penida better
