world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
australiaandpacific/newzealand/nelson,Nelson,Nelson (New Zealand),18,40,do,Toilet,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-41.26554,173.25737,Nelson Market,australiaandpacific/newzealand/nelson/nelson_market,0.316,2.304,2.283,needs_external_source,,https://en.wikivoyage.org/wiki/Nelson_%28New_Zealand%29,Rejected: non-POI/toilet listing.
asia/china/yunnanprovince/tiger_leaping_gorge,Tiger Leaping Gorge,Tiger Leaping Gorge,3,5,see,Qiaotou (former starting point of the trek),0.89,candidate,has coordinates; has description; high-value type; strong travel term,27.17931,100.056105,Tiger Leaping Stone,asia/china/yunnanprovince/tiger_leaping_gorge/tiger_leaping_stone,0.308,4.311,9.832,needs_external_source,,https://en.wikivoyage.org/wiki/Tiger_Leaping_Gorge,"Rejected: former trek starting settlement/transport orientation, not a POI."
northamerica/unitedstates/florida/kissimmee,Kissimmee,Kissimmee,4,18,do,Babb Landing,0.89,candidate,has coordinates; has description; high-value type; strong travel term,28.31697,-81.45596,Lake Tohopekaliga,northamerica/unitedstates/florida/kissimmee/lake_tohopekaliga,0.276,12.534,5.496,needs_external_source,,https://en.wikivoyage.org/wiki/Kissimmee,Rejected: local landing/boat-ramp style lead; weak travel value.
europe/hungary/budapest,Budapest,Budapest,57,94,see,Árpád Bridge,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.53792,19.05213,Széchenyi Chain Bridge,europe/hungary/budapest/szechenyi_chain_bridge,0.485,4.386,4.539,needs_external_source,,https://en.wikivoyage.org/wiki/Budapest,Rejected: transport bridge; not strong enough for Budapest standalone coverage.
europe/greece/kavala,Kavala,Kavala,14,95,do,Nea Irakliza,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.8745,24.3156,Panagia District,europe/greece/kavala/panagia,0.429,10.923,10.686,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala,"Rejected: separate beach village/day-trip candidate, not a Kavala POI."
europe/hungary/gyor,Győr,Győr,13,201,see,Roman Catholic Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.7133,17.652,Carmelite Monastery and Church,europe/hungary/gyor/karmelita_kolostor,0.431,3.433,3.569,needs_external_source,,https://en.wikivoyage.org/wiki/Gy%C5%91r,Rejected: vague church name and likely duplicate/overlap with existing Győr church POIs.
asia/china/innermongolia/manzhouli,Manzhouli,Manzhouli,4,41,see,Manzhouli Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.6098,117.3562,Hulun Lake (Dalai Lake),asia/china/innermongolia/manzhouli/hulun_lake,0.385,75.592,6.817,needs_external_source,,https://en.wikivoyage.org/wiki/Manzhouli,Rejected: museum lead not strong enough against existing Manzhouli border and cultural sights.
asia/china/shandong_province/weihai,Weihai,Weihai,4,37,see,Han yue fang,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.43,122.15,Weihai Swan Lake,asia/china/shandong_province/weihai/weihai_swan_lake,0.357,21.29,9.739,needs_external_source,,https://en.wikivoyage.org/wiki/Weihai,Rejected: overlaps existing Korean District coverage in Weihai.
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,"Yakutsk Historical and Cultural Museum of the Northern peoples, Em. Yaroslavskovo",0.89,candidate,has coordinates; has description; high-value type; strong travel term,62.03142,129.7482,National Art Museum of Sakha,europe/russia/yakutsk/national_art_museum,0.447,0.793,0.956,needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk,Rejected: duplicate/overlap with existing Yaroslavsky Museum of Local Lore.
northamerica/thecaribbean/puertorico/arecibo,Arecibo,Arecibo,6,9,see,Arecibo Pueblo,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.473129,-66.72022,Arecibo Observatory,northamerica/thecaribbean/puertorico/arecibo/arecibo_observator,0.545,14.743,0.492,needs_external_source,,https://en.wikivoyage.org/wiki/Arecibo,"Rejected: broad town-center/district lead, not a specific POI."
asia/china/jiangsu_province/suqian,Suqian,Suqian,5,23,see,San Tai Mountain Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,34.04074,118.33603,Xiang Yu's Ancestral Home,asia/china/jiangsu_province/suqian/xiang_yu_hometown,0.34,10.946,10.264,needs_external_source,,https://en.wikivoyage.org/wiki/Suqian,Rejected: large local forest park outside Suqian core; weak corroboration for production.
europe/portugal/cascais,Cascais,Cascais,14,21,see,Guincho beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.7257,-9.4763,Praia do Guincho,europe/portugal/cascais/praia_do_guincho,0.483,0.76,5.809,needs_external_source,,https://en.wikivoyage.org/wiki/Cascais,Rejected: duplicate of existing Praia do Guincho POI.
northamerica/belize/corozaltown,Corozal Town,Corozal Town,4,23,see,Rainbow Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.3932,-88.38008,Cerros (Cerro Maya) Archaeological Site,northamerica/belize/corozaltown/cerros_maya_site,0.263,4.692,1.841,needs_external_source,,https://en.wikivoyage.org/wiki/Corozal_Town,Rejected: local waterfront park; below threshold for Corozal Town.
europe/armenia/tavush_marz/dilijan,Dilijan,Dilijan,8,42,see,Mantash Fortress,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.824,45.008,Sharambeyan Street (Old Quarter),europe/armenia/tavush_marz/dilijan/old_quarter,0.353,15.493,14.645,needs_external_source,,https://en.wikivoyage.org/wiki/Dilijan,Rejected: remote fortress lead with weak corroboration for a Dilijan flat POI.
europe/greece/samos,Samos,Samos,17,56,see,Panagia Vrontiani,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.78181,26.84514,Vourliotes,europe/greece/samos/vourliotes,0.542,0.458,11.963,needs_external_source,,https://en.wikivoyage.org/wiki/Samos,Rejected: monastery lead is distant/under-supported and below threshold for Samos.
northamerica/unitedstates/texas/midland,Midland,Midland (Texas),4,33,see,Marian Blakemore Planetarium,0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.993774,-102.092593,Permian Basin Petroleum Museum,northamerica/unitedstates/texas/midland/permian_basin_petroleum_museum,0.483,2.999,19.091,needs_external_source,,https://en.wikivoyage.org/wiki/Midland_%28Texas%29,Rejected: overlaps Museum of the Southwest complex and is too minor as standalone POI.
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,see,Turkmenbashy Ruhy Mosque and Turkmenbashi Mausoleum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.0179,58.25282,Earthquake Monument and Ruhy Mosque,asia/turkmenistan/ashgabat/earthquake_monument_ruhy_mosque,0.419,,9.025,needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat,Rejected: duplicate/overlap with existing Earthquake Monument and Ruhy Mosque coverage.
