world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/punkaharju,Punkaharju,Punkaharju,4,12,do,Harjun Portti,0.74,candidate,has coordinates; has description; high-value type; has external URL,61.802961,29.293219,Punkaharju Ridge,europe/finland/punkaharju/punkaharju_ridge,0.552,4.249,7.255,has_external_url,http://www.harjunportti.fi/en,https://en.wikivoyage.org/wiki/Punkaharju,ordinary commercial activity operator and rental hub rather than a distinct travel POI
europe/hungary/veszprem,Veszprém,Veszprém,11,105,see,Archives of Veszprém County,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.113,17.9153,Veszprém County Hall,europe/hungary/veszprem/veszprem_county_hall,0.638,2.429,2.248,has_external_url,http://www.veml.hu/leveltar/,https://en.wikivoyage.org/wiki/Veszpr%C3%A9m,archive is specialist/local research facility and below travel-worthiness threshold
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,see,Roial Voiazh (Royal Voyage) Travel agency,0.74,candidate,has coordinates; has description; high-value type; has external URL,48.0157,37.80553,Donbass Palace Restaurant,europe/ukraine/donetsk/donbass_palace_restaurant,0.59,0.41,0.197,has_external_url,http://www.royal-voyage.com,https://en.wikivoyage.org/wiki/Donetsk,ordinary travel agency
southamerica/brazil/santarem,Santarém,Santarém (Brazil),4,23,see,Museu Centro Cultural João Fona,0.74,candidate,has coordinates; has description; high-value type; has external URL,-2.4185,-54.7084,Museu João Fona,southamerica/brazil/santarem/museu_joao_fona,0.652,2.214,2.429,has_external_url,http://santarem.pa.gov.br,https://en.wikivoyage.org/wiki/Santar%C3%A9m_%28Brazil%29,duplicate or alias of existing Museu João Fona POI
northamerica/unitedstates/idaho/rexburg,Rexburg,Rexburg,5,8,do,Rexburg Rapids,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.832039780245445,-111.7853356430191,Rexburg Idaho Temple,northamerica/unitedstates/idaho/rexburg/rexburg_idaho_temple,0.588,2.424,0.675,has_external_url,http://rexburgrapids.com/,https://en.wikivoyage.org/wiki/Rexburg,local water park below travel-worthiness threshold
europe/netherlands/delft,Delft,Delft,10,62,see,Universiteitsbibliotheek,0.74,candidate,has coordinates; has description; high-value type; has external URL,52.002638,4.37552,Reactor Institute Delft,europe/netherlands/delft/reactor_institute_delft,0.621,0.379,1.607,has_external_url,http://library.tudelft.nl/,https://en.wikivoyage.org/wiki/Delft,university library is local/institutional rather than a visitor POI
northamerica/canada/ontario/oakville,Oakville,Oakville (Ontario),19,24,see,Lyon cabin,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.4421,-79.6709,Oakville Harbour,northamerica/canada/ontario/oakville/oakville_harbour,0.684,0.316,0.685,has_external_url,https://oakvillenews.org/oakville-community-news/oakville-history-lyon-cabin-finds-a-new-home-by-oakville-harbour/,https://en.wikivoyage.org/wiki/Oakville_%28Ontario%29,small relocated cabin with weak travel signal for Oakville
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Kinépolis,0.74,candidate,has coordinates; has description; high-value type; has external URL,38.35449,-0.47186,MARQ – Archaeological Museum of Alicante,europe/spain/spanishcostas/alicante/marq,0.597,0.403,1.865,has_external_url,https://kinepolis.es/cines/kinepolis-alicante-plaza-mar-2,https://en.wikivoyage.org/wiki/Alicante,ordinary commercial cinema
europe/unitedkingdom/scotland/edinburgh,Edinburgh,Edinburgh,99,58,see,Royal Infirmary of Edinburgh,0.74,candidate,has coordinates; has description; high-value type; has external URL,55.922,-3.1359,Royal Botanic Garden Edinburgh,europe/unitedkingdom/scotland/edinburgh/royal_botanic_garden,0.69,6.745,4.778,has_external_url,http://www.nhslothian.scot.nhs.uk/GoingToHospital/Locations/RIE/Pages/default.aspx,https://en.wikivoyage.org/wiki/Edinburgh,hospital and not a travel POI
asia/japan/kyushu/beppu,Beppu,Beppu,9,41,do,Tanayu Onsen,0.74,candidate,has coordinates; has description; high-value type; has external URL,33.28546,131.472128,Takegawara Onsen,asia/japan/kyushu/beppu/takegawara_onsen,0.643,2.37,1.785,has_external_url,http://www.suginoi-hotel.com/english/facilities/tanayu.html,https://en.wikivoyage.org/wiki/Beppu,hotel-associated onsen and accommodation-adjacent listing
europe/spain/andalucia/seville,Seville,Seville,18,48,do,Sevilla FC,0.74,candidate,has coordinates; has description; high-value type; has external URL,37.3841,-5.9706,Seville Cathedral,europe/spain/andalucia/seville/cathedral,0.593,1.948,2.243,has_external_url,http://www.sevillafc.es/,https://en.wikivoyage.org/wiki/Seville,sports team listing rather than a distinct visitor POI
northamerica/unitedstates/oklahoma/broken_arrow,Broken Arrow,Broken Arrow,3,22,do,Broken Arrow Lanes,0.74,candidate,has coordinates; has description; high-value type; has external URL,36.0041,-95.7955,Broken Arrow Performing Arts Center,northamerica/unitedstates/oklahoma/broken_arrow/performing_arts_center,0.566,7.695,5.409,has_external_url,https://brokenarrowlanes.com/,https://en.wikivoyage.org/wiki/Broken_Arrow,ordinary local bowling alley
