world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/texas/houston,Houston,Houston,7,75,see,Peru,0.51,candidate,high-value type; has external URL,,,Space Center Houston,northamerica/unitedstates/texas/houston/space_center_houston,0.333,,,missing_coordinates; has_external_url,http://www.consulado.pe/es/Houston/Paginas/Inicio.aspx,https://en.wikivoyage.org/wiki/Houston,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/britishcolumbia/princegeorge,Prince George,Prince George,5,41,see,Uber,0.51,candidate,high-value type; has external URL,,,Mr. PG,northamerica/canada/britishcolumbia/princegeorge/mr_pg,0.222,,,missing_coordinates; has_external_url,https://www.uber.com/global/en/cities/prince-george/,https://en.wikivoyage.org/wiki/Prince_George,candidate score 0.51 is below the 6.0 POI threshold
europe/france/alpes/lyon,Lyon,Lyon,21,156,see,TL,0.51,candidate,high-value type; has external URL,,,Traboules,europe/france/alpes/lyon/traboules,0.364,,,missing_coordinates; has_external_url,https://www.tl.fr,https://en.wikivoyage.org/wiki/Lyon,candidate score 0.51 is below the 6.0 POI threshold
europe/latvia/riga,Riga,Riga,15,33,do,White Night,0.51,candidate,high-value type; has external URL,,,Peitavas Synagogue,europe/latvia/riga/synagoge,0.345,,,missing_coordinates; has_external_url,http://baltanakts.lv/,https://en.wikivoyage.org/wiki/Riga,candidate score 0.51 is below the 6.0 POI threshold
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,see,Haiti,0.51,candidate,high-value type; has external URL,,,El Huequito,northamerica/mexico/mexicocity/tacos_el_huequito,0.462,,,missing_coordinates; has_external_url,https://www.facebook.com/AmbassadeHaitiMexique/,https://en.wikivoyage.org/wiki/Mexico_City,candidate score 0.51 is below the 6.0 POI threshold
africa/zambia/livingstone,Livingstone,Livingstone,4,18,do,African Queen River Safari with Livingstone's Adventure,0.51,candidate,high-value type; has external URL,,,Livingstone Museum,africa/zambia/livingstone/livingstone_museum,0.384,,,missing_coordinates; has_external_url,http://www.livingstonesadventure.com/Victoria-Falls-Livingstone-Zambia-Princess-Cruises,https://en.wikivoyage.org/wiki/Livingstone,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/britishcolumbia/kelowna,Kelowna,Kelowna,7,69,see,Lucky to go,0.51,candidate,high-value type; has external URL,,,Knox Mountain Park,northamerica/canada/britishcolumbia/kelowna/knox_mountain_park,0.276,,,missing_coordinates; has_external_url,https://luckytogocanada.com/,https://en.wikivoyage.org/wiki/Kelowna,candidate score 0.51 is below the 6.0 POI threshold
africa/kenya/theriftvalley/kericho,Kericho,Kericho,5,18,see,Mololine Shuttles,0.51,candidate,high-value type; has external URL,,,Mau Forest,africa/kenya/theriftvalley/kericho/mau_forest,0.296,,,missing_coordinates; has_external_url,https://www.facebook.com/MoloLineServicesLimited/,https://en.wikivoyage.org/wiki/Kericho,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/grandjunction,Grand Junction,Grand Junction,4,56,see,Hertz,0.51,candidate,high-value type; has external URL,,,Palisade Wine Country,northamerica/unitedstates/colorado/grandjunction/palisade_wine_country,0.154,,,missing_coordinates; has_external_url,http://www.hertz.com/,https://en.wikivoyage.org/wiki/Grand_Junction,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,South Sudan,0.51,candidate,high-value type; has external URL,,,Union Station,northamerica/unitedstates/washingtondc/union_station,0.417,,,missing_coordinates; has_external_url,http://www.southsudanembassydc.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Cyprus,0.51,candidate,high-value type; has external URL,,,River Club,northamerica/unitedstates/washingtondc/riverclub,0.25,,,missing_coordinates; has_external_url,https://cyprusembassy.net/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/losangeles,Los Angeles,Los Angeles,71,77,see,Peru,0.51,candidate,high-value type; has external URL,,,Melrose Avenue,northamerica/unitedstates/california/losangeles/melrose_avenue,0.333,,,missing_coordinates; has_external_url,http://www.consulado.pe/es/LosAngeles/Paginas/Inicio.aspx,https://en.wikivoyage.org/wiki/Los_Angeles,candidate score 0.51 is below the 6.0 POI threshold
europe/austria/vienna,Vienna,Vienna,67,134,see,Kazakhstan,0.51,candidate,high-value type; has external URL,,,Plachutta,europe/austria/vienna/plachuttas,0.421,,,missing_coordinates; has_external_url,http://www.kazakhstan.at/,https://en.wikivoyage.org/wiki/Vienna,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/nikolaev,Mykolaiv,Mykolaiv,7,6,see,OnTaxi,0.51,candidate,high-value type; has external URL,,,Puzata Khata,europe/ukraine/nikolaev/puzata_khata,0.222,,,missing_coordinates; has_external_url,https://ontaxi.com.ua/en,https://en.wikivoyage.org/wiki/Mykolaiv,candidate score 0.51 is below the 6.0 POI threshold
europe/greece/athens,Athens,Athens,48,150,see,Russia,0.51,candidate,high-value type; has external URL,,,Piraeus,europe/greece/athens/piraeus,0.462,,,missing_coordinates; has_external_url,https://www.russianembassy.net/iservice.nsf/Cons/EmbassyOfRussiaInAthens,https://en.wikivoyage.org/wiki/Athens,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Moldova,0.51,candidate,high-value type; has external URL,,,Hawksmoor,europe/unitedkingdom/england/london/hawksmoor,0.375,,,missing_coordinates; has_external_url,http://britania.mfa.gov.md,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,do,Klettersteige Cortina d'Ampezzo,0.51,candidate,high-value type; has external URL,,,Caffè Pasticceria Lovat,europe/italy/veneto/cortina_dampezzo/caffe_pasticceria_lovat,0.34,,,missing_coordinates; has_external_url,http://www.via-ferrata.de/cortina-d-ampezzo,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/britishcolumbia/princegeorge,Prince George,Prince George,5,41,see,Prince George Post,0.51,candidate,high-value type; has external URL,,,Two Rivers Gallery,northamerica/canada/britishcolumbia/princegeorge/two_rivers_gallery,0.389,,,missing_coordinates; has_external_url,https://www.princegeorgepost.com/,https://en.wikivoyage.org/wiki/Prince_George,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/kamianetstpodilskyi,Kamianets-Podilskyi,Kamianets-Podilskyi,6,32,see,Opti,0.51,candidate,high-value type; has external URL,,,Polish Gate,europe/ukraine/kamianetstpodilskyi/polish_gate,0.267,,,missing_coordinates; has_external_url,https://opti.global/en/,https://en.wikivoyage.org/wiki/Kamianets-Podilskyi,candidate score 0.51 is below the 6.0 POI threshold
asia/vietnam/hanoi,Hanoi,Hanoi,46,144,do,EZ Cooking Class,0.51,candidate,high-value type; has external URL,,,Bun Cha Huong Lien,asia/vietnam/hanoi/bun_cha_huong_lien,0.412,,,missing_coordinates; has_external_url,http://www.daynauan.vn,https://en.wikivoyage.org/wiki/Hanoi,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Serbia,0.51,candidate,high-value type; has external URL,,,BAO,europe/unitedkingdom/england/london/bao,0.444,,,missing_coordinates; has_external_url,http://www.london.mfa.gov.rs/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
southamerica/colombia/bogota,Bogota,Bogotá,58,52,see,Panama,0.51,candidate,high-value type; has external URL,,,La Candelaria,southamerica/colombia/bogota/la_candelaria,0.5,,,missing_coordinates; has_external_url,http://embajadadepanama.com.co/,https://en.wikivoyage.org/wiki/Bogot%C3%A1,candidate score 0.51 is below the 6.0 POI threshold
asia/israel/telaviv,Tel Aviv,Tel Aviv,57,55,see,Sweden,0.51,candidate,high-value type; has external URL,,,Suzanne Dellal Centre,asia/israel/telaviv/suzanne_dellal_centre,0.37,,,missing_coordinates; has_external_url,http://www.swedenabroad.com/Embassies/Tel-Aviv/,https://en.wikivoyage.org/wiki/Tel_Aviv,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/oklahoma/guthrie,Guthrie,Guthrie (Oklahoma),4,7,see,Guthrie Chamber of Commerce and Convention & Visitors Bureau,0.51,candidate,high-value type; has external URL,,,Guthrie Scottish Rite Masonic Temple,northamerica/unitedstates/oklahoma/guthrie/scottish_rite_temple,0.347,,,missing_coordinates; has_external_url,http://www.guthrieok.com,https://en.wikivoyage.org/wiki/Guthrie_%28Oklahoma%29,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Turkmenistan,0.51,candidate,high-value type; has external URL,,,Brindisa Tapas,europe/unitedkingdom/england/london/brindisa,0.462,,,missing_coordinates; has_external_url,https://uk.tmembassy.gov.tm/en,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Sweden,0.51,candidate,high-value type; has external URL,,,Meditation,asia/thailand/bangkok/meditation,0.375,,,missing_coordinates; has_external_url,http://www.swedenabroad.com/bangkok,https://en.wikivoyage.org/wiki/Bangkok,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/losangeles,Los Angeles,Los Angeles,71,77,see,Lebanon,0.51,candidate,high-value type; has external URL,,,Bar Marmont,northamerica/unitedstates/california/losangeles/bar_marmont,0.444,,,missing_coordinates; has_external_url,https://www.lebanonconsulatela.org/,https://en.wikivoyage.org/wiki/Los_Angeles,candidate score 0.51 is below the 6.0 POI threshold
australiaandpacific/australia/queensland/sunshinecoast,Sunshine Coast,Sunshine Coast,7,112,do,Sunshine Coast Skydivers,0.51,candidate,high-value type; has external URL,,,Noosa Heads,australiaandpacific/australia/queensland/sunshinecoast/noosa_heads,0.343,,,missing_coordinates; has_external_url,http://www.skydivingaustralia.com.au,https://en.wikivoyage.org/wiki/Sunshine_Coast,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,see,Opti,0.51,candidate,high-value type; has external URL,,,Gorky Park (Maxim Gorky Central Park),europe/ukraine/kharkiv/gorky_park,0.286,,,missing_coordinates; has_external_url,https://opti.global/en/,https://en.wikivoyage.org/wiki/Kharkiv,candidate score 0.51 is below the 6.0 POI threshold
africa/benin/cotonou,Cotonou,Cotonou,8,44,see,Nigeria,0.51,candidate,high-value type; has external URL,,,Etoile Rouge,africa/benin/cotonou/etoile_rouge,0.316,,,missing_coordinates; has_external_url,https://cotonou.foreignaffairs.gov.ng/,https://en.wikivoyage.org/wiki/Cotonou,candidate score 0.51 is below the 6.0 POI threshold
asia/malaysia/kotakinabalu,Kota Kinabalu,Kota Kinabalu,15,115,do,French Honorary Consul,0.51,candidate,high-value type; has external URL,,,North Borneo War Monument,asia/malaysia/kotakinabalu/north_borneo_war_monument,0.383,,,missing_coordinates; has_external_url,http://www.ambafrance-my.org/Consulate,https://en.wikivoyage.org/wiki/Kota_Kinabalu,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Jamaica,0.51,candidate,high-value type; has external URL,,,Notre-Dame Cathedral Basilica,northamerica/canada/ontario/ottawa/notre_dame_cathedral,0.333,,,missing_coordinates; has_external_url,http://jhcottawa.ca,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.51 is below the 6.0 POI threshold
asia/southkorea/seoul,Seoul,Seoul,48,86,see,Romania,0.51,candidate,high-value type; has external URL,,,Namsan,asia/southkorea/seoul/namsan,0.462,,,missing_coordinates; has_external_url,http://seoul.mae.ro/en,https://en.wikivoyage.org/wiki/Seoul,candidate score 0.51 is below the 6.0 POI threshold
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,see,South Africa,0.51,candidate,high-value type; has external URL,,,Etihad Arena,asia/unitedarabemirates/abudhabi/etihad_arena,0.5,,,missing_coordinates; has_external_url,http://www.dirco.gov.za/abudhabi/,https://en.wikivoyage.org/wiki/Abu_Dhabi,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Benin,0.51,candidate,high-value type; has external URL,,,Bar Termini,europe/unitedkingdom/england/london/bar_termini,0.5,,,missing_coordinates; has_external_url,http://beninconsulate.co.uk/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
