world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/india/orissa/jharsuguda,Jharsuguda,Jharsuguda,4,7,see,Durga Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,21.86062,83.97071,Kukurjanga Rath Yatra,asia/india/orissa/jharsuguda/kukurjanga_rath_yatra,0.364,9.437,6.53,needs_external_source,,https://en.wikivoyage.org/wiki/Jharsuguda,Rejected: ordinary local temple; weaker than existing Jharsuguda nature and heritage POIs.
europe/hungary/szombathely,Szombathely,Szombathely,8,42,see,Sárvár,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.255,16.929,Csónakázótó,europe/hungary/szombathely/csonakazoto,0.375,25.535,23.596,needs_external_source,,https://en.wikivoyage.org/wiki/Szombathely,"Rejected: Sárvár is a separate town/day-trip candidate, not a flat Szombathely POI."
asia/israel/nethanya,Netanya,Netanya,9,22,see,The Well House,0.89,candidate,has coordinates; has description; high-value type; strong travel term,32.34227,34.86069,Winter Pond Nature Reserve,asia/israel/nethanya/winter_pond,0.389,4.524,2.414,needs_external_source,,https://en.wikivoyage.org/wiki/Netanya,Rejected: small local house museum with limited travel pull and weak corroboration.
southamerica/venezuela/altos_mirandinos/los_teques,Los Teques,Los Teques,2,7,see,Casa Museo Arturo Michelena,0.89,candidate,has coordinates; has description; high-value type; strong travel term,10.3476,-67.04389,Museo de los Niños de Los Teques,southamerica/venezuela/altos_mirandinos/los_teques/museo_de_los_ninos,0.528,0.472,0.457,needs_external_source,,https://en.wikivoyage.org/wiki/Los_Teques,Rejected: limited corroboration and not strong enough for Los Teques production addition.
asia/iran/tehran,Tehran,Tehran,44,119,see,Stained Glass Painting Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.699279,51.430734,Abgineh Museum (Glass and Ceramics),asia/iran/tehran/abgineh_museum,0.512,1.556,3.878,needs_external_source,,https://en.wikivoyage.org/wiki/Tehran,Rejected: obscure/unclear museum lead in Tehran and likely overlaps stronger glass-museum coverage.
asia/china/shandong_province/weihai,Weihai,Weihai,4,37,see,Half Moon Bay Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.53,122.16,Weihai Swan Lake,asia/china/shandong_province/weihai/weihai_swan_lake,0.4,15.161,4.273,needs_external_source,,https://en.wikivoyage.org/wiki/Weihai,Rejected: local beach lead; insufficient destination-grade value for Weihai.
europe/italy/sicily/erice,Erice,Erice,6,102,see,Chiaramontan Aqueduct,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.02813,12.56909,Chiesa Madre,europe/italy/sicily/erice/chiesa_madre,0.303,1.927,1.942,needs_external_source,,https://en.wikivoyage.org/wiki/Erice,Rejected: obscure aqueduct fragment; insufficient corroboration and travel pull.
europe/italy/sicily/trapani,Trapani,Trapani,7,70,see,Land Castle,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.01926,12.51441,Trapani Cathedral,europe/italy/sicily/trapani/trapani_cathedral,0.5,0.676,0.559,needs_external_source,,https://en.wikivoyage.org/wiki/Trapani,Rejected: vague castle lead and weaker than existing Trapani fortifications.
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,see,Tianxin Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.4104093919,113.474824031,Foraminifera Sculpture Park,asia/china/guangdong/zhongshan/foraminifera_sculpture_park,0.478,9.05,14.603,needs_external_source,,https://en.wikivoyage.org/wiki/Zhongshan,Rejected: local forest park outside the core Zhongshan lineup; below threshold.
asia/india/orissa/puri,Puri,Puri,7,18,see,"Netaji Museum, Puri",0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.798566,85.824026,Swargadwar,asia/india/orissa/puri/swargadwar,0.496,0.504,1.014,needs_external_source,,https://en.wikivoyage.org/wiki/Puri,Rejected: small museum lead; below threshold against Puri core pilgrimage and beach sights.
