world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/belgium/oudenaarde,Oudenaarde,Oudenaarde,12,12,see,PAM Ename,0.66,candidate,has coordinates; high-value type; has external URL,50.854821,3.632911,Ename Abbey Archaeological Site,europe/belgium/oudenaarde/ename_abbey,0.552,0.448,2.388,has_external_url,http://www.pam-ov.be/ename,https://en.wikivoyage.org/wiki/Oudenaarde,Duplicate/covered by existing Ename Abbey Archaeological Site and local museum coverage; not a separate gap worth another POI.
europe/switzerland/lausanne,Lausanne,Lausanne,14,82,do,Théâtre 2.21,0.66,candidate,has coordinates; high-value type; has external URL,46.52629,6.63936,Château Saint-Maire,europe/switzerland/lausanne/chateau_saint_maire,0.55,0.45,0.713,has_external_url,http://www.theatre221.ch/,https://en.wikivoyage.org/wiki/Lausanne,Local performing-arts venue that does not clear the travel-worthy threshold for Lausanne.
northamerica/unitedstates/colorado/coloradosprings,Colorado Springs,Colorado Springs,4,54,do,Sky Zone Colorado Springs,0.66,candidate,has coordinates; high-value type; has external URL,38.9335,-104.7935,Old Colorado City,northamerica/unitedstates/colorado/coloradosprings/old_colorado_city,0.571,12.97,11.401,has_external_url,http://www.skyzone.com/coloradosprings,https://en.wikivoyage.org/wiki/Colorado_Springs,"Ordinary commercial trampoline operator, not a travel-worthy see/do POI."
asia/philippines/subic,Subic,Subic,11,39,do,Subic Bay Yacht Cruise and Rentals,0.66,candidate,has coordinates; high-value type; has external URL,14.82313,120.28749,Subic Bay Yacht Club Bar,asia/philippines/subic/officers_club,0.621,1.031,8.306,has_external_url,http://subicbayyachtclub.ph/,https://en.wikivoyage.org/wiki/Subic,Commercial rental/operator listing rather than a durable public POI.
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Russia,0.66,candidate,has coordinates; high-value type; has external URL,13.729677,100.52727,Siam,asia/thailand/bangkok/siam_square,0.6,1.955,4.041,has_external_url,https://thailand.mid.ru/en/,https://en.wikivoyage.org/wiki/Bangkok,"Embassy/consular listing; administrative service, not a travel POI."
northamerica/canada/britishcolumbia/vancouver,Vancouver,Vancouver,21,83,see,Thailand,0.66,candidate,has coordinates; high-value type; has external URL,49.280425,-123.125355,The Commodore Ballroom,northamerica/canada/britishcolumbia/vancouver/the_commodore_ball,0.669,0.331,2.326,has_external_url,http://www.thaiconsulatevancouver.ca,https://en.wikivoyage.org/wiki/Vancouver,"Consulate listing; administrative service, not a travel POI."
europe/germany/berlin,Berlin,Berlin,161,123,see,Belarus,0.66,candidate,has coordinates; high-value type; has external URL,52.487,13.46373,Übersee,europe/germany/berlin/uebersee,0.615,3.062,5.743,has_external_url,http://germany.mfa.gov.by/be/,https://en.wikivoyage.org/wiki/Berlin,"Embassy listing; administrative service, not a travel POI."
europe/latvia/ventspils,Ventspils,Ventspils,12,26,see,Ventspils St. Nicholas Orthodox Church,0.66,candidate,has coordinates; high-value type; strong travel term,57.398611,21.572667,St Nicholas Lutheran Church,europe/latvia/ventspils/st_nicholas_lutheran,0.656,0.483,1.062,needs_external_source,,https://en.wikivoyage.org/wiki/Ventspils,Secondary church in a destination already covered by stronger churches and old-town sights; below local threshold.
asia/india/gujarat/junagadh,Junagadh,Junagadh,6,45,see,"Ambika temple, Girnar",0.66,candidate,has coordinates; high-value type; strong travel term,21.528153,70.527302,Mount Girnar,asia/india/gujarat/junagadh/mount_girnar,0.562,4.07,6.969,needs_external_source,,https://en.wikivoyage.org/wiki/Junagadh,Covered by existing Mount Girnar/Girnar temple POIs; would duplicate the same pilgrimage complex.
asia/northkorea/wonsan,Wonsan,Wonsan,4,9,see,Wonsan History Museum,0.66,candidate,has coordinates; high-value type; strong travel term,39.171794,127.433238,Songdowon Beach,asia/northkorea/wonsan/songdowon_beach,0.602,0.398,2.3,needs_external_source,,https://en.wikivoyage.org/wiki/Wonsan,Could not corroborate enough current visitor value; North Korea listing is vague and below threshold.
southamerica/brazil/angradosreis,Angra dos Reis,Angra dos Reis,6,5,see,Bica da Carioca Open Air Museum,0.66,candidate,has coordinates; high-value type; strong travel term,-23.00906,-44.3213,Convento do Carmo,southamerica/brazil/angradosreis/convento_do_carmo,0.641,0.359,18.547,needs_external_source,,https://en.wikivoyage.org/wiki/Angra_dos_Reis,Weakly documented local open-air/fountain listing; below threshold for Angra dos Reis.
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,do,Wheeler Market,0.66,candidate,has coordinates; high-value type; strong travel term,40.6339261,-111.8638705,Wheeler Historic Farm,northamerica/unitedstates/utah/saltlakecity/wheeler_farm,0.571,6.824,14.11,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City,Event/market attached to existing Wheeler Historic Farm rather than a durable standalone POI.
asia/china/anhui/hefei,Hefei,Hefei,15,55,see,Yaohai Park,0.66,candidate,has coordinates; high-value type; strong travel term,31.89403,117.3101,Xiaoyaojin Park,asia/china/anhui/hefei/xiaoyaojin_park,0.692,4.345,3.955,needs_external_source,,https://en.wikivoyage.org/wiki/Hefei,Ordinary urban park; below travel-worthy threshold for Hefei.
africa/nigeria/warri,Warri,Warri,6,33,see,Olu Of Warri Palace,0.66,candidate,has coordinates; high-value type; strong travel term,5.5785,5.7753,Palace of the Olu of Warri,africa/nigeria/warri/olu_palace,0.585,7.488,7.314,needs_external_source,,https://en.wikivoyage.org/wiki/Warri,Duplicate/alias of existing Palace of the Olu of Warri POI.
asia/indonesia/irianjaya/biak,Biak,Biak,7,13,see,Soryar Beach,0.66,candidate,has coordinates; high-value type; strong travel term,-1.169437,136.243812,Korem Beach,asia/indonesia/irianjaya/biak/korem_beach,0.696,23.751,18.102,needs_external_source,,https://en.wikivoyage.org/wiki/Biak,Weak/local beach listing with limited corroborated travel value; below threshold.
asia/iran/tehran,Tehran,Tehran,44,119,see,Geology Museum,0.66,candidate,has coordinates; high-value type; strong travel term,35.69685,51.33102,Abgineh Museum (Glass and Ceramics),asia/iran/tehran/abgineh_museum,0.643,7.603,5.357,needs_external_source,,https://en.wikivoyage.org/wiki/Tehran,Specialist local museum in a destination with much stronger museum coverage; below threshold.
northamerica/dominicanrepublic/santodomingo,Santo Domingo,Santo Domingo,24,55,do,Independencia Park,0.66,candidate,has coordinates; high-value type; strong travel term,18.4713021,-69.8941294,Parque Independencia,northamerica/dominicanrepublic/santodomingo/parque_independencia,0.684,0.478,4.242,needs_external_source,,https://en.wikivoyage.org/wiki/Santo_Domingo,Does not clear the 6.0 travel-worthy POI threshold for this destination.
europe/netherlands/alkmaar,Alkmaar,Alkmaar,10,54,see,Evangelical-Lutheran church,0.66,candidate,has coordinates; high-value type; strong travel term,52.62847,4.74799,Waag and Cheese Museum,europe/netherlands/alkmaar/waag,0.639,0.361,0.438,needs_external_source,,https://en.wikivoyage.org/wiki/Alkmaar,Minor church relative to Alkmaar existing sights; below local threshold.
europe/macedonia/bitola,Bitola,Bitola,6,65,do,Stiv Naumov Park,0.66,candidate,has coordinates; high-value type; strong travel term,41.028996,21.326811,Širok Sokak,europe/macedonia/bitola/sirok_sokak,0.634,0.366,0.409,needs_external_source,,https://en.wikivoyage.org/wiki/Bitola,Ordinary city park; below travel-worthy threshold for Bitola.
asia/india/andhrapradesh/visakhapatnam,Visakhapatnam,Visakhapatnam,11,44,do,VMRDA Park,0.66,candidate,has coordinates; high-value type; strong travel term,17.72408,83.339281,Shivaji Park,asia/india/andhrapradesh/visakhapatnam/shivaji_park,0.636,1.519,6.039,needs_external_source,,https://en.wikivoyage.org/wiki/Visakhapatnam,Ordinary urban park; below threshold compared with Visakhapatnam stronger coastal and museum POIs.
northamerica/unitedstates/westvirginia/charleston,Charleston,Charleston (West Virginia),22,67,do,Cato Park,0.66,candidate,has coordinates; high-value type; strong travel term,38.37593,-81.64226,Capitol Market,northamerica/unitedstates/westvirginia/charleston/capitol_market,0.696,2.679,3.025,needs_external_source,,https://en.wikivoyage.org/wiki/Charleston_%28West_Virginia%29,Local recreation park/golf area; not travel-worthy as a destination POI.
northamerica/unitedstates/florida/daytona_beach,Daytona Beach,Daytona Beach,17,102,see,Tuscawilla Park,0.66,candidate,has coordinates; high-value type; strong travel term,29.2005,-81.0401,Museum of Arts and Sciences,northamerica/unitedstates/florida/daytona_beach/museum_of_arts_and_sciences,0.612,0.388,2.033,needs_external_source,,https://en.wikivoyage.org/wiki/Daytona_Beach,Local recreation park; below Daytona Beach travel threshold.
europe/russia/suzdal,Suzdal,Suzdal,7,42,see,Church of Saints Cosmas and Damian,0.66,candidate,has coordinates; high-value type; strong travel term,56.4338,40.4284,"Church of Boris and Gleb, Kideksha",europe/russia/suzdal/church_of_boris_and_gleb,0.567,6.275,2.034,needs_external_source,,https://en.wikivoyage.org/wiki/Suzdal,Small church in a destination already dense with stronger Suzdal church POIs; below threshold.
asia/syria/latakia,Latakia,Latakia,5,16,see,National Museum of Latakia,0.66,candidate,has coordinates; high-value type; strong travel term,35.517799,35.772163,Latakia Regional Museum,asia/syria/latakia/latakia_museum,0.571,2.723,19.802,needs_external_source,,https://en.wikivoyage.org/wiki/Latakia,Duplicate/alias of existing Latakia Regional Museum POI.
